query_id,query,relevant_doc,relevant_url,retrieved_id,retrieved_title,retrieved_url,retrieved_combined_text,retrieved_combined_distance,rank
-3692492707713943796,how to choose and use an LMS,325.0,http://theelearningcoach.com/,3027,What is the LNA training like?,http://allnurses.com/new-hampshire-nursing/what-is-the-271637.html,"What is the LNA training like? ""Latest Products Conferences United States Nursing › New Hampshire Nursing ›What is the LNA training like? Help Your Peers! Submit a school review today!by kukukajoo Views: 19,989 Comments: 27I have a friend who just signed up for the LNA training and he asked me what was in it. I honestly had no cl",0.7268151044845581,1
,,,,592,Per Diem Allowances,https://www.inc.com/encyclopedia/per-diem-allowances.html,"Per Diem Allowances ""Related Terms: Expense Accounts The term """"per diem"""" means """"daily."""" In a business setting, the term has come to mean the daily rates employees use for expenses incurred while traveling on business-related activities. These rates are likely to differ based on whether the employee travels in his o",0.7567185163497925,2
-2516219603237165950,buy facebook page likes fast,3078.0,http://get-likes.com/,3078,Buy Facebook Likes for Effective Promotion,http://get-likes.com/,"Buy Facebook Likes for Effective Promotion Time left:3days21hrs49min3sec Buy Facebook Likes for Effective Promotion Facebook is extremely popular social network throughout the world. It allows creating not only personal pages, but also business pages that may be used for effective promotion. A good opportunity to attract attention of the pub",0.3042963743209839,1
,,,,2284,"RedBox, Coinstar maker acquired for $1.6B",https://www.usatoday.com/story/money/2016/07/25/redbox-coinstar-apollo-global-management-outerwall/87519986/,"RedBox, Coinstar maker acquired for $1.6B ""Join the Nation's Conversation To find out more about Facebook commenting please read the Conversation Guidelines and FAQs Red Box, Coinstar maker acquired for $1.6BNathan Bomey, USA TODAY Published 9:14 a.m. ET July 25, 2016 | Updated 10:09 a.m. ET July 25, 2016 (Photo: Damian Dovarganes AP)CONNEC",0.6298215985298157,2
-5965035614412751398,what counts as good governance,2867.0,http://unu.edu/publications/articles/what-does-good-governance-mean.html,2867,What Does âGood Governanceâ Mean?,http://unu.edu/publications/articles/what-does-good-governance-mean.html,What Does âGood Governanceâ Mean? Article2012•02•09Rachel Gisselquist Security Council meeting and voting on Syrian matters. Photo: UN Photo/Paulo Filgueiras“Good governance” is a term that has become a part of the vernacular of a large range of development institutions and other actors within the intenational arena. What it means e,0.2733810842037201,1
,,,,770,The Potential Perils of Forest Carbon Contracts for Developing Countries: Cases from Africa,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2065704&rec=1&srcabs=1628387&alg=7&pos=4,"The Potential Perils of Forest Carbon Contracts for Developing Countries: Cases from Africa The Potential Perils of Forest Carbon Contracts for Developing Countries: Cases from Africa Journal of Peasant Studies, Vol. 39, No. 2, pp. 551-57224 Pages Posted: 24 May 2012Kyla Tienhaara Regulatory Institutions Network; School of Regulation & Global Governance (Reg Net)Date Written: January 20, 2",0.6397759318351746,2
-2379070015506203381,broken fibula recovery time and treatment,746.0,https://www.medicalnewstoday.com/articles/315565.php,746,"Fibula fracture: Symptoms, treatment, and recovery",https://www.medicalnewstoday.com/articles/315565.php,"Fibula fracture: Symptoms, treatment, and recovery Newsletter MNT - Hourly Medical News Since 2003Search Log in Newsletter MNT - Hourly Medical News Since 2003Search Login Fibula fracture: Symptoms, treatment, and recovery Last reviewed Thu 2 February 2017By Brian Wu Reviewed by William Morrison, MDTypes Symptoms Diagnosis Treatment Rehab and physic",0.29255449771881104,1
,,,,1035,How can physical therapy help?,https://www.medicalnewstoday.com/articles/160645.php,"How can physical therapy help? ""Newsletter MNT - Hourly Medical News Since 2003Search Log in Newsletter MNT - Hourly Medical News Since 2003Search Login How can physical therapy help? Last updated Wed 8 March 2017By Lori Smith BSN MSN CRNPReviewed by Gregory Minnis, DPTWhat to expect Common conditions Types Finding a physical the",0.677453875541687,2
-9126622463175678501,global citizenship teaching slides,299.0,http://www.slideshare.net/Joe_McHarris/citizenship-in-the-world,299,Citizenship In The World,http://www.slideshare.net/Joe_McHarris/citizenship-in-the-world,"Citizenship In The World Citizenship In The World32,596 views Share Like Download... Mc Harris Planning and Design Follow Published on Sep 22, 2009side show to help teach Citixzship in the World... Published in: Sports0 Comments22 Likes Statistics Notes Post Be the first to comment Citizenship In The World1. Citizenship in",0.36751267313957214,1
,,,,1150,Curriculum and Instruction,https://education.utexas.edu/departments/curriculum-instruction,Curriculum and Instruction The mission of the Department of Curriculum and Instruction is to advance knowledge and the practice of teaching and learning. We address the educational needs of a rapidly changing global society in democratic and socially just ways. Our teaching and research are rooted in a variety of academic dis,0.4938378632068634,2
900719351301069152,what does a DNI order do,3227.0,http://allnurses.com/general-nursing-discussion/does-dni-mean-398753.html,3227,Does DNI mean no CPR?,http://allnurses.com/general-nursing-discussion/does-dni-mean-398753.html,"Does DNI mean no CPR? ""Latest Articles Products Conferences Nurses › General Nursing ›Does DNI mean no CPR? Top 8 February Caption Poll is now available! Vote for your favorite (s). Win $150! 2018 Winter Nursing Article Contestby chenoaspirit Views: 13,558 Comments: 14Here is the defiinition on our md order for DNI: (Do",0.4058431386947632,1
,,,,1393,Is someone seeking an AVO against you?,http://www.hcdlaw.com.au/helpful-hints-for-going-to-court/is-someone-seeking-an-avo-against-you/,"Is someone seeking an AVO against you? Is someone seeking an AVO against you? If so, they are seeking that you be restrained from doing something, going somewhere, or seeing someone. An Apprehended Violence Order, or “AVO”, is an order restraining the defendant (you) from approaching/contacting the person in need of protection (otherwise",0.7336636185646057,2
8199490419413653861,why alphabet song uses twinkle tune,2420.0,http://www.answers.com/Q/Why_does_ABC_have_the_same_tune_as_Twinkle_Twinkle,2420,Why does ABC have the same tune as Twinkle Twinkle?,http://www.answers.com/Q/Why_does_ABC_have_the_same_tune_as_Twinkle_Twinkle,"Why does ABC have the same tune as Twinkle Twinkle? ""Answers.com ® Wiki Answers ® Categories Entertainment & Arts Music Music Genres Why does ABC have the same tune as Twinkle Twinkle? Flag Why does ABC have the same tune as Twinkle Twinkle? Answer by Sniggledepops Confidence votes 27The ABC has the same tune as twinkle twinkle because the composers",0.368132621049881,1
,,,,3432,Earworm,https://en.wikipedia.org/wiki/Earworm,"Earworm ""From Wikipedia, the free encyclopedianavigation search For other uses, see Earworm (disambiguation). An earworm, sometimes known as a brainworm, [1] sticky music, stuck song syndrome, [2] or Involuntary Musical Imagery (INMI) [3] is a catchy piece of music that continually repeats through a person'",0.622842013835907,2
1768711082883912909,which turks and caicos beaches to visit,1614.0,http://www.travelchannel.com/interests/beaches/articles/turks-and-caicos-best-beaches,1614,Turks and Caicos' Best Beaches,http://www.travelchannel.com/interests/beaches/articles/turks-and-caicos-best-beaches,"Turks and Caicos' Best Beaches Turks and Caicos' Best Beaches Grab some SPF and a pair of shades, we're taking you to Turks and Caicos' best beaches. Pinterest Facebook Twitter Email By: Erica Walsh Related To: Beaches Travel's Best Travel Planning Turks and Caicos consists of 40 different islands and cays, only 8 of which are in",0.21824170649051666,1
,,,,2166,10 Things You May Not Have Known About Turkey,http://www.huffingtonpost.com/ronen-paldi/10-surprising-facts-about-turkey_b_863035.html,"10 Things You May Not Have Known About Turkey THE BLOG 05/25/2011 02:21 pm ET Updated Jul 25, 201110 Things You May Not Have Known About Turkey By Ronen Paldi Turkey is one of the most beautiful and exotic locations on earth. However, many people don’t know just how amazing this land is, or they just have misconceptions about it. What many peop",0.5330192446708679,2
7045847527312236131,word for someone who writes slogans,139.0,http://www.dictionary.com/browse/sloganeer,139,sloganeer,http://www.dictionary.com/browse/sloganeer,"sloganeer sloganeer [sloh-g uh - neer]Spell Syllables Word Originnoun1. a person who creates and uses slogans frequently.verb (used without object)2. to create or use slogans, especially in an effort to change public opinion. Origin of sloganeer Expand1920-1925First recorded in 1920-25; slogan + -eer Dictiona",0.3293149769306183,1
,,,,2064,Becoming A Motivational Speaker,http://www.personalitytutor.com/becoming-a-motivational-speaker.html,"Becoming A Motivational Speaker Becoming A Motivational Speaker Leadership Skills Personality Developement January 23, 2012History is rife with examples of orators who have altered its course, and inspired the lives of zillions, with their inspiring, outstanding, and electrifying oratory. And we aren’t just talking about Winston C",0.6394084095954895,2
5812687337632344156,tips for becoming an inspiring speaker,2064.0,http://www.personalitytutor.com/becoming-a-motivational-speaker.html,2064,Becoming A Motivational Speaker,http://www.personalitytutor.com/becoming-a-motivational-speaker.html,"Becoming A Motivational Speaker Becoming A Motivational Speaker Leadership Skills Personality Developement January 23, 2012History is rife with examples of orators who have altered its course, and inspired the lives of zillions, with their inspiring, outstanding, and electrifying oratory. And we aren’t just talking about Winston C",0.4082896411418915,1
,,,,150,How to Introduce Yourself,http://www.wikihow.com/Introduce-Yourself,How to Introduce Yourself Expert Reviewed How to Introduce Yourself Five Methods: Introduction Help Introducing Yourself in Any Social Situation Introducing Yourself to an Individual Introducing Yourself Before Giving a Speech Introducing Yourself at a Professional Event Community Q&AIntroducing yourself is much more than sa,0.5824558734893799,2
6479145821333174161,why were witches persecuted in early modern Europe,564.0,https://en.wikipedia.org/wiki/Witch_trials_in_the_early_modern_period,564,Witch trials in the early modern period,https://en.wikipedia.org/wiki/Witch_trials_in_the_early_modern_period,"Witch trials in the early modern period ""From Wikipedia, the free encyclopedianavigation search The period of witch trials in Early Modern Europe [1] were a widespread moral panic suggesting that malevolent Satanicwitches were operating as an organized threat to Christendom during the 16th to 18th centuries. [2] Those accused of witchcraf",0.25542110204696655,1
,,,,683,Salem Biblical Garden,https://www.facebook.com/SalemBiblicalGarden,"Salem Biblical Garden ""Salem Biblical Garden@Salem Biblical Garden Home About Photos Events Posts Videos Reviews Trip Advisor Reviews Services Community Create a Page Like Recommend Send Message See more of Salem Biblical Garden on Facebook Log Inor Create New Account Urban Farm in Noorder-Paarl, Western Cape, South Afri",0.6712703108787537,2
-6591797797195072498,bikini bottom trivia quiz,1483.0,http://www.nick.com/games/spongebob-squarepants-how-well-do-you-know-spongebob.html,1483,Grab an adult to unlock more episodes. closeGet Started,http://www.nick.com/games/spongebob-squarepants-how-well-do-you-know-spongebob.html,Grab an adult to unlock more episodes. closeGet Started Service unavailable. SPONSORED BY: How Well Do You Know Sponge Bob Square Pants? Are you a Sponge Bob expert or a Bikini Bottom beginner? Take the trivia quiz to find out!How Well Do You Know Sponge Bob Square Pants? Do you love Sponge Bob Square Pants and want to test your knowledge of nautical non,0.6112043857574463,1
,,,,1224,Body Lotion,http://www.bathandbodyworks.com/family/index.jsp?categoryId=4191845,"Body Lotion Body Lotion96 Items1 2Filter Product Type Fragrance Name Fragrance Category Waikiki Beach Coconut Super Smooth Body Lotion$12.50Mix & Match: Buy 3, Get 2 Free or Buy 2, Get 1 Free– +Add Island White Sand Super Smooth Body Lotion$12.50Mix & Match: Buy 3, Get 2 Free or Buy 2, Get 1 Free– +Add Pink Lil",0.6728824377059937,2
8402621046871819373,approximate number of US cities,2964.0,http://www.answers.com/Q/How_many_cities_are_there_in_the_US,2964,How many cities are there in the US?,http://www.answers.com/Q/How_many_cities_are_there_in_the_US,"How many cities are there in the US? ""Answers.com ® Wiki Answers ® Categories Travel & Places Countries, States, and Cities United States of America Texas Houston How many cities are there in the US? How many cities are there in the US? Answer by Don Dfoofnik Confidence votes 230KThere are three kinds of answers: ones that are mostly r",0.45791172981262207,1
,,,,810,5 of The Most Charming Small Towns in America,https://samantha-brown.com/destinations/5-charming-small-towns-in-america/,"5 of The Most Charming Small Towns in America 5 of The Most Charming Small Towns in America October 27, 2016I may call New York City home, but when I’m on vacation, I like to slow it down. You know– unplug a bit, maybe take a stroll down Main Street, park my rental car in a quiet surface lot for FREE (!). It’s the little things. Here are a few",0.548897922039032,2
7141585704773532266,pendant meaning in French,840.0,http://www.answers.com/Q/What_does_pendant_mean_in_French,840,What is the meaning of a journey pendant?,http://www.answers.com/Q/What_does_pendant_mean_in_French,"What is the meaning of a journey pendant? ""Raylier 7 Contributions What is the meaning of a journey pendant? Meaning of Journey Pendant Basically, it celebrates a journey that you are just beginning, in the middle of, or have completed. Yeah, it's for about anything. Sometimes peopl …What is the meaning of the circle pendant? There is no sp",0.3423653542995453,1
,,,,369,"""What Do the Lyrics to the """"Alouette"""" Song Mean in English?""",http://www.whereiamnow.net/2012/03/what-do-lyrics-to-alouette-song-mean-in.html,"""What Do the Lyrics to the """"Alouette"""" Song Mean in English?"" ""What Do the Lyrics to the """"Alouette"""" Song Mean in English? Knowledge is good, but there are certain things I would rather not know. The English translation of the French lyrics of """"Alouette"""" is one of them. Since childhood I've loved this little song; it sounds so cheerful! The words """"le tete""",0.6941321492195129,2
2247331961650966,jazz style with rhythmic groove,2548.0,http://www.allmusic.com/subgenre/soul-jazz-ma0000002866,2548,Jazz Â» Soul Jazz/Groove Â» Soul Jazz,http://www.allmusic.com/subgenre/soul-jazz-ma0000002866,"Jazz Â» Soul Jazz/Groove Â» Soul Jazz ""Share this pagefacebook twitter google+Jazz » Soul Jazz/Groove » Soul Jazz Soul-Jazz, which was the most popular jazz style of the 1960s, differs from bebop and hard bop (from which it originally developed) in that the emphasis is on the rhythmic groove. Although soloists follow the chords as in bo",0.32493147253990173,1
,,,,2777,What is Lyrical Dance? 15 Interesting Facts About This Contemporary Style,https://www.omahaschoolofmusicanddance.com/what-is-lyrical-dance-15-interesting-facts-about-this-contemporary-style/,"What is Lyrical Dance? 15 Interesting Facts About This Contemporary Style What is Lyrical Dance? 15 Interesting Facts About This Contemporary Style July 5, 2016 Kristina Oreskovich Dance Lyrical dance is a style that combines ballet and jazz dancing techniques. It is performed to music with lyrics so that it inspires expression of strong emotions the choreographer feels f",0.6478458642959595,2
6582431414933112007,lawn fertilizing tips for greener grass,2805.0,http://www.wikihow.com/Fertilize-a-Lawn,2805,How to Fertilize a Lawn,http://www.wikihow.com/Fertilize-a-Lawn,"How to Fertilize a Lawn Expert Reviewed How to Fertilize a Lawn Two Methods: Picking Out Fertilizer Fertilizing Your Lawn Community Q&AIs your lawn patchy with spots that are thinning? Fertilizing your lawn can help you get the lush, green grass you desire. To properly fertilize your lawn it's important to prepare the grou",0.35998788475990295,1
,,,,2126,Cover Crops Help Beets Go Greener,http://magicvalley.com/business/agriculture/cover-crops-help-beets-go-greener/article_f6aa2fb2-9281-52ef-b7c9-792e1da8d31c.html,"Cover Crops Help Beets Go Greener Cover Crops Help Beets Go Greener By Cindy Snyder - For the Times-News Dec 22, 2013 0Subscribe for 33¢ / day Buy Now Christi Falen, University of Idaho extension educator, talks about cover crop options with organic producers during a recent tour at the UI Kimberly Research and Extension Center. Pho",0.5606548190116882,2
3385399552835616654,houston observatory weekend hours,3115.0,http://www.hmns.org/george-observatory/,3115,George Observatory,http://www.hmns.org/george-observatory/,"George Observatory ""George Observatory We will be open on Tuesday, March 13 and Friday, March 16 from 5 p.m. to 10 p.m. for Spring Break. The George Observatory is open Saturdays year-round and is open during the week for group/field trip reservations only. Admission Regular Hours Saturdays: 3 - 10 p.m. Open Saturdays",0.42984119057655334,1
,,,,2112,"Lanai City, HI",https://www.theweathernetwork.com/us/weather/hawaii/lanai-city,"Lanai City, HI Lanai City, HI Would you like to add this location to your favourites? Yes, Save it No Thanks+Wind- - -Humidity-%Sunrise-Sunset-Pressure-UV 0 Low Lanai City Short Term Forecast Hourly 36 Hours Weekend 7 Days 14 Days DAY NIGHTFeels like: Night: POP:24 Hr Rain: Wind: Hrs of Sun: Fri Apr 13Risk of a th",0.5562408566474915,2
5876640207460871880,zimmerman mn city profile maps,2314.0,http://www.city-data.com/city/Zimmerman-Minnesota.html,2314,"Zimmerman, Minnesota",http://www.city-data.com/city/Zimmerman-Minnesota.html,"Zimmerman, Minnesota Follow city-data.com founder on our Forum or@Lech Mazur Zimmerman, Minnesotaadd your Submit your own pictures of this city and show them to the World See promotion details and to upload your Zimmerman, Minnesota photos OSM Map General Map Google Map MSN Map30°F10 miles Wind: Calm Pressure: 30.21 in",0.2938058376312256,1
,,,,717,"Cohasset, Minnesota",http://www.city-data.com/city/Cohasset-Minnesota.html,"Cohasset, Minnesota Follow city-data.com founder on our Forum or@Lech Mazur Cohasset, Minnesotaadd your We are giving away $1200 in prizes - enter simply by sending us your own city pictures! See promotion details and to upload your Cohasset, Minnesota photos OSM Map General Map Google Map MSN Map43°F10 miles Wind: Cal",0.43733397126197815,2
72160085487763582,best burger joint central illinois hours,857.0,http://www.burgerbargeinc.com/,857,holiday hours,http://www.burgerbargeinc.com/,"holiday hours HOURSSunday - Thursday: 11am-9pm Friday & Saturday: 11am-10pm Burger Barge Welcome Daily Specials Menu Locationsholiday hours Christmas Eve - OPEN 11a.m. - 5p.m. Christmas Day - Closed Find your beach at the barge Welcome to the original Burger Barge . Voted #1 Burger in Central IL., year after year",0.4099782109260559,1
,,,,335,Draft Horse Saloon,https://www.tripadvisor.com/Restaurant_Review-g37411-d4987591-Reviews-Draft_Horse_Saloon-Orland_Indiana.html,"Draft Horse Saloon Orland JOINAbout Orland Hotels Vacation Rentals Flights Restaurants Draft Horse Saloon, Orland United States Indiana (IN) Orland Orland Restaurants Draft Horse Saloon Draft Horse Saloon Is this your business?21 Reviews #1 of 3 Restaurants in Orland $ Bar, Pizza, Pub9475 W State Road 120, Orland, IN",0.6308998465538025,2
7260526175539114853,are peanuts safe for celiac,3011.0,https://www.celiac.com/gluten-free/topic/21482-peanuts/,3074,Boiled Peanuts Pack Big Antioxidant Punch,https://www.sciencedaily.com/releases/2007/10/071029111414.htm,"Boiled Peanuts Pack Big Antioxidant Punch ""Science News from research organizations Boiled Peanuts Pack Big Antioxidant Punch Date: November 1, 2007Source: American Chemical Society Summary: Boiled peanuts, a regional treat from the southern United States, may be as healthy as they are delicious. Scientists report that boiling these legumes",0.4673740863800049,1
,,,,2137,10 Signs You Have a Gluten Allergy,http://rmhealthy.com/10-signs-gluten-allergy/,"10 Signs You Have a Gluten Allergy Conditions10 Signs You Have a Gluten Allergy Remember when you were a child: you and your friends could just go to a sleepover and not have any concerns about eating habits or allergies. Today, is oh-so much different. That’s because back then, it was rarity for a child to be suffering from a peanut",0.5080956816673279,2
-84664471669632217,what are spanish question words,1727.0,https://www.thoughtco.com/interrogative-pronouns-spanish-3079368,1727,Interrogative Pronouns in Spanish,https://www.thoughtco.com/interrogative-pronouns-spanish-3079368,"Interrogative Pronouns in Spanish ""Humanities ›Languages Interrogative Pronouns in Spanish As in English, They Usually Begin Sentences Share Flipboard Email Print Escultura de Ipswich, Inglaterra. (Sculpture in Ipswich, England.). Martin Pettitt /Creative Commons.by Gerald Erichsen Updated August 20, 2017Interrogative pronouns are t",0.3970998525619507,1
