query_id,query,relevant_doc,relevant_url,retrieved_id,retrieved_title,retrieved_url,retrieved_combined_text,retrieved_combined_distance,rank
-3147787402651357802,man jailed as teen for decades paroled,265.0,https://en.wikipedia.org/wiki/Paul_Geidel,265,Paul Geidel,https://en.wikipedia.org/wiki/Paul_Geidel,"Paul Geidel ""From Wikipedia, the free encyclopedianavigation search Paul Geidel Jr. (April 21, 1894 – May 1, 1987) was the longest-serving prison inmate in the United States, whose sentence ended with his parole. After being convicted of second-degree murder in 1911, aged 17, Geidel served 68 years and 245 days",0.53451007604599,1
,,,,788,Why Marinol Is Not As Good As Real Marijuana,http://www.theweedblog.com/why-marinol-is-not-as-good-as-real-marijuana/,"Why Marinol Is Not As Good As Real Marijuana Why Marinol Is Not As Good As Real Marijuanaby The Weed Blog Mar 5, 2012I received a call from an attorney in Eugene that is representing a medical marijuana patient that is on probation The judge is willing to allow the medical marijuana patient to use Marinol while he serves his probation, but not",0.6974287629127502,2
442654389854230212,uk tier 4 study time limits,101.0,http://www2.warwick.ac.uk/study/international/immigration/tier4/length/5-year_cap_on,101,Time limits on UK study,http://www2.warwick.ac.uk/study/international/immigration/tier4/length/5-year_cap_on,"Time limits on UK study On 6 April 2012, the UKVI (Home Office UK Visas & Immigration) introduced limits as to how long a Tier 4 student would be permitted to stay in the UK studying at various levels (study cap).2-year-cap: for sub-degree level courses such as Warwick International Foundation programme, Diploma course and",0.1464085429906845,1
,,,,107,Tier 2 - Sponsorship by UK Companies,http://www.gherson.com/immigration/tier-2-visa/,"Tier 2 - Sponsorship by UK Companies Immigration Corporate Immigration Tier 1 - High net worth clients Tier 2 - Sponsorship by UK Companies Tier 4 - Students Tier 5 - Temporary Workers Visiting the UKWorking in the UKSports Immigration Send us an enquiry Contact Us For advice on immigration, nationality or human rights, please contact",0.6227049827575684,2
-8702406758679024475,how disposable diapers absorb moisture,1045.0,https://www.thoughtco.com/how-disposable-diapers-work-607891,1045,How Do Disposable Diapers Work? Why Do They Leak?,https://www.thoughtco.com/how-disposable-diapers-work-607891,"How Do Disposable Diapers Work? Why Do They Leak? ""Science, Tech, Math ›Science How Do Disposable Diapers Work? Why Do They Leak? Diaper Chemistry Share Flipboard Email Print Disposable diapers hold more water than they do other liquids. Stephanie Neal Photography/Getty Imagesby Anne Marie Helmenstine, Ph. D. Updated March 16, 2017Question: How Do",0.33462831377983093,1
,,,,495,How to Clean Underground Gutter Drains,http://homeguides.sfgate.com/clean-underground-gutter-drains-28281.html,"How to Clean Underground Gutter Drains ""Related Articles How to Put Downspouts Underground How to Drain Water From the Side of a House How to Unclog a Landscape Drain Pipe How to Clean Gutters That Have Mesh Covering Your home's main gutter system gathers rainwater from the roof line and controls its path down the house to ground; but th",0.7165288329124451,2
-3676223031352623258,rubric for assessing student civic engagement,792.0,https://www.aacu.org/civic-engagement-value-rubric,792,Civic Engagement VALUE Rubric,https://www.aacu.org/civic-engagement-value-rubric,"Civic Engagement VALUE Rubric ""Civic Engagement VALUE Rubric The VALUE rubrics were developed by teams of faculty experts representing colleges and universities across the United States through a process that examined many existing campus rubrics and related documents for each learning outcome and incorporated additional feedbac",0.17090269923210144,1
,,,,89,What is the difference between âgraduate studentsâ and âpostgraduate studentsâ?,https://english.stackexchange.com/questions/148849/what-is-the-difference-between-graduate-students-and-postgraduate-students,"What is the difference between âgraduate studentsâ and âpostgraduate studentsâ? ""_English Language & Usage Stack Exchange is a question and answer site for linguists, etymologists, and serious English language enthusiasts. Join them; it only takes a minute: Sign up Here's how it works: Anybody can ask a question Anybody can answer The best answers are voted up and rise to the t",0.6444439888000488,2
-9088289077939368445,north plainfield court phone address,902.0,http://www.town-court.com/NJ/somerset-county/north-plainfield-municipal-court,902,North Plainfield Municipal Court,http://www.town-court.com/NJ/somerset-county/north-plainfield-municipal-court,"North Plainfield Municipal Court Menu Contact this court Find lawyers Get directions Read articles Nearby courts Corrections North Plainfield Municipal Court Phone 908-769-2265Map Google Map Mailing Address North Plainfield Municipal Court 263 Somerset Street, North Plainfield, NJ 07060Street Address 263 Somerset St, North Plainfie",0.2686508893966675,1
,,,,36,Receive the Latest Info!,http://www.cookcountyclerkofcourt.org/?section=DDPage&DDPage=2800,"Receive the Latest Info! District 2Building Name Second Municipal District Courthouse Address 5600 Old Orchard Road Room 136 Skokie , IL 60077Chief Deputy Clerk Sherri Kolodziej Assistant Chief Deputy Clerk Denise Shine Hours 8:30 a.m. to 4:30 p.m., Monday through Friday, Excluding Court Holidays Telephone Numbers (847) 470",0.6155954003334045,2
4949326258737048126,maine town near portsmouth nh,467.0,"https://en.wikipedia.org/wiki/Eliot,_Maine",467,"Eliot, Maine","https://en.wikipedia.org/wiki/Eliot,_Maine","Eliot, Maine ""Eliot, Maine From Wikipedia, the free encyclopedianavigation search Eliot, Maine Town William Fogg Library, c. 1919Eliot Coordinates: 43°8′8″N 70°47′37″WCoordinates: 43°8′8″N 70°47′37″WCountry United States State Maine County York Incorporated 1810Government• Type Town Meeting• Board of Selectmen R",0.5323812961578369,1
,,,,1008,"Portland, Pennsylvania",http://www.city-data.com/city/Portland-Pennsylvania.html,"Portland, Pennsylvania ""Follow city-data.com founder on our Forum or@Lech Mazur Portland, Pennsylvaniaadd your Submit your own pictures of this borough and show them to the World See promotion details and to upload your Portland, Pennsylvania photos OSM Map General Map Google Map MSN Map Population in 2014: 514 (0% urban,",0.5891578793525696,2
