url,title,description,frecency,last_visit_date,last_visit_date_str,temporal_score,score,frecency_normalized,inside_window,window_diff_days
https://www.firefox.com/2025-07-25/1-3,2025-07-25 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1753464944000,2025-07-25T13:35:44,0.0,1.0,1.0,,
https://www.firefox.com/2025-07-25/2-3,2025-07-25 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1753473422000,2025-07-25T15:57:02,0.0,1.0,1.0,,
https://www.firefox.com/2025-07-26/1-3,2025-07-26 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1753543257000,2025-07-26T11:20:57,0.0,1.0,1.0,,
https://www.firefox.com/2025-07-26/2-3,2025-07-26 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1753554696000,2025-07-26T14:31:36,0.0,1.0,1.0,,
https://www.firefox.com/2025-07-26/3-3,2025-07-26 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1753587580000,2025-07-26T23:39:40,0.0,1.0,1.0,,
https://www.firefox.com/2025-07-27/1-3,2025-07-27 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1753616560000,2025-07-27T07:42:40,0.0,1.0,1.0,,
https://www.firefox.com/2025-07-27/2-3,2025-07-27 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1753659486000,2025-07-27T19:38:06,0.0,1.0,1.0,,
https://www.firefox.com/2025-07-27/3-3,2025-07-27 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1753615165000,2025-07-27T07:19:25,0.0,1.0,1.0,,
https://www.firefox.com/2025-07-28/1-3,2025-07-28 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1753744363000,2025-07-28T19:12:43,0.0,1.0,1.0,,
https://www.firefox.com/2025-07-28/2-3,2025-07-28 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1753754707000,2025-07-28T22:05:07,0.0,1.0,1.0,,
https://www.firefox.com/2025-07-28/3-3,2025-07-28 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1753730661000,2025-07-28T15:24:21,0.0,1.0,1.0,,
https://www.firefox.com/2025-07-29/1-3,2025-07-29 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1753833663000,2025-07-29T20:01:03,0.0,1.0,1.0,,
https://www.firefox.com/2025-07-29/2-3,2025-07-29 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1753783243000,2025-07-29T06:00:43,0.0,1.0,1.0,,
