query_id,query,relevant_doc,relevant_url,retrieved_id,retrieved_title,retrieved_url,retrieved_combined_text,retrieved_combined_distance,rank
-886577360475741406,Best mosquito repellent outdoor,3.0,http://www.wikihow.com/Get-Rid-of-Mosquitoes-in-Your-Yard,6015,DIY: 7 Best Natural Mosquito Bite Remedies,https://www.gardenista.com/posts/stop-the-itch-natural-mosquito-bite-remedies/,"DIY: 7 Best Natural Mosquito Bite Remedies I’m a romantic, and so at the risk of facing commenter-wrath, I’m going to say it: The season’s first mosquito bite isn’t such a bad thing. It’s how you earn your summertime stripes, don’t you think? No? Romantic notions about insects aside, by the time the first bite has turned into 40 even I’m rea",0.38538485765457153,1
,,,,3,How to Get Rid of Mosquitoes in Your Yard,http://www.wikihow.com/Get-Rid-of-Mosquitoes-in-Your-Yard,"How to Get Rid of Mosquitoes in Your Yard 1 Drain any areas with standing water. Mosquitoes use standing water as breeding sites to lay their eggs. On first glace you might think your yard is clear of possible breeding sites, but mosquito pupae and larvae can breed in very small and unsuspecting quantities of standing water (bottle caps). [",0.41471436619758606,2
-1112507725079291567,How to get rid of heat stains on wood,158.0,http://tipnut.com/diy-how-to-remove-white-heat-stains-on-wood-table/,158,DIY â How To Remove White Heat Stains On Wood Table,http://tipnut.com/diy-how-to-remove-white-heat-stains-on-wood-table/,"DIY â How To Remove White Heat Stains On Wood Table Home / DIY Projects / DIY – How To Remove White Heat Stains On Wood Table DIY – How To Remove White Heat Stains On Wood Table1,042 Comments Print Email We have an old wood table that has been used and abused for years. I brought it out over the holidays for card playing and commented how badly stain",0.35832303762435913,1
,,,,4040,Tips On Removing Rust Stains,http://www.housecleaningcentral.com/en/cleaning-tips/stain-removal/removing-rust-stains.html,"Tips On Removing Rust Stains Tips On Removing Rust Stains How To Remove Rust Stains Rusty iron stains have been a real problem with laundry since man began wearing coverings of woven fabric rather than animal skins. That is, they were problems when man began wanting to wear clean garments rather than old, dirty, and greasy moth",0.5361745953559875,2
-3225482857293798543,Zucchini recipes,233.0,http://startcooking.com/how-to-zucchini,2778,Low-Carb Zucchini Pasta,http://allrecipes.com/recipe/233453/low-carb-zucchini-pasta/,"Low-Carb Zucchini Pasta Home Recipes Side Dish Vegetables Squash Zucchini Watch Low-Carb Zucchini Pasta604 made it | 144 reviews12Recipe by: Dinner Momma""If you are a pasta lover and need a low-carb version closer to the real thing than spaghetti squash, you have found your match! This is a great recipe for one; super-quic",0.31042468547821045,1
,,,,233,How to: Zucchini,http://startcooking.com/how-to-zucchini,"How to: Zucchini How to: Zucchiniposted in Food, Vegetables and Beans by Kathy Maisterprevious | next It happens each year around the same time. Summer heat arrives and then – bam! – a bushel of zucchini lands on your doorstep, courtesy of a neighbor trying to offload their backyard bounty. Or, maybe zucchini is jus",0.377002477645874,2
-859391876519226813,Planting grass,240.0,http://www.wikihow.com/Grow-Pampas-Grass,524,When Is the Best Time to Seed Grass?,http://www.gardenguides.com/105426-water-new-grass-seed.html,"When Is the Best Time to Seed Grass? Home »Lawn When Is the Best Time to Seed Grass? The best time to seed grass is in the fall when there is a lot of moisture in the air, but before the nights get cold. Grass can be planted in the spring as well, after the nights are done freezing, with help from a sustainable gardener in this free...",0.4427838623523712,1
,,,,5561,How Warm Must it Be to Plant Lawn Grass Seed?,http://homeguides.sfgate.com/warm-must-plant-lawn-grass-seed-67816.html,"How Warm Must it Be to Plant Lawn Grass Seed? Written by Amy Rodriguez; Updated January 26, 2018Related Articles How to Grow Grass in Hot Weather Temperatures for Grass Seed Germination Can You Grow Grass in June & July? Can You Plant Grass Seed in Cool Weather? Even with careful soil preparation and seed spreading, reseeding bare patches of la",0.4596744775772095,2
3833015385022111960,Hamstring remedies,277.0,http://www.runnersworld.com/for-beginners-only/10-tips-to-relieve-hamstring-tightness,277,10 Tips to Relieve Hamstring Tightness,http://www.runnersworld.com/for-beginners-only/10-tips-to-relieve-hamstring-tightness,10 Tips to Relieve Hamstring Tightness Rob asks: I have been experiencing pain at the very top of my leg and the very bottom of my butt. One of my running buddies suggested it was my hamstrings and that they were probably too tight. So I've been stretching but have not gotten any relief. Any idea what this might be? I'm still able to run,0.3081768751144409,1
,,,,5987,"Make the Night Restful, Not Painful",http://www.unisom.com/our-products/unisom-pm-pain/,"Make the Night Restful, Not Painful Make the Night Restful, Not Painful Aches and pains can keep you up all night, but now they don’t have to. Unisom PM Pain combines a nighttime sleep aid with the leading pain reliever, 1 acetaminophen. This dual-action sleep-aid is safe, non-habit forming, and helps you sleep soundly. Unisom PM Pain",0.6689005494117737,2
