query_id,query,relevant_doc,relevant_url,retrieved_id,retrieved_title,retrieved_url,retrieved_combined_text,retrieved_combined_distance,rank
-4016719307545694869,electronic logging device compliance deadline tracker,427.0,http://eldfacts.com/,1280,What is Sniffer.exe and How To Fix It?,http://www.solvusoft.com/en/files/error-virus-removal/exe/windows/network-associates-inc/sniffer-application/sniffer-exe/,"What is Sniffer.exe and How To Fix It? ""What is Sniffer.exe and How To Fix It? Download Now Win Thruster 2015 - Scan your PC for sniffer.exe registry errors Compatible with Windows 10, 8, 7, Vista, XP and 2000Overview of Sniffer.exe What Is Sniffer.exe? Sniffer.exe is a type of EXE file associated with Sniffer Application developed by Ne",0.6756777763366699,1
,,,,515,Sensor,https://en.wikipedia.org/wiki/Sensor,"Sensor ""From Wikipedia, the free encyclopedianavigation search For other uses, see Sensor (disambiguation). """"Sensors"""" redirects here. For other uses, see Sensors (disambiguation). """"Detector"""" redirects here. For detector circuits in radio and other signal-related electronics, see Detector (radio). This",0.7196756601333618,2
-4043496076503020198,skip Windows OOBE during sysprep,1087.0,https://www.neowin.net/forum/topic/1172547-anyway-to-sysprep-without-oobe-or-audit-mode/,1087,Anyway to Sysprep without OOBE or Audit Mode,https://www.neowin.net/forum/topic/1172547-anyway-to-sysprep-without-oobe-or-audit-mode/,"Anyway to Sysprep without OOBE or Audit Mode Sign in to Neowin Faster!Create an account on Neowin to contribute and support the site. Sign In or Sign Up Sign in with Facebook Sign in with Twitter Sign in with Google Sign in with Microsoft Sign in to follow this Followers 0Anyway to Sysprep without OOBE or Audit Mode By Geoffrey B., August 22,",0.5567567348480225,1
,,,,1308,"RunTime Broker EXE Windows 10, 8 [High CPU, Memory Usage,]",https://runtimebrokerexewindows.com/,"RunTime Broker EXE Windows 10, 8 [High CPU, Memory Usage,] Run Time Broker EXE Windows 10, 8 [High CPU, Memory Usage,]Windows 10 and Windows 8 is a great operating system, but it has many small issues. Windows users see tons of unwanted errors and messages popping up. Sometimes it is tough to find that any virus caused the error or any Windows app failure.",0.6370226740837097,2
744990454044232963,ways to monetize skills online,668.0,http://www.bankrate.com/finance/jobs-careers/make-money-online-from-home.aspx,668,5 ways to make money online from home,http://www.bankrate.com/finance/jobs-careers/make-money-online-from-home.aspx,"5 ways to make money online from home Clicking for bucks It pays to cast your financial net online, where possibilities abound. Monetizing your expertise — whether in social networking or transcribing — is one way to make money while sitting at your computer at home. But others also are popping up, such as taking online surveys or even",0.39231133460998535,1
,,,,857,Teaching Online Classes: How Much Money Do Professors Make?,http://www.brighthub.com/education/online-learning/articles/78037.aspx,"Teaching Online Classes: How Much Money Do Professors Make? ""Teaching Online Classes: How Much Money Do Professors Make?written by: Daniel Brecht•edited by: Donna Cosmato •updated: 3/14/2013Are you interested in teaching students online? And, are you curious of how much you'll get paid? If you answered """"yes,"""" then you are about to learn what it takes to do",0.6238378286361694,2
-2108355342470280258,add SMS sending to desktop app,572.0,http://www.codeproject.com/Articles/387567/How-to-send-an-SMS-message-from-an-application,572,How to send an SMS message from a desktop application,http://www.codeproject.com/Articles/387567/How-to-send-an-SMS-message-from-an-application,"How to send an SMS message from a desktop application ""How to send an SMS message from a desktop application Michael Haephrati, 1 Jul 20134.93 (84 votes)Rate this: vote 1 vote 2 vote 3 vote 4 vote 5How to send an SMS from a Desktop Applicaiton (written in C++). Download source code - 56.7 KBIntroduction This article explains how to add the capability o",0.4144614040851593,1
,,,,415,How to Disable / Enable App Notifications on Windows 10,http://www.howto-connect.com/disable-enable-app-notifications-on-windows-10/,"How to Disable / Enable App Notifications on Windows 10 How to Disable / Enable App Notifications on Windows 10Raju Kumar October 29, 2014RECOMMENDED: Click here to fix Windows errors and improve PC performance Every app comes with the variety of updates and pushes notifications time to time. These notifications cause interruption during working period a",0.5858873724937439,2
-7286329484303572545,Are Converse shoes athletic footwear,115.0,http://www.answers.com/Q/Is_converse_counted_as_athletic_shoes,115,Did joe converse invent converse shoes?,http://www.answers.com/Q/Is_converse_counted_as_athletic_shoes,Did joe converse invent converse shoes? Harrypotterlover12 10 Contributions Answered In Clothing Did joe converse invent converse shoes? I really don't know. Maybe no Danni6 4 Contributions Answered In Shopping The place I found these shoes were in Athletes World but my size was not there. Which store sells woman's One star lo pro mid con,0.3510042428970337,1
,,,,39,Black Designer Handbags,"https://www.overstock.com/Clothing-Shoes/Designer-Handbags/Black,/handbag-color,/2102/cat.html","Black Designer Handbags ""Black Designer Handbags Clothing & Shoes / Designer Store / Designer Handbags1-60 of 341 Results Best Selling On Sale Price Low - High Price High - Low Avg. Customer Rating New Arrivals Brands Gucci Fendi Kate Spade Michael Kors Coach Burberry Tory Burch Yves Saint Laurent Dooney & Bourke MCMChloe",0.747683048248291,2
