query_id,query,relevant_doc,relevant_url,retrieved_id,retrieved_title,retrieved_url,retrieved_combined_text,retrieved_combined_distance,rank
8051757018388273129,clear all favorites in edge,1340.0,http://answers.microsoft.com/en-us/windows/forum/windows_10-other_settings/how-to-delete-all-my-favorites-in-edge/7e458cc1-3418-474c-b15e-00f383cf3b90,1340,Q: How to delete all my favorites in Edge,http://answers.microsoft.com/en-us/windows/forum/windows_10-other_settings/how-to-delete-all-my-favorites-in-edge/7e458cc1-3418-474c-b15e-00f383cf3b90,"Q: How to delete all my favorites in Edge HU Humbledore asked on September 12, 2015Q: How to delete all my favorites in Edge Hi,I want to delete all my favorites in Edge? How do I accomplish that? Thanks!Reply I have the same question (39)Preeti Patel replied on September 12, 2015Microsoft A: Hi,Welcome to Microsoft Community. I appreciate",0.19884055852890015,1
,,,,1348,How to Auto Confirm Or Ignore Friends Request on Facebook,http://www.internetgeeks.org/social/facebook/how-to-auto-confirm-friends-request-on-facebook/,"How to Auto Confirm Or Ignore Friends Request on Facebook How to Auto Confirm Or Ignore Friends Request on Facebook May 8, 2010 Facebook Geeks Azad Shaikh 12,264 views When adding tons of friends every day, you will also get at the same time tons of friend requests to confirm. Facebook do not offer an easy way to accept them all, so this task is really bor",0.7240275740623474,2
1192460306434764450,arthur ashe award winners gallery,1601.0,http://www.cnn.com/2015/07/15/us/gallery/arthur-ashe-courage-award-recipients/index.html,1601,Arthur Ashe Courage Award recipients,http://www.cnn.com/2015/07/15/us/gallery/arthur-ashe-courage-award-recipients/index.html,"Arthur Ashe Courage Award recipients ""Arthur Ashe Courage Award recipients By Sarah Butler, CNNUpdated 6:55 AM ET, Thu July 16, 2015Photos: Arthur Ashe Courage Award recipients George Weah was the 1995 FIFA World Cup Player of the Year. He received the 2004 Arthur Ashe Courage Award for his humanitarian work in his home country, Liberi",0.47187602519989014,1
,,,,3512,Make Your Own Claude Glass or Black Mirror,http://www.instructables.com/id/Make-your-own-Claude-Glass-or-Black-Mirror/,"Make Your Own Claude Glass or Black Mirror ""So earlier today I saw this post from Peta Pixel. I am a long time reader of Peta Pixel and both myself and Kiteman have been featured on there (no doubt many more). I liked the idea of the Claude Glass, having a large collection of film cameras myself, I thought it would be the ultimate hipster wa",0.695472002029419,2
1695016561319737255,angela duckworth on grit,3549.0,https://findingmastery.net/angela-duckworth/,3549,Angela Duckworth: Passion and Perseverance,https://findingmastery.net/angela-duckworth/,"Angela Duckworth: Passion and Perseverance ""Is there a set of characteristics that string together those who excel in life? My grandmother, like most Americans who were raised in the midst of the great depression and also faced world-war, would certainly say that hard work is part of it. Francis Galton (Darwin’s cousin) dating back to the la",0.5922447443008423,1
,,,,1186,Rory Flanagan,http://glee.wikia.com/wiki/Rory_Flanagan,"Rory Flanagan ""Rory Flanagan General Information Gender: Male Age: 18Hair Color: Dark Brown Eye Color: Blue Height: 5'8Occupations: Transfer Student from Ireland Student Aliases: Ireland, Pixie Boy, Great Gazoo Kid, Potato Eating Poser, Pet Irish ( Santana) Rory Leprechaun ( Brittany) Leprechaun ( Brittany, Santa",0.6574286818504333,2
6269531664513400534,wyoming january average temperatures by city,3575.0,https://www.currentresults.com/Weather/Wyoming/temperature-january.php,3575,Average Temperatures for Wyoming in January,https://www.currentresults.com/Weather/Wyoming/temperature-january.php,"Average Temperatures for Wyoming in January Average temperatures for January at cities, towns, parks and lakes throughout Wyoming are listed below in degrees Fahrenheit and Celsius. The tables give the normals for maximum and minimum temperatures based on weather data collected from 1981 to 2010 by the US National Climatic Data Center. You ca",0.13672833144664764,1
,,,,3197,Weather in December & January at Walt Disney World,http://traveltips.usatoday.com/weather-december-january-walt-disney-world-56792.html,"Weather in December & January at Walt Disney World ""Escape the cold weather at home to see Cinderella's Castle blanketed in holiday lights? That's a win-win, which is why December and the beginning of January are some of the most popular times of the year to visit Disney World. Even for those travelers from warm climates, Orlando's temperatures shou",0.5053151845932007,2
-9064243860827020148,Inglewood CA city stats and maps,211.0,http://www.city-data.com/city/Inglewood-California.html,211,"Inglewood, California",http://www.city-data.com/city/Inglewood-California.html,"Inglewood, California Follow city-data.com founder on our Forum or@Lech Mazur Inglewood, Californiaadd your Submit your own pictures of this city and show them to the World See promotion details and to upload your Inglewood, California photos OSM Map General Map Google Map MSN Map77°F10 miles Wind: 6 mph Pressure: 29.95",0.32121559977531433,1
,,,,3554,Map of the Area,http://ci.stcloud.mn.us/457/Map-of-the-Area,Map of the Area You Are Here: Home Community Map of the Area Map of the Area View Larger Map,0.5200281143188477,2
