query_id,query,relevant_doc,relevant_url,retrieved_id,retrieved_title,retrieved_url,retrieved_combined_text,retrieved_combined_distance,rank
-8761307258746816531,clear all favorites in edge,1340.0,http://answers.microsoft.com/en-us/windows/forum/windows_10-other_settings/how-to-delete-all-my-favorites-in-edge/7e458cc1-3418-474c-b15e-00f383cf3b90,1340,Q: How to delete all my favorites in Edge,http://answers.microsoft.com/en-us/windows/forum/windows_10-other_settings/how-to-delete-all-my-favorites-in-edge/7e458cc1-3418-474c-b15e-00f383cf3b90,"Q: How to delete all my favorites in Edge HU Humbledore asked on September 12, 2015Q: How to delete all my favorites in Edge Hi,I want to delete all my favorites in Edge? How do I accomplish that? Thanks!Reply I have the same question (39)Preeti Patel replied on September 12, 2015Microsoft A: Hi,Welcome to Microsoft Community. I appreciate",0.40836453437805176,1
,,,,3562,How to Install a Tile Backsplash,https://www.lowes.com/creative-ideas/kitchen-and-dining/tile-a-kitchen-backsplash/project,How to Install a Tile Backsplash How to Tile a Kitchen Backsplash Your browser does not currently recognize any of the video formats available. Click here to visit our frequently asked questions about HTML5 video.0:00 / 4:16Tools & Materials Tools Tape Measure Level Tile Cutter Materials Tiles Grout Flexible Caulk View All Tools &,0.7902548909187317,2
-5386658330742683047,arthur ashe award winners gallery,1601.0,http://www.cnn.com/2015/07/15/us/gallery/arthur-ashe-courage-award-recipients/index.html,1601,Arthur Ashe Courage Award recipients,http://www.cnn.com/2015/07/15/us/gallery/arthur-ashe-courage-award-recipients/index.html,"Arthur Ashe Courage Award recipients ""Arthur Ashe Courage Award recipients By Sarah Butler, CNNUpdated 6:55 AM ET, Thu July 16, 2015Photos: Arthur Ashe Courage Award recipients George Weah was the 1995 FIFA World Cup Player of the Year. He received the 2004 Arthur Ashe Courage Award for his humanitarian work in his home country, Liberi",0.33338287472724915,1
,,,,343,Area Info / Facts & Statistics,http://www.ashevillenc.com/area_info/facts_and_statistics,"Area Info / Facts & Statistics ""Area Info / Facts & Statistics Asheville, North Carolina Facts & Statisticssee also: Relocation Information | Asheville Schools | Asheville Real Estate Asheville Photo Gallery | Local Asheville, NC Activities Downtown Asheville Officially Established in 1883, Asheville, North Carolina has grown fro",0.7368409037590027,2
-4368256381389509266,angela duckworth on grit,3549.0,https://findingmastery.net/angela-duckworth/,3549,Angela Duckworth: Passion and Perseverance,https://findingmastery.net/angela-duckworth/,"Angela Duckworth: Passion and Perseverance ""Is there a set of characteristics that string together those who excel in life? My grandmother, like most Americans who were raised in the midst of the great depression and also faced world-war, would certainly say that hard work is part of it. Francis Galton (Darwin’s cousin) dating back to the la",0.629869818687439,1
,,,,806,How to Make Pumpkin Pie,http://www.recipetips.com/kitchen-tips/t--1180/how-to-make-pumpkin-pie.asp,"How to Make Pumpkin Pie ""How to Make Pumpkin Pie... Kitchen Advice Kitchen Techniques ▼ How to Make Pumpkin Pie+ Larger Image Read Reviews (4)Provided By Recipe Tips There is nothing like a homemade pumpkin pie to share with family and friends. Learning the proper steps on how to make pumpkin pie from scratch is well worth",0.7862801551818848,2
4907784974305068955,wyoming january average temperatures by city,3575.0,https://www.currentresults.com/Weather/Wyoming/temperature-january.php,3575,Average Temperatures for Wyoming in January,https://www.currentresults.com/Weather/Wyoming/temperature-january.php,"Average Temperatures for Wyoming in January Average temperatures for January at cities, towns, parks and lakes throughout Wyoming are listed below in degrees Fahrenheit and Celsius. The tables give the normals for maximum and minimum temperatures based on weather data collected from 1981 to 2010 by the US National Climatic Data Center. You ca",0.3086709678173065,1
,,,,16,Average Temperatures for New Mexico in February,http://www.currentresults.com/Weather/New-Mexico/temperature-february.php,"Average Temperatures for New Mexico in February Average temperatures for February at cities, towns, parks and lakes throughout New Mexico are listed below in degrees Fahrenheit and Celsius. The tables give the normals for maximum and minimum temperatures based on weather data collected from 1981 to 2010 by the US National Climatic Data Center. Yo",0.5645038485527039,2
-2364393234388171507,Inglewood CA city stats and maps,211.0,http://www.city-data.com/city/Inglewood-California.html,211,"Inglewood, California",http://www.city-data.com/city/Inglewood-California.html,"Inglewood, California Follow city-data.com founder on our Forum or@Lech Mazur Inglewood, Californiaadd your Submit your own pictures of this city and show them to the World See promotion details and to upload your Inglewood, California photos OSM Map General Map Google Map MSN Map77°F10 miles Wind: 6 mph Pressure: 29.95",0.3811532258987427,1
,,,,2292,"Population of Los Angeles County, California: Census 2010 and 2000 Interactive Map, Demographics, Statistics, Graphs, Quick Facts",http://censusviewer.com/county/CA/Los%20Angeles,"Population of Los Angeles County, California: Census 2010 and 2000 Interactive Map, Demographics, Statistics, Graphs, Quick Facts ""Population of Los Angeles County, California: Census 2010 and 2000 Interactive Map, Demographics, Statistics, Graphs, Quick Facts Compare population statistics about Los Angeles County, CA by race, age, gender, Latino/Hispanic origin etc. Census Viewer delivers detailed demographics and population",0.6182751655578613,2
6246765649400763706,best quiet tires for highway driving,3515.0,http://tirereviewsandmore.com/top-10-quietest-tires/,3515,Top 10 Quietest Tires For 2018,http://tirereviewsandmore.com/top-10-quietest-tires/,"Top 10 Quietest Tires For 2018 Top 10 Quietest Tires For 2018For many drivers, having a quiet riding tire is one of the most important areas they look for in a new tire. After all, not many of us enjoy hearing our tires hum and scream out loud all the way home from a hard day’s work, or driving down the highway on a family vacati",0.3213610053062439,1
