url,title,description,frecency,last_visit_date,last_visit_date_str,temporal_score,score,frecency_normalized,inside_window,window_diff_days
https://www.firefox.com/2025-09-22/1-3,2025-09-22 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1758539662000,2025-09-22T07:14:22,0.2775504157930778,0.2775504157930778,1.0,True,0.0
https://www.firefox.com/2025-09-22/2-3,2025-09-22 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1758598781000,2025-09-22T23:39:41,0.35182882772660357,0.35182882772660357,1.0,True,0.0
https://www.firefox.com/2025-09-22/3-3,2025-09-22 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1758585026000,2025-09-22T19:50:26,0.332942491028281,0.332942491028281,1.0,True,0.0
https://www.firefox.com/2025-09-23/1-3,2025-09-23 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1758678907000,2025-09-23T21:55:07,0.4851953848720964,0.4851953848720964,1.0,True,0.0
https://www.firefox.com/2025-09-23/2-3,2025-09-23 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1758603478000,2025-09-23T00:57:58,0.35852044947562905,0.35852044947562905,1.0,True,0.0
https://www.firefox.com/2025-09-23/3-3,2025-09-23 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1758673563000,2025-09-23T20:26:03,0.4749053147646644,0.4749053147646644,1.0,True,0.0
https://www.firefox.com/2025-09-24/1-3,2025-09-24 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1758715057000,2025-09-24T07:57:37,0.5609091886221901,0.5609091886221901,1.0,True,0.0
https://www.firefox.com/2025-09-24/2-3,2025-09-24 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1758716895000,2025-09-24T08:28:15,0.5650598923269008,0.5650598923269008,1.0,True,0.0
https://www.firefox.com/2025-09-24/3-3,2025-09-24 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1758752637000,2025-09-24T18:23:57,0.6521681876769413,0.6521681876769413,1.0,True,0.0
https://www.firefox.com/2025-09-25/1-3,2025-09-25 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1758776965000,2025-09-25T01:09:25,0.7190196041060255,0.7190196041060255,1.0,True,0.0
https://www.firefox.com/2025-09-25/2-3,2025-09-25 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1758776705000,2025-09-25T01:05:05,0.718270108047236,0.718270108047236,1.0,True,0.0
https://www.firefox.com/2025-09-25/3-3,2025-09-25 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1758785080000,2025-09-25T03:24:40,0.7428098323799684,0.7428098323799684,1.0,True,0.0
https://www.firefox.com/2025-09-26/1-3,2025-09-26 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1758870595000,2025-09-26T03:09:55,0.9553204877249688,0.9553204877249688,1.0,True,0.0
