url,title,description,frecency,last_visit_date,last_visit_date_str,temporal_score,score,frecency_normalized,inside_window,window_diff_days
https://www.firefox.com/2025-05-30/1-3,2025-05-30 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1748616840000,2025-05-30T10:54:00,0.7755968615591163,0.7755968615591163,1.0,True,0.0
https://www.firefox.com/2025-05-31/1-3,2025-05-31 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1748733329000,2025-05-31T19:15:29,0.7835590290755339,0.7835590290755339,1.0,True,0.0
https://www.firefox.com/2025-05-31/2-3,2025-05-31 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1748665025000,2025-05-31T00:17:05,0.7788805069450867,0.7788805069450867,1.0,True,0.0
https://www.firefox.com/2025-05-31/3-3,2025-05-31 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1748736692000,2025-05-31T20:11:32,0.7837901042241888,0.7837901042241888,1.0,True,0.0
https://www.firefox.com/2025-06-01/1-3,2025-06-01 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1748790051000,2025-06-01T11:00:51,0.7874655869190812,0.7874655869190812,1.0,True,0.0
https://www.firefox.com/2025-06-01/2-3,2025-06-01 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1748830573000,2025-06-01T22:16:13,0.7902683398067014,0.7902683398067014,1.0,True,0.0
https://www.firefox.com/2025-06-01/3-3,2025-06-01 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1748836117000,2025-06-01T23:48:37,0.7906525722090278,0.7906525722090278,1.0,True,0.0
https://www.firefox.com/2025-06-02/1-3,2025-06-02 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1748857476000,2025-06-02T05:44:36,0.7921346259318431,0.7921346259318431,1.0,True,0.0
https://www.firefox.com/2025-06-02/2-3,2025-06-02 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1748894233000,2025-06-02T15:57:13,0.7946916197981568,0.7946916197981568,1.0,True,0.0
https://www.firefox.com/2025-06-02/3-3,2025-06-02 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1748908000000,2025-06-02T19:46:40,0.7956514418133239,0.7956514418133239,1.0,True,0.0
https://www.firefox.com/2025-06-03/1-3,2025-06-03 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1748955218000,2025-06-03T08:53:38,0.798952250562504,0.798952250562504,1.0,True,0.0
https://www.firefox.com/2025-06-03/2-3,2025-06-03 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1748971634000,2025-06-03T13:27:14,0.8001030280961832,0.8001030280961832,1.0,True,0.0
https://www.firefox.com/2025-06-03/3-3,2025-06-03 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1748960553000,2025-06-03T10:22:33,0.7993260575798166,0.7993260575798166,1.0,True,0.0
https://www.firefox.com/2025-06-04/1-3,2025-06-04 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749026961000,2025-06-04T04:49:21,0.8039937255357982,0.8039937255357982,1.0,True,0.0
https://www.firefox.com/2025-06-04/2-3,2025-06-04 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749055345000,2025-06-04T12:42:25,0.8059970781551138,0.8059970781551138,1.0,True,0.0
https://www.firefox.com/2025-06-04/3-3,2025-06-04 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749018616000,2025-06-04T02:30:16,0.8034056802754,0.8034056802754,1.0,True,0.0
https://www.firefox.com/2025-06-05/1-3,2025-06-05 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749123938000,2025-06-05T07:45:38,0.8108590281597586,0.8108590281597586,1.0,True,0.0
https://www.firefox.com/2025-06-05/2-3,2025-06-05 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749162307000,2025-06-05T18:25:07,0.8135914463952426,0.8135914463952426,1.0,True,0.0
https://www.firefox.com/2025-06-05/3-3,2025-06-05 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749130760000,2025-06-05T09:39:20,0.8113441798925813,0.8113441798925813,1.0,True,0.0
https://www.firefox.com/2025-06-06/1-3,2025-06-06 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749195504000,2025-06-06T03:38:24,0.8159629731531675,0.8159629731531675,1.0,True,0.0
https://www.firefox.com/2025-06-06/2-3,2025-06-06 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749192002000,2025-06-06T02:40:02,0.815712471529589,0.815712471529589,1.0,True,0.0
https://www.firefox.com/2025-06-06/3-3,2025-06-06 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749252868000,2025-06-06T19:34:28,0.8200772462546874,0.8200772462546874,1.0,True,0.0
https://www.firefox.com/2025-06-07/1-3,2025-06-07 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749328868000,2025-06-07T16:41:08,0.8255601011096659,0.8255601011096659,1.0,True,0.0
https://www.firefox.com/2025-06-07/2-3,2025-06-07 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749350216000,2025-06-07T22:36:56,0.8271067902025466,0.8271067902025466,1.0,True,0.0
https://www.firefox.com/2025-06-07/3-3,2025-06-07 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749342592000,2025-06-07T20:29:52,0.8265540895811686,0.8265540895811686,1.0,True,0.0
https://www.firefox.com/2025-06-08/1-3,2025-06-08 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749396641000,2025-06-08T11:30:41,0.8304803492046048,0.8304803492046048,1.0,True,0.0
https://www.firefox.com/2025-06-08/2-3,2025-06-08 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749364708000,2025-06-08T02:38:28,0.8281584044927068,0.8281584044927068,1.0,True,0.0
https://www.firefox.com/2025-06-08/3-3,2025-06-08 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749356420000,2025-06-08T00:20:20,0.8275568208840004,0.8275568208840004,1.0,True,0.0
https://www.firefox.com/2025-06-09/1-3,2025-06-09 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749526207000,2025-06-09T23:30:07,0.839968469524389,0.839968469524389,1.0,True,0.0
https://www.firefox.com/2025-06-09/2-3,2025-06-09 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749480921000,2025-06-09T10:55:21,0.8366399151625742,0.8366399151625742,1.0,True,0.0
https://www.firefox.com/2025-06-09/3-3,2025-06-09 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749501529000,2025-06-09T16:38:49,0.8381529797473175,0.8381529797473175,1.0,True,0.0
https://www.firefox.com/2025-06-10/1-3,2025-06-10 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749562814000,2025-06-10T09:40:14,0.8426687874292894,0.8426687874292894,1.0,True,0.0
https://www.firefox.com/2025-06-10/2-3,2025-06-10 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749579876000,2025-06-10T14:24:36,0.843930331290282,0.843930331290282,1.0,True,0.0
https://www.firefox.com/2025-06-10/3-3,2025-06-10 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749545154000,2025-06-10T04:45:54,0.8413650142409775,0.8413650142409775,1.0,True,0.0
https://www.firefox.com/2025-06-11/1-3,2025-06-11 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749641172000,2025-06-11T07:26:12,0.8484780845566082,0.8484780845566082,1.0,True,0.0
https://www.firefox.com/2025-06-11/2-3,2025-06-11 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749655580000,2025-06-11T11:26:20,0.8495506141817077,0.8495506141817077,1.0,True,0.0
https://www.firefox.com/2025-06-11/3-3,2025-06-11 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749645685000,2025-06-11T08:41:25,0.8488138859650755,0.8488138859650755,1.0,True,0.0
https://www.firefox.com/2025-06-12/1-3,2025-06-12 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749769322000,2025-06-12T19:02:02,0.8580652892789528,0.8580652892789528,1.0,True,0.0
https://www.firefox.com/2025-06-12/2-3,2025-06-12 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749742267000,2025-06-12T11:31:07,0.8560322606348559,0.8560322606348559,1.0,True,0.0
https://www.firefox.com/2025-06-12/3-3,2025-06-12 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749734979000,2025-06-12T09:29:39,0.8554854331044637,0.8554854331044637,1.0,True,0.0
https://www.firefox.com/2025-06-13/1-3,2025-06-13 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749873363000,2025-06-13T23:56:03,0.8659284621283515,0.8659284621283515,1.0,True,0.0
https://www.firefox.com/2025-06-13/2-3,2025-06-13 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749863703000,2025-06-13T21:15:03,0.8651953576685949,0.8651953576685949,1.0,True,0.0
https://www.firefox.com/2025-06-13/3-3,2025-06-13 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749861285000,2025-06-13T20:34:45,0.8650119510238317,0.8650119510238317,1.0,True,0.0
https://www.firefox.com/2025-06-14/1-3,2025-06-14 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749954783000,2025-06-14T22:33:03,0.8721322196914677,0.8721322196914677,1.0,True,0.0
https://www.firefox.com/2025-06-14/2-3,2025-06-14 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749884345000,2025-06-14T02:59:05,0.8667626486760339,0.8667626486760339,1.0,True,0.0
https://www.firefox.com/2025-06-14/3-3,2025-06-14 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749928548000,2025-06-14T15:15:48,0.8701284184982481,0.8701284184982481,1.0,True,0.0
https://www.firefox.com/2025-06-15/1-3,2025-06-15 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1750035880000,2025-06-15T21:04:40,0.8783555473611302,0.8783555473611302,1.0,True,0.0
https://www.firefox.com/2025-06-15/2-3,2025-06-15 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1750037924000,2025-06-15T21:38:44,0.8785129749271251,0.8785129749271251,1.0,True,0.0
https://www.firefox.com/2025-06-15/3-3,2025-06-15 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1749965209000,2025-06-15T01:26:49,0.8729298271241464,0.8729298271241464,1.0,True,0.0
https://www.firefox.com/2025-06-16/1-3,2025-06-16 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1750062113000,2025-06-16T04:21:53,0.8803781402639507,0.8803781402639507,1.0,True,0.0
https://www.firefox.com/2025-06-16/2-3,2025-06-16 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1750121068000,2025-06-16T20:44:28,0.8849406462635566,0.8849406462635566,1.0,True,0.0
https://www.firefox.com/2025-06-16/3-3,2025-06-16 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1750078671000,2025-06-16T08:57:51,0.8816571770631808,0.8816571770631808,1.0,True,0.0
https://www.firefox.com/2025-06-17/1-3,2025-06-17 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1750141707000,2025-06-17T02:28:27,0.8865434724332265,0.8865434724332265,1.0,True,0.0
