query_id,retrieval_1_id,retrieval_1_title,retrieval_1_url,retrieval_1_combined_text,retrieval_1_distance,retrieval_2_id,retrieval_2_title,retrieval_2_url,retrieval_2_combined_text,retrieval_2_distance,retrieved_ids,retrieved_distances,model_name,query,relevant_docs,relevant_urls,k
4570463103025825356,368,ZyXEL US Support Document,http://faq.us.zyxel.com/Support/Faq.aspx,"ZyXEL US Support Document Zy XEL US Support Document Search Support Document Website by:1 | 2 | 3 | 4 Next SD-10237: How do I connect the NBG-416N with my Cable Modem so I can get on-line? Synopsis: When you first set up a new wireless router with a cable modem, some steps must be followed so that the cable modem will connec",0.10529764741659164,822,My PCI Device Is Showing Up as a PCI Simple Communications Controller,http://digital.ni.com/public.nsf/allkb/77E06491A6EF696E8625726000070545,"My PCI Device Is Showing Up as a PCI Simple Communications Controller My PCI Device Is Showing Up as a PCI Simple Communications Controller Updated Mar 6, 2018Reported In Driver NI-DAQmx NI-488.2Issue Details The Found New Hardware Wizard cannot find the driver for the PCI Simple Communications Controller. What is the PCI Simple Communications Controller and where is",0.6566449403762817,"[368, 822]","[0.10529764741659164, 0.6566449403762817]",Xenova/all-MiniLM-L6-v2,connect Zyxel NBG-416N to cable modem,[368],['http://faq.us.zyxel.com/Support/Faq.aspx'],2
-2730651140135118381,1418,Market Division or Customer Allocation,https://www.ftc.gov/tips-advice/competition-guidance/guide-antitrust-laws/dealings-competitors/market-division-or,"Market Division or Customer Allocation ""Market Division or Customer Allocation Plain agreements among competitors to divide sales territories or assign customers are almost always illegal. These arrangements are essentially agreements not to compete: """"I won't sell in your market if you don't sell in mine."""" The FTC uncovered such an agr",0.25626376271247864,75,Are you charging the right price?,https://missouribusiness.net/article/charging-the-right-price/,Are you charging the right price? Calculating the overhead percentage for your business is critical to pricing your goods and services profitably and operating your business successfully. Competitive pricing is always a hot-button issue with business owners. They know competitive prices will attract customers and that price is often,0.5870702266693115,"[1418, 75]","[0.25626376271247864, 0.5870702266693115]",Xenova/all-MiniLM-L6-v2,is dividing customers between competitors illegal,[1418],['https://www.ftc.gov/tips-advice/competition-guidance/guide-antitrust-laws/dealings-competitors/market-division-or'],2
6198213701229916725,1765,Learn What an Institutional Client Is in Finance,https://www.thebalance.com/institutional-client-1287036,"Learn What an Institutional Client Is in Finance Finance Careers Finance Career Glossary Learn What an Institutional Client Is in Finance Share Flip Pin Share Email•••By Mark Kolakowski Updated October 13, 2017Institutional clients, as defined by most financial services firms, consist of large non-financial corporations, as well as other financial",0.2558271586894989,1743,About Financial Consulting,http://www.ifconsultants.org/finconsulting.html,"About Financial Consulting About Financial Consulting What is Financial Consulting? Financial consulting is a service provided by Certified Financial Consultants to large corporations, government agencies and individual clients. The role of a financial consultant is to provide an independent, expert opinion on a proposed busi",0.4889296889305115,"[1765, 1743]","[0.2558271586894989, 0.4889296889305115]",Xenova/all-MiniLM-L6-v2,who are institutional clients in finance,[1765],['https://www.thebalance.com/institutional-client-1287036'],2
9035972397631534774,1419,Paramedic Training,http://www.paramedictrainingspot.com/,Paramedic Training Discover schools in your local area that offer EMT or Paramedic training classes. LEARN MOREGet prepared for the NREMT examination with study guides and test questions. LEARN MORELearn how much EMT-Paramedic’s in your city earn annually . LEARN MORECongratulations on your decision to pursue a parame,0.39203131198883057,759,Why do people choose to be paramedics?,https://answers.yahoo.com/question/index?qid=20061116051034AAhQfuH,"Why do people choose to be paramedics? ""Science & Mathematics Medicine Why do people choose to be paramedics? Follow 7 answers Answers Relevance Rating Newest Oldest Best Answer: I'll match my stress level with a doctor or nurse any day of the week. Grades also have nothing to do with it. That's just insulting. I decided to be a paramedi",0.518563985824585,"[1419, 759]","[0.39203131198883057, 0.518563985824585]",Xenova/all-MiniLM-L6-v2,find paramedic training near me,[1419],['http://www.paramedictrainingspot.com/'],2
535950516650874715,1452,Hereâs how much itâll cost you to buy the Surface Pro 3 and its accessories,http://bgr.com/2014/05/20/surface-pro-3-prices-and-release-date/,"Hereâs how much itâll cost you to buy the Surface Pro 3 and its accessories Tablets Image Source: Microsoft Corporation Here’s how much it’ll cost you to buy the Surface Pro 3 and its accessories Chris Smith @chris_writes May 20th, 2014 at 1:08 PMShare Tweet The Surface Pro 3 is most likely one of the best Windows 8.1 tablets/laptops around, and Microsoft is eager to offer",0.2783070504665375,2034,Microsoft Surface 2 vs. Surface Pro 2 Purchase Review,http://www.ebay.com/gds/Microsoft-Surface-2-vs-Surface-Pro-2-Purchase-Review-/10000000178005145/g.html,"Microsoft Surface 2 vs. Surface Pro 2 Purchase Review ""Home Buying Guides Computers/Tablets & Networking Tablet & e Book Reader Accs Cases, Covers, Keyboard Folios Microsoft Surface 2 vs. Surface Pro 2 Purchase Reviewm.fashions 125 Likes Like February 4, 2014Microsoft released the Surface 2 and the Surface Pro 2 in October 2013. Consumers are often con",0.41246548295021057,"[1452, 2034]","[0.2783070504665375, 0.41246548295021057]",Xenova/all-MiniLM-L6-v2,Surface Pro 3 cost and release details,[1452],['http://bgr.com/2014/05/20/surface-pro-3-prices-and-release-date/'],2
-4387476177965646155,93,Clinical Data Management - Guidelines and Importance,https://www.biotecharticles.com/Pharmacy-Article/Clinical-Data-Management-Guidelines-and-Importance-2863.html,"Clinical Data Management - Guidelines and Importance ""Clinical Data Management - Guidelines and Importance By: Geetanjali Murari | Category: Pharmacy | Date: 2013-03-19 12:14:13 | Views: 5869Article Summary: The management of clinical data is a tedious and lethargic task. It requires project management, team work, planing, execution of the work, etc.",0.36524125933647156,795,"Predict service outcomes, increase success rates.",https://www.abclegal.com/,"Predict service outcomes, increase success rates. Predict service outcomes, increase success rates. Learn How Can Your Process Server Do This? Features designed specifically for your legal operations. Custom Solutions You think it, we build it. Hands-on collaboration with our enterprise customers. Data Integration Import filing and service data dir",0.6128228306770325,"[93, 795]","[0.36524125933647156, 0.6128228306770325]",Xenova/all-MiniLM-L6-v2,how to manage clinical trial data,[93],['https://www.biotecharticles.com/Pharmacy-Article/Clinical-Data-Management-Guidelines-and-Importance-2863.html'],2
-6651581657907549499,1509,What does RLQ stand for?,https://www.acronymfinder.com/Slang/RLQ.html,"What does RLQ stand for? What does RLQ stand for? Your abbreviation search returned 7 meaningsshowing only Slang/Internet Slang definitions ( Show all)Link/Page Citation Category Filters All definitions (7) Information Technology (2) Military & Government (0) Science & Medicine (1) Organizations, Schools, etc. (3) Business",0.25126534700393677,897,Definition of âet seqâ - English Dictionary,http://dictionary.cambridge.org/us/dictionary/english/et-seq,Definition of âet seqâ - English Dictionary Definition of “et seq” - English Dictionary Business Business Business“et seq” in Business English See all translationset seq adverbuk us formal› used in written documents after a reference to a page or section to show that more information is given in later pages or sections: The plaintiff must spe,0.6287904381752014,"[1509, 897]","[0.25126534700393677, 0.6287904381752014]",Xenova/all-MiniLM-L6-v2,RLQ slang abbreviation meaning,[1509],['https://www.acronymfinder.com/Slang/RLQ.html'],2
2602513830830748968,727,What Is the Most Common Mineral?,http://geology.about.com/od/minerals/f/mostcommonmin.htm,"What Is the Most Common Mineral? ""Science, Tech, Math ›Science What Is the Most Common Mineral? Share Flipboard Email Print Quartz is the most common mineral of the Earth's continents. Andrew Alden photoby Andrew Alden Updated January 08, 2018Depending on how the question is worded, the answer could be quartz, feldspar or bridgmani",0.20101115107536316,1589,What type of rock is the Earth's crust made of?,http://www.answers.com/Q/What_is_the_most_common_type_of_rock_in_the_earth's_crust,"What type of rock is the Earth's crust made of? ""Paul Jones Owner of Jones Mineral Cabinet, Geology and Paleontology Supervisor, interested in Earth and Planetary sciences What type of rock is the Earth's crust made of? The Earth's crust is composed of all three rock types; igneous, metamorphic, and sedimentary. The bulk of it is igneous. Paul Jo",0.48395246267318726,"[727, 1589]","[0.20101115107536316, 0.48395246267318726]",Xenova/all-MiniLM-L6-v2,most common mineral in Earth's crust,[727],['http://geology.about.com/od/minerals/f/mostcommonmin.htm'],2
8635397749023105062,1521,Promises/A+,https://promisesaplus.com/,"Promises/A+ Promises/A+An open standard for sound, interoperable Java Script promises—by implementers, for implementers. A promise represents the eventual result of an asynchronous operation. The primary way of interacting with a promise is through its then method, which registers callbacks to receive either a",0.3512260317802429,1725,Express.js: A Server-Side JavaScript Framework,https://www.upwork.com/hiring/development/express-js-a-server-side-javascript-framework/,"Express.js: A Server-Side JavaScript Framework Express.js: A Server-Side Java Script Framework Hiring Headquarters Home Web Development Express.js: A Server-Side Java Script Framework You’re probably aware that Java Script is the programming language most often used to add interactivity to the front end of a website, but its capabilities go far",0.6806862950325012,"[1521, 1725]","[0.3512260317802429, 0.6806862950325012]",Xenova/all-MiniLM-L6-v2,spec for implementing JavaScript promises,[1521],['https://promisesaplus.com/'],2
-8225934180520677415,2055,"Fretter, Inc.",http://www.company-histories.com/Fretter-Inc-Company-History.html,"Fretter, Inc. ""Fretter, Inc. Address: 12501 Grand River Avenue Brighton, Michigan 48116 U. S. A. Telephone: (810) 220-5000 Fax: (810) 220-5686 Statistics: Public Company Incorporated: 1951 Employees: 1,699 Sales: $545.51 million Stock Exchanges: NASDAQ SICs: 5731 Radio, TV & Electronics Stores; 5722 Household App",0.42843449115753174,1731,Cincinnati Bell Fiber Optics: Thinking About it?,http://www.digitallanding.com/cincinnati-bell-fiber-optics/,"Cincinnati Bell Fiber Optics: Thinking About it? Home Connections Internet & Wi-Fi Cincinnati Bell Fiber Optics: Thinking About it? By Prince B Alo - January 21, 2014 02856tweet Cincinnati Bell is one of the oldest telecommunications companies in the United States, officially incorporated in 1873. Their long history of innovation and service conti",0.6454991698265076,"[2055, 1731]","[0.42843449115753174, 0.6454991698265076]",Xenova/all-MiniLM-L6-v2,Fretter Michigan electronics chain history,[2055],['http://www.company-histories.com/Fretter-Inc-Company-History.html'],2
