query_id,retrieval_1_id,retrieval_1_title,retrieval_1_url,retrieval_1_combined_text,retrieval_1_distance,retrieval_2_id,retrieval_2_title,retrieval_2_url,retrieval_2_combined_text,retrieval_2_distance,retrieved_ids,retrieved_distances,model_name,query,relevant_docs,relevant_urls,k
-5503998098438993413,0,"Ringing in the Ears Symptoms, Causes & Treatment Options",https://www.buoyhealth.com/symptoms-a-z/ringing-in-the-ears/,"Ringing in the Ears Symptoms, Causes & Treatment Options Ringing in the Ears Symptoms, Causes & Treatment Options Welcome to Buoy Health Learn about your ringing in the ears, including causes and common questions. Or get a personalized analysis of your ringing in the ears from our A. I. Symptom Checker. At Buoy, we build tools that help you know what’s wr",0.4164271056652069,1,Tinnitus Is Often Described As Ringing In The Ears,https://www.necksolutions.com/tinnitus.html,"Tinnitus Is Often Described As Ringing In The Ears Tinnitus Is Often Described As Ringing In The Ears Tinnitus is a Latin term “tinnire” meaning “to ring”. The actual experience of this sound can vary and have been described as whistling, clicking, humming, hissing and roaring. Tinnitus - Ringing In The Ear Your browser does not currently recognize",0.4332755208015442,"[0, 1]","[0.4164271056652069, 0.4332755208015442]",minishlab/potion-retrieval-32M,alternative medicine to manage ringing in my ear,"[0, 1]","['https://www.buoyhealth.com/symptoms-a-z/ringing-in-the-ears/', 'https://www.necksolutions.com/tinnitus.html']",2
-6880627180938223533,2,Neighbor Disputes: What to Do When Your Neighbor Invades Your Property,https://www.legalzoom.com/articles/neighbor-disputes-what-to-do-when-your-neighbor-invades-your-property,"Neighbor Disputes: What to Do When Your Neighbor Invades Your Property Neighbor Disputes: What to Do When Your Neighbor Invades Your Propertyby Monica Sanders There is a saying ""tall fences make good neighbors."" For many people this could be true. However, there are some neighbors who do not respect tall fences or any other border. There are a few sayings for that type",0.5438746213912964,3,"My Microwave is making a loud humming noise, can anyone help?",https://answers.yahoo.com/question/index?qid=20101129165307AAUBXuU,"My Microwave is making a loud humming noise, can anyone help? Home & Garden Maintenance & Repairs My Microwave is making a loud humming noise, can anyone help? While the door is closed it sounds like a transformer humming. When you open the door the humming noise stops. Has anyone encountered this problem? What's wrong with it? It still works.2 following 6 ans",0.6140770316123962,"[2, 3]","[0.5438746213912964, 0.6140770316123962]",minishlab/potion-retrieval-32M,solutions for noisy neighbors,"[2, 3]","['https://www.legalzoom.com/articles/neighbor-disputes-what-to-do-when-your-neighbor-invades-your-property', 'https://answers.yahoo.com/question/index?qid=20101129165307AAUBXuU']",2
4768078371346768136,4,Frequently Asked Questions about Feline Litter Boxes and Cat Litter,http://www.drsfostersmith.com/pic/article.cfm?aid=2042,Frequently Asked Questions about Feline Litter Boxes and Cat Litter Frequently Asked Questions about Feline Litter Boxes and Cat Litter Drs. Foster & Smith Educational Staff TOP VIEWED ARTICLES5 Ways to Discourage Cat Spraying Kitty Litter Comparison Chart Litter Box Comparison Chart PRODUCTS RELATED TO: Sanitation Petrageous Fiji Cat Bowl As low as $5.99Pet Ag Nurs,0.2677346467971802,5,Our Blog ::: How Often Should I Change the Litter Box?,https://www.drelseys.com/2015/05/08/how-often-should-i-change-the-litter-box/,"Our Blog ::: How Often Should I Change the Litter Box? May 8, 2015How Often Should I Change the Litter Box? Share on Facebook Share on Twitter Share on Pinterest Email Print A frequent question that we often get asked is – How often do I totally dump and change my cat litter? We recommend totally changing the litter out in the cat box every three to fou",0.31084784865379333,"[4, 5]","[0.2677346467971802, 0.31084784865379333]",minishlab/potion-retrieval-32M,how to train a cat to use the litter box,"[4, 5]","['http://www.drsfostersmith.com/pic/article.cfm?aid=2042', 'https://www.drelseys.com/2015/05/08/how-often-should-i-change-the-litter-box/']",2
6583803610008541715,6,How do you show your dog your a pack leader?,https://answers.yahoo.com/question/index?qid=20100104185006AAMlgMd,How do you show your dog your a pack leader? Pets Dogs How do you show your dog your a pack leader? What are some ways to show your dog your the pack leader?2 following 9 answers Answers Relevance Rating Newest Oldest Best Answer: You just really have to show them. -When you walk your dog you should be right in front of him -If your dog does s,0.3999495804309845,7,Weight - the ideal bodyweight range for your dog (by breed),http://www.vetwest.com.au/pet-library/weight-the-ideal-bodyweight-range-for-your-dog-by-breed,"Weight - the ideal bodyweight range for your dog (by breed) Weight - the ideal bodyweight range for your dog (by breed)Pet library Do you know what the ideal body weight is for your pet? Use this handy list to find your dog's breed and their ideal weight range. If you think your dog is overweight, click here for information on how you can help your pet stay",0.40220555663108826,"[6, 7]","[0.3999495804309845, 0.40220555663108826]",minishlab/potion-retrieval-32M,how to make your dog loss weight,"[6, 7]","['https://answers.yahoo.com/question/index?qid=20100104185006AAMlgMd', 'http://www.vetwest.com.au/pet-library/weight-the-ideal-bodyweight-range-for-your-dog-by-breed']",2
4397959529131354981,8,Top 10 Best Dog Food Our Pick of the Best Dry Dog Food Brands,http://www.dogfoodscoop.com/10-best-dog-food.html,"Top 10 Best Dog Food Our Pick of the Best Dry Dog Food Brands Top 10 Best Dog Food Our Pick of the Best Dry Dog Food Brands Photo by Julosstock In order to compile our Top 10 Best Dog Food list, we did some extensive research, and dog food comparisons of numerous top dog food brands. The result of our search for the best premium dog foods on the market, was so",0.36004364490509033,9,10 Fruits and Veggies that Aid in Dogs' Nutrition,http://animals.howstuffworks.com/pets/10-fruits-veggies-aid-dog-nutrition.htm,"10 Fruits and Veggies that Aid in Dogs' Nutrition NEXTStart the Countdown Those farmstand vegetables are good for dogs as well as people. See more dog pictures . Frank Rapp/Photolibrary/ Getty Images An apple a day keeps the doctor away. But what about the vet? When most people think of food for dogs, images of kibble and meaty canned food might be",0.40236395597457886,"[8, 9]","[0.36004364490509033, 0.40236395597457886]",minishlab/potion-retrieval-32M,what are the best foods for dogs,"[8, 9]","['http://www.dogfoodscoop.com/10-best-dog-food.html', 'http://animals.howstuffworks.com/pets/10-fruits-veggies-aid-dog-nutrition.htm']",2
6911117720537010793,10,"Weâve got lots of suggestions below for ways to keep kids warm AND safe, but please read this first!",http://thecarseatlady.com/warmandsafe/,"Weâve got lots of suggestions below for ways to keep kids warm AND safe, but please read this first! Keep Kids WARM AND SAFE in the Car Seat Posted in: Blog, How to Keep Your Kids Happy (and safe), Tips & Tricks We’ve got lots of suggestions below for ways to keep kids warm AND safe, but please read this first!What difference does 4 inches make? The average puffy coat/snowsuit adds about 4 inches o",0.32980212569236755,11,5 Things to Teach Your Kids About Digital Etiquette,https://www.verywellfamily.com/things-to-teach-your-kids-about-digital-etiquette-460548,"5 Things to Teach Your Kids About Digital Etiquette Bullying5 Things to Teach Your Kids About Digital Etiquette Help Keep Kids From Becoming Cyberbullies By Sherri Gordon Updated February 10, 2018Share Pin Email Print Gary Burchell/Getty Images Most kids spend a lot of time online. As a result, it is vital that parents need to teach their kids is how",0.4144633710384369,"[10, 11]","[0.32980212569236755, 0.4144633710384369]",minishlab/potion-retrieval-32M,how to keep your kids safe online,"[10, 11]","['http://thecarseatlady.com/warmandsafe/', 'https://www.verywellfamily.com/things-to-teach-your-kids-about-digital-etiquette-460548']",2
-1796337395248188993,12,"Perfect Your Vegan Baking Skills With These Tips, Techniques, and Recipes",http://www.vegancoach.com/vegan-baking.html,"Perfect Your Vegan Baking Skills With These Tips, Techniques, and Recipes Home > Cooking Techniques > Vegan Baking Perfect Your Vegan Baking Skills With These Tips, Techniques, and Recipes By Patty Knutson What is a good substitute for eggs? Or buttermilk? Whether you're new to vegan baking and need to learn the ropes, or you're simply looking for some tasty recipes for b",0.3777328431606293,13,Is Vegan Food More Expensive? A Guide to Eating Vegan on a Budget,http://www.theveganwoman.com/is-vegan-food-more-expensive-a-guide-to-eating-vegan-on-a-budget/,"Is Vegan Food More Expensive? A Guide to Eating Vegan on a Budget Is Vegan Food More Expensive? A Guide to Eating Vegan on a Budget Posted in: Food & Recipes | November 8, 2013 at 7:56 pm One of the most popular arguments against veganism is the perceived cost of vegan food. Many people will use the excuse, “I would go vegan, but it’s just so expensive,” or “Where",0.42989206314086914,"[12, 13]","[0.3777328431606293, 0.42989206314086914]",minishlab/potion-retrieval-32M,some recommendations for vegan recipes for kids,"[12, 13]","['http://www.vegancoach.com/vegan-baking.html', 'http://www.theveganwoman.com/is-vegan-food-more-expensive-a-guide-to-eating-vegan-on-a-budget/']",2
2089076760906187611,14,"Visiting NYC? Where to Eat in New York, the Best Restaurants and More",http://newyork.seriouseats.com/2012/04/visiting-nyc-where-to-eat-in-new-york.html,"Visiting NYC? Where to Eat in New York, the Best Restaurants and More Visiting NYC? Where to Eat in New York, the Best Restaurants and More Carey Jones Profile Twitter Contact50 Printer-Friendly Version Gallery Visiting NYC? Where to Eat in New York, the Best Restaurants and More Once a week or so, the question pops up in the New York talk boards: ""I'm coming to the c",0.46769654750823975,15,When are the Summer Fireworks in Coney Island?,http://brooklyn.about.com/od/Free-Cheap-Fun-in-Brooklyn/f/When-Are-The-Summer-Fireworks-In-Coney-Island.htm,"When are the Summer Fireworks in Coney Island? By Ellen Freudenheim Updated 05/16/17Share Pin Email•••There are many reasons to visit Coney Island during the summer and even in the middle of the winter, but one spectacular reason to visit in the summer months is to watch the fireworks. Truthfully, what could be better than watching fireworks at",0.49158623814582825,"[14, 15]","[0.46769654750823975, 0.49158623814582825]",minishlab/potion-retrieval-32M,best places to visit in new york in summer,"[14, 15]","['http://newyork.seriouseats.com/2012/04/visiting-nyc-where-to-eat-in-new-york.html', 'http://brooklyn.about.com/od/Free-Cheap-Fun-in-Brooklyn/f/When-Are-The-Summer-Fireworks-In-Coney-Island.htm']",2
8862840677407707391,16,"Niagara Falls in a Day â One Day Trip to Niagara Falls, Canada",http://www.todocanada.ca/niagara-falls-day-one-day-trip-niagara-falls-ontario/,"Niagara Falls in a Day â One Day Trip to Niagara Falls, Canada Planning a one day trip to see the glorious, spectacular Niagara Falls? This article will give you few good ideas to help you plan a one day trip to Niagara Falls, Canada and experience the wonder of the Niagara Falls. Niagara Falls in all its mighty, thunderous power is best enjoyed from the Canadi",0.2071051299571991,17,"Niagara Falls & Around Tours, Tickets, Activities & Things To Do",https://www.viator.com/Niagara-Falls-and-Around/d773-ttd,"Niagara Falls & Around Tours, Tickets, Activities & Things To Do Niagara Falls & Around Tours, Tickets, Activities & Things To Do Sort by: Page: 1 | 2 | 3 | Next Niagara Falls Canadian Side Tour and Maid of the Mist Boat Ride817 Reviews Niagara Falls Varies from 4 to 5 hours Top Insider's Pick From USD$ 99.95Niagara Falls in One Day: Deluxe Sightseeing Tour of Am",0.25089189410209656,"[16, 17]","[0.2071051299571991, 0.25089189410209656]",minishlab/potion-retrieval-32M,how much does it cost to go to niagara falls,"[16, 17]","['http://www.todocanada.ca/niagara-falls-day-one-day-trip-niagara-falls-ontario/', 'https://www.viator.com/Niagara-Falls-and-Around/d773-ttd']",2
7885987155687811429,18,The fastest way to take a customizable screenshot,https://app.prntscr.com/,The fastest way to take a customizable screenshot Download for Windows Download for Mac The fastest way to take a customizable screenshot Fast screenshot of selected area Our app allows you to select any area on your desktop and take its screenshot with 2 button-clicks. Easy-to-use application Simple and intuitive user interface makes your work wit,0.2813536822795868,19,How do I take a screenshot (picture of my computer screen) using Windows Vista or Windows 7?,https://www2.owens.edu/faq/entry/66/,"How do I take a screenshot (picture of my computer screen) using Windows Vista or Windows 7? How do I take a screenshot (picture of my computer screen) using Windows Vista or Windows 7? Article ID: 66Last updated: 19 Nov, 2013Revision: 6Print Export to PDFSubscribe Email to friend Share Views: 2950521. Click the window you would like to capture.2. Press Alt + Print Screen (Print Scrn) by ho",0.297626256942749,"[18, 19]","[0.2813536822795868, 0.297626256942749]",minishlab/potion-retrieval-32M,how to take screenshot on windows 11,"[18, 19]","['https://app.prntscr.com/', 'https://www2.owens.edu/faq/entry/66/']",2
