query_id,retrieval_1_id,retrieval_1_title,retrieval_1_url,retrieval_1_combined_text,retrieval_1_distance,retrieval_2_id,retrieval_2_title,retrieval_2_url,retrieval_2_combined_text,retrieval_2_distance,retrieved_ids,retrieved_distances,model_name,query,relevant_docs,relevant_urls,k
3095790724802880410,1,Tinnitus Is Often Described As Ringing In The Ears,https://www.necksolutions.com/tinnitus.html,"Tinnitus Is Often Described As Ringing In The Ears Tinnitus Is Often Described As Ringing In The Ears Tinnitus is a Latin term “tinnire” meaning “to ring”. The actual experience of this sound can vary and have been described as whistling, clicking, humming, hissing and roaring. Tinnitus - Ringing In The Ear Your browser does not currently recognize",0.3778570294380188,5258,The unnecessary medical treatments doctors want banned,http://www.news.com.au/lifestyle/health/health-problems/the-unnecessary-medical-treatments-doctors-want-banned/news-story/4a855411b8c4aac34102fc869548150d,The unnecessary medical treatments doctors want banned CHILDREN with ear infections will be refused antibiotics and parents are being told they shouldn’t give pain relievers to reduce a fever under a crackdown on unnecessary medical treatment. Everything you thought you knew about treating common ailments is being turned on its head after doctors review,0.5319015979766846,"[1, 5258]","[0.3778570294380188, 0.5319015979766846]",Xenova/all-MiniLM-L6-v2,alternative medicine to manage ringing in my ear,"[0, 1]","['https://www.buoyhealth.com/symptoms-a-z/ringing-in-the-ears/', 'https://www.necksolutions.com/tinnitus.html']",2
-4866469698126079344,2,Neighbor Disputes: What to Do When Your Neighbor Invades Your Property,https://www.legalzoom.com/articles/neighbor-disputes-what-to-do-when-your-neighbor-invades-your-property,"Neighbor Disputes: What to Do When Your Neighbor Invades Your Property Neighbor Disputes: What to Do When Your Neighbor Invades Your Propertyby Monica Sanders There is a saying ""tall fences make good neighbors."" For many people this could be true. However, there are some neighbors who do not respect tall fences or any other border. There are a few sayings for that type",0.6234328150749207,5573,Use tone () with Arduino for an Easy Way to Make Noise,https://programmingelectronics.com/an-easy-way-to-make-noise-with-arduino-using-tone/,"Use tone () with Arduino for an Easy Way to Make Noise Use tone () with Arduino for an Easy Way to Make Noise Share Tweet Do you need to make some noise with Arduino? Maybe a simple tone for an alarm, maybe a beep to alert you when a specific input threshold is met, or maybe to play the Super Mario Brothers soundtrack to entertain your juvenile mind (it",0.6904720664024353,"[2, 5573]","[0.6234328150749207, 0.6904720664024353]",Xenova/all-MiniLM-L6-v2,solutions for noisy neighbors,"[2, 3]","['https://www.legalzoom.com/articles/neighbor-disputes-what-to-do-when-your-neighbor-invades-your-property', 'https://answers.yahoo.com/question/index?qid=20101129165307AAUBXuU']",2
-7081425987163808211,5,Our Blog ::: How Often Should I Change the Litter Box?,https://www.drelseys.com/2015/05/08/how-often-should-i-change-the-litter-box/,"Our Blog ::: How Often Should I Change the Litter Box? May 8, 2015How Often Should I Change the Litter Box? Share on Facebook Share on Twitter Share on Pinterest Email Print A frequent question that we often get asked is – How often do I totally dump and change my cat litter? We recommend totally changing the litter out in the cat box every three to fou",0.5203828811645508,3117,5 Steps to Teaching Your Dog To Pee and Poop On Command,http://dogs.kinja.com/5-steps-to-teaching-your-dog-to-pee-and-poop-on-command-511788518,"5 Steps to Teaching Your Dog To Pee and Poop On Command 5 Steps to Teaching Your Dog To Pee and Poop On Command Anna Jane Grossman6/06/13 8:37pm Filed to: dog training 4 6Wouldn't it be nice if your dog would eliminate when and where you wanted him to? Lauren Wojcik of the Manhattan dog walking company Laurens Leash, explains how she used simple reward-b",0.5411563515663147,"[5, 3117]","[0.5203828811645508, 0.5411563515663147]",Xenova/all-MiniLM-L6-v2,how to train a cat to use the litter box,"[4, 5]","['http://www.drsfostersmith.com/pic/article.cfm?aid=2042', 'https://www.drelseys.com/2015/05/08/how-often-should-i-change-the-litter-box/']",2
571801171536194541,3684,Hill'sÂ® Prescription DietÂ® i/dÂ® Low Fat Canine,http://www.hillspet.com/en/us/products/pd-canine-id-low-fat-dry,"Hill'sÂ® Prescription DietÂ® i/dÂ® Low Fat Canine Hill's® Prescription Diet® i/d® Low Fat Canine Online Retailers Buy Local View Offers Digestive Care / GI Restore Inappropriate levels of fat in the blood, inability to digest protein, or lack of digestive enzymes can affect your dog's digestive health. Efficient digestion is essential for your dog",0.5286114811897278,5210,Why is your dog hungry when you already fed her?,http://www.answers.com/Q/Why_is_your_dog_hungry_when_you_already_fed_her,"Why is your dog hungry when you already fed her? Flag Why is your dog hungry when you already fed her? Answer by Labsnark Confidence votes 652There are several possible causes: Most obviously, you need to check that the dog is being fed enough for its weight (assuming that it's not overweight and needing to diet). Weigh the dog and check on the do",0.579785168170929,"[3684, 5210]","[0.5286114811897278, 0.579785168170929]",Xenova/all-MiniLM-L6-v2,how to make your dog loss weight,"[6, 7]","['https://answers.yahoo.com/question/index?qid=20100104185006AAMlgMd', 'http://www.vetwest.com.au/pet-library/weight-the-ideal-bodyweight-range-for-your-dog-by-breed']",2
5269038553943618676,9,10 Fruits and Veggies that Aid in Dogs' Nutrition,http://animals.howstuffworks.com/pets/10-fruits-veggies-aid-dog-nutrition.htm,"10 Fruits and Veggies that Aid in Dogs' Nutrition NEXTStart the Countdown Those farmstand vegetables are good for dogs as well as people. See more dog pictures . Frank Rapp/Photolibrary/ Getty Images An apple a day keeps the doctor away. But what about the vet? When most people think of food for dogs, images of kibble and meaty canned food might be",0.36692890524864197,8,Top 10 Best Dog Food Our Pick of the Best Dry Dog Food Brands,http://www.dogfoodscoop.com/10-best-dog-food.html,"Top 10 Best Dog Food Our Pick of the Best Dry Dog Food Brands Top 10 Best Dog Food Our Pick of the Best Dry Dog Food Brands Photo by Julosstock In order to compile our Top 10 Best Dog Food list, we did some extensive research, and dog food comparisons of numerous top dog food brands. The result of our search for the best premium dog foods on the market, was so",0.4733559787273407,"[9, 8]","[0.36692890524864197, 0.4733559787273407]",Xenova/all-MiniLM-L6-v2,what are the best foods for dogs,"[8, 9]","['http://www.dogfoodscoop.com/10-best-dog-food.html', 'http://animals.howstuffworks.com/pets/10-fruits-veggies-aid-dog-nutrition.htm']",2
-8073139003667676193,11,5 Things to Teach Your Kids About Digital Etiquette,https://www.verywellfamily.com/things-to-teach-your-kids-about-digital-etiquette-460548,"5 Things to Teach Your Kids About Digital Etiquette Bullying5 Things to Teach Your Kids About Digital Etiquette Help Keep Kids From Becoming Cyberbullies By Sherri Gordon Updated February 10, 2018Share Pin Email Print Gary Burchell/Getty Images Most kids spend a lot of time online. As a result, it is vital that parents need to teach their kids is how",0.4131579101085663,1254,Hot Tub Safety with Children - Are Hot Tubs Safe for Children,http://www.homelivinganswers.com/hot-tubs/hot-tub-safety-with-kids.html,"Hot Tub Safety with Children - Are Hot Tubs Safe for Children Hot Tub Safety with Children - Are Hot Tubs Safe for Children Once your children realise how much you enjoy using your hot tub, you can be sure that they will want to join in as well. However, it is important that you impress upon them exactly what they can and cannot do in and around your home hot",0.549821138381958,"[11, 1254]","[0.4131579101085663, 0.549821138381958]",Xenova/all-MiniLM-L6-v2,how to keep your kids safe online,"[10, 11]","['http://thecarseatlady.com/warmandsafe/', 'https://www.verywellfamily.com/things-to-teach-your-kids-about-digital-etiquette-460548']",2
-3941906528267182702,12,"Perfect Your Vegan Baking Skills With These Tips, Techniques, and Recipes",http://www.vegancoach.com/vegan-baking.html,"Perfect Your Vegan Baking Skills With These Tips, Techniques, and Recipes Home > Cooking Techniques > Vegan Baking Perfect Your Vegan Baking Skills With These Tips, Techniques, and Recipes By Patty Knutson What is a good substitute for eggs? Or buttermilk? Whether you're new to vegan baking and need to learn the ropes, or you're simply looking for some tasty recipes for b",0.49524804949760437,6214,Plant-Based Weekly Meal Plan By Diet: RAW VEGAN MENU,http://www.onegreenplanet.org/vegan-food/weekly-meal-plan-the-raw-vegan-menu/,"Plant-Based Weekly Meal Plan By Diet: RAW VEGAN MENU Plant-Based Weekly Meal Plan By Diet: RAW VEGAN MENU1.4k Total Shares One Green Planet March 3, 2015",0.5127408504486084,"[12, 6214]","[0.49524804949760437, 0.5127408504486084]",Xenova/all-MiniLM-L6-v2,some recommendations for vegan recipes for kids,"[12, 13]","['http://www.vegancoach.com/vegan-baking.html', 'http://www.theveganwoman.com/is-vegan-food-more-expensive-a-guide-to-eating-vegan-on-a-budget/']",2
-1582703994662056332,8115,Average temperature in New York City in August,http://bestupnow.com/average-temperature-in-new-york-city-in-august/,Average temperature in New York City in August The beautiful New York City becomes humid and hot in the month of August. Actually it remains very hot during whole summer period. Specifically the Average temperature in New York City in August goes 83 degree Fahrenheit (28 degrees Celsius) high and sometimes it reaches to even 100 degrees. On the,0.4612034857273102,14,"Visiting NYC? Where to Eat in New York, the Best Restaurants and More",http://newyork.seriouseats.com/2012/04/visiting-nyc-where-to-eat-in-new-york.html,"Visiting NYC? Where to Eat in New York, the Best Restaurants and More Visiting NYC? Where to Eat in New York, the Best Restaurants and More Carey Jones Profile Twitter Contact50 Printer-Friendly Version Gallery Visiting NYC? Where to Eat in New York, the Best Restaurants and More Once a week or so, the question pops up in the New York talk boards: ""I'm coming to the c",0.46199625730514526,"[8115, 14]","[0.4612034857273102, 0.46199625730514526]",Xenova/all-MiniLM-L6-v2,best places to visit in new york in summer,"[14, 15]","['http://newyork.seriouseats.com/2012/04/visiting-nyc-where-to-eat-in-new-york.html', 'http://brooklyn.about.com/od/Free-Cheap-Fun-in-Brooklyn/f/When-Are-The-Summer-Fireworks-In-Coney-Island.htm']",2
412471599255217462,17,"Niagara Falls & Around Tours, Tickets, Activities & Things To Do",https://www.viator.com/Niagara-Falls-and-Around/d773-ttd,"Niagara Falls & Around Tours, Tickets, Activities & Things To Do Niagara Falls & Around Tours, Tickets, Activities & Things To Do Sort by: Page: 1 | 2 | 3 | Next Niagara Falls Canadian Side Tour and Maid of the Mist Boat Ride817 Reviews Niagara Falls Varies from 4 to 5 hours Top Insider's Pick From USD$ 99.95Niagara Falls in One Day: Deluxe Sightseeing Tour of Am",0.34875375032424927,16,"Niagara Falls in a Day â One Day Trip to Niagara Falls, Canada",http://www.todocanada.ca/niagara-falls-day-one-day-trip-niagara-falls-ontario/,"Niagara Falls in a Day â One Day Trip to Niagara Falls, Canada Planning a one day trip to see the glorious, spectacular Niagara Falls? This article will give you few good ideas to help you plan a one day trip to Niagara Falls, Canada and experience the wonder of the Niagara Falls. Niagara Falls in all its mighty, thunderous power is best enjoyed from the Canadi",0.49509552121162415,"[17, 16]","[0.34875375032424927, 0.49509552121162415]",Xenova/all-MiniLM-L6-v2,how much does it cost to go to niagara falls,"[16, 17]","['http://www.todocanada.ca/niagara-falls-day-one-day-trip-niagara-falls-ontario/', 'https://www.viator.com/Niagara-Falls-and-Around/d773-ttd']",2
-3217614552487105199,19,How do I take a screenshot (picture of my computer screen) using Windows Vista or Windows 7?,https://www2.owens.edu/faq/entry/66/,"How do I take a screenshot (picture of my computer screen) using Windows Vista or Windows 7? How do I take a screenshot (picture of my computer screen) using Windows Vista or Windows 7? Article ID: 66Last updated: 19 Nov, 2013Revision: 6Print Export to PDFSubscribe Email to friend Share Views: 2950521. Click the window you would like to capture.2. Press Alt + Print Screen (Print Scrn) by ho",0.24365253746509552,18,The fastest way to take a customizable screenshot,https://app.prntscr.com/,The fastest way to take a customizable screenshot Download for Windows Download for Mac The fastest way to take a customizable screenshot Fast screenshot of selected area Our app allows you to select any area on your desktop and take its screenshot with 2 button-clicks. Easy-to-use application Simple and intuitive user interface makes your work wit,0.36659255623817444,"[19, 18]","[0.24365253746509552, 0.36659255623817444]",Xenova/all-MiniLM-L6-v2,how to take screenshot on windows 11,"[18, 19]","['https://app.prntscr.com/', 'https://www2.owens.edu/faq/entry/66/']",2
