query_id,retrieval_1_id,retrieval_1_title,retrieval_1_url,retrieval_1_combined_text,retrieval_1_distance,retrieval_2_id,retrieval_2_title,retrieval_2_url,retrieval_2_combined_text,retrieval_2_distance,retrieved_ids,retrieved_distances,model_name,query,relevant_docs,relevant_urls,k
-8189100929620612226,3133,Xenoblade Chronicles X is 22.7GB,http://nintendoeverything.com/xenoblade-chronicles-x-is-22-7gb/,"Xenoblade Chronicles X is 22.7GB ""Xenoblade Chronicles X is 22.7GBPosted on February 6, 2015 by Brian ( @NE_Brian ) in News, Wii UXenoblade Chronicles X may ultimately end up as the Wii U’s largest game. Via a listing on the e Shop, it’s confirmed that the game takes up 22.7GB of space to download. Source Share this: Twitter Facebo",0.3179737329483032,2248,Jaguar XE Review,http://www.caradvice.com.au/353443/2016-jaguar-xe-review/,Jaguar XE Review 2015 Jaguar XE Review : International Launch in Spain Your browser does not currently recognize any of the video formats available. Click here to visit our frequently asked questions about HTML5 video. Jaguar XE Review Anthony Crawford Founder10 May 201571Review Gallery Price & Specs Current Pricing,0.6040524244308472,"[3133, 2248]","[0.3179737329483032, 0.6040524244308472]",Xenova/all-MiniLM-L6-v2,xenoblade x download size wii u,[3133],['http://nintendoeverything.com/xenoblade-chronicles-x-is-22-7gb/'],2
-3769696336689593414,2227,Submitting Superbills,http://www.calnd.org/superbills,"Submitting Superbills ""Home Insurance For Patients Submitting Superbills Submitting Superbills Using Superbills for Reimbursement (For a downloadable version of this page, click here)What is a superbill? A superbill is a form completed by medical practitioners that allows patients to be reimbursed directly from their hea",0.33313778042793274,3580,how to choose car insurance coverage limits,https://www.esurance.com/info/car/the-right-amount-of-coverage,"how to choose car insurance coverage limits ""You have options when it comes to your car insurance policy. And trying to nail down the right coverage limits can be a bit like trying to pinpoint the number of jellybeans in a jar. We'll help you eliminate some of the guesswork by asking a few crucial questions.1. what’s your financial picture? C",0.6209564208984375,"[2227, 3580]","[0.33313778042793274, 0.6209564208984375]",Xenova/all-MiniLM-L6-v2,how to use a superbill for insurance,[2227],['http://www.calnd.org/superbills'],2
3592660499287170615,3946,What Is the United Nations and How Does It Work?,http://useconomy.about.com/od/internationalorganizations/p/United-Nations.htm,"What Is the United Nations and How Does It Work? ""US Economy Economic Terms What Is the United Nations and How Does It Work? Share Flip Pin Email•••By Kimberly Amadeo Updated October 17, 2017The United Nations is an international organization of 193 member-states. It was founded in 1945 to prevent another world war. Its headquarter is in New York.",0.45156779885292053,1563,humanitarian,http://www.thefreedictionary.com/humanitarian,"humanitarian ""humanitarian Also found in: Thesaurus, Legal, Financial, Encyclopedia, Wikipedia .hu·man·i·tar·i·an (hyo͞o-măn′ĭ-târ′ē-ən)n. One who is devoted to the promotion of human welfare and the advancement of socialreforms.adj.1. Showing concern for the welfare of humanity, especially in acting to improve",0.6612691879272461,"[3946, 1563]","[0.45156779885292053, 0.6612691879272461]",Xenova/all-MiniLM-L6-v2,role and structure of the un,[3946],['http://useconomy.about.com/od/internationalorganizations/p/United-Nations.htm'],2
6826125145864195495,2357,Encyclopedia,http://www.pcmag.com/encyclopedia/term/48909/payload,"Encyclopedia ""Encyclopedia Search Encyclopedia ABCDEFGHIJKLMNOPQRSTUVWXYZ0-9MISCDefinition of: payload (1) The """"actual data"""" in a packet or file minus all headers attached for transport and minus all descriptive meta-data. In a network packet, headers are appended to the payload for transport and then discarde",0.29810598492622375,1564,Network Devices A LAN can refers to a Broadcast Domain / a Subnet LAN traffic congestion is caused by â¢ Too many hosts,https://www.scribd.com/doc/33597188/Network-Devices-Hubs-Switches-Routers,"Network Devices A LAN can refers to a Broadcast Domain / a Subnet LAN traffic congestion is caused by â¢ Too many hosts ""Network Devices A LAN can refers to a Broadcast Domain / a Subnet LAN traffic congestion is caused by • Too many hostsin a broadcast domain • Excessive broadcasts • Multicasting • Low / insufficient bandwidth • To solve this we can segment the network Hubs and Repeaters Layer 1 of the OSI The physi",0.5911635160446167,"[2357, 1564]","[0.29810598492622375, 0.5911635160446167]",Xenova/all-MiniLM-L6-v2,meaning of payload in networking,[2357],['http://www.pcmag.com/encyclopedia/term/48909/payload'],2
3658965625464327737,168,How to Request a Refund from FedEx Online,https://www.lampreysystems.com/fedexrefundonlinebillingadjustment/,"How to Request a Refund from FedEx Online How to Request a Refund from Fed Ex Online Fed Ex's online refund system is currently broken. Check our Call-in Guide Facebook Twitter Google+ Linked In January 31, 2016Have a late package? If you have a late Fed Ex package, you may be entitled to a refund. First check these three key points to make",0.3137032091617584,1514,FedEx Tracking,https://www.trackinggo.com/fedex-tracking.html,FedEx Tracking 1Customer Service Service number: 1-800-463-3339 International Customer Service: 1-800-247-4747 Telephone Device for the Deaf: 1-800-238-4461 Hearing Impaired Relay Desk: 1-800-464-0709 U. S. Billing Inquiries: 1-800-622-1147 1-800-548-3020 (Fax) Cargo Claims Inquiries: 1-800-332-08072Tracking Numbe,0.4679641127586365,"[168, 1514]","[0.3137032091617584, 0.4679641127586365]",Xenova/all-MiniLM-L6-v2,claim refund for late FedEx delivery,[168],['https://www.lampreysystems.com/fedexrefundonlinebillingadjustment/'],2
-8461286350935676181,1128,40 Examples to Help You Build the Perfect Contact Us Page,https://designschool.canva.com/blog/contact-us-page-design/,"40 Examples to Help You Build the Perfect Contact Us Page Encourage your website visitors to get in touch with a contact us page that feels like a warm, friendly smile. A website is one of the most important marketing and branding vehicles a business can have and it is one of the primary tools that customers and clients (present and potential) will use to",0.311526894569397,1984,Bring Some Life Into Your Browser With These 5 Brilliant Start-Page Extensions [Chrome],http://www.makeuseof.com/tag/bring-life-browser-5-brilliant-startpage-extensions-chrome/,"Bring Some Life Into Your Browser With These 5 Brilliant Start-Page Extensions [Chrome] Browsers Bring Some Life Into Your Browser With These 5 Brilliant Start-Page Extensions [Chrome]Yaara Lancet May 14, 2012 4 minutes Bring Some Life Into Your Browser With These 5 Brilliant Start-Page Extensions [Chrome]Facebook Twitter Pinterest Stumbleupon Email Advertisement Chrome’s default start",0.6659941077232361,"[1128, 1984]","[0.311526894569397, 0.6659941077232361]",Xenova/all-MiniLM-L6-v2,examples of great contact pages,[1128],['https://designschool.canva.com/blog/contact-us-page-design/'],2
383918913331312510,4527,How to Find the Outlook Web Access Server Address,http://smallbusiness.chron.com/outlook-access-server-address-44964.html,"How to Find the Outlook Web Access Server Address ""Related Articles1How to View Your Work Mailbox Using Outlook Web Access2How to Determine the SMTP Server in Outlook3How to Sync Outlook Through OWA4How to View Outlook Emails on an i Phone Email addresses created and managed through the Exchange server can have the Outlook Web Access (OWA) availabl",0.3705928921699524,4142,Where Does Outlook Store Emails?,https://lookeen.com/blog/where-does-outlook-store-emails,"Where Does Outlook Store Emails? Most of your Outlook data is stored in what is called a PST file. If you are connected to a Microsoft Exchange server, your data will be stored in an OST file. PST stands for Personal Storage Table, OST for Offline Storage Table. You may be wondering where this PST file is actually stored in Outlook",0.5271193981170654,"[4527, 4142]","[0.3705928921699524, 0.5271193981170654]",Xenova/all-MiniLM-L6-v2,locate my exchange webmail server,[4527],['http://smallbusiness.chron.com/outlook-access-server-address-44964.html'],2
-7517887944080922737,2764,How do I work out how much tax and National Insurance I should expect to pay out of my wages?,https://answers.yahoo.com/question/index?qid=20080214164503AA3dqb2,"How do I work out how much tax and National Insurance I should expect to pay out of my wages? Business & Finance Taxes United Kingdom How do I work out how much tax and National Insurance I should expect to pay out of my wages? I have always been told to take 33% away, but I'd rather work it our accurately, as I have a few bills to pay now me and my partner have a child. Thanks to all who an",0.39775487780570984,4355,"Average earnings rise by 1.4% to Â£26,500, says ONS",http://www.bbc.com/news/business-20442666,"Average earnings rise by 1.4% to Â£26,500, says ONS ""Average earnings rise by 1.4% to £26,500, says ONS22 November 2012Share The data in the annual survey of hours and earnings comes from a 1% sample of all employee tax records The average annual earnings of full-time workers in the UK rose by 1.4% to £26,500 in the year to April 2012. The figures ha",0.5345159769058228,"[2764, 4355]","[0.39775487780570984, 0.5345159769058228]",Xenova/all-MiniLM-L6-v2,calculate take-home pay uk tax ni,[2764],['https://answers.yahoo.com/question/index?qid=20080214164503AA3dqb2'],2
-8059852753219084257,4264,catalyze,http://medical-dictionary.thefreedictionary.com/catalyzer,"catalyze ""catalyze (redirected from catalyzer) Also found in: Dictionary, Thesaurus, Legal, Financial, Encyclopedia. Related to catalyzer: catalysecatalyze [ kat´ah-līz] to cause or produce catalysis. Miller-Keane Encyclopedia and Dictionary of Medicine, Nursing, and Allied Health, Seventh Edition. © 2003 by",0.23821096122264862,2007,lucrative,https://www.merriam-webster.com/dictionary/lucrative,"lucrative ""lucrativeadjective lu·cra·tive \ ˈlü-krə-tiv \Popularity: Top 30% of words | Updated on: 7 Apr 2018Trending Now:oligarch glib depose omnibus acrimony ALLExamples: lucrative in a Sentence Time Traveler! Explore the year a word first appeared Definition of lucrative: producing wealth: profitable—lucr",0.6841191649436951,"[4264, 2007]","[0.23821096122264862, 0.6841191649436951]",Xenova/all-MiniLM-L6-v2,medical meaning of catalyze,[4264],['http://medical-dictionary.thefreedictionary.com/catalyzer'],2
-1934834678664954194,1020,How to convert an integer into binary form?,http://www.answers.com/Q/How_to_convert_an_integer_into_binary_form,"How to convert an integer into binary form? ""Flag How to convert an integer into binary form? Answer by Starfox pb Confidence votes 357For this example, let's convert the decimal number 15610 to binary. Write the decimal number as the dividend inside an upside-down """"long division"""" symbol. Write the base of the destination system (in our cas",0.27215442061424255,1047,Character to Binary function?,https://www.mathworks.com/matlabcentral/answers/163995-character-to-binary-function,Character to Binary function? Follow Vote0Character to Binary function? Asked by Andrew Ardolino on 24 Nov 2014Latest activity Edited by Thorsten on 26 Nov 2014 269 views (last 30 days)I need to create a function that will: accept a character and returns a vector of 8 logical values (bits) that are the binary equivalent of the A,0.4237384796142578,"[1020, 1047]","[0.27215442061424255, 0.4237384796142578]",Xenova/all-MiniLM-L6-v2,convert integer to binary manually,[1020],['http://www.answers.com/Q/How_to_convert_an_integer_into_binary_form'],2
-6824924824099983723,179,Samsung Flow,https://www.sammobile.com/apk/samsung-flow/,"Samsung Flow Samsung Flow Added: 2 years ago About Welcome to Samsung Flow Samsung Flow is a neat trick to unlock your PC by tapping your unlocked Galaxy smartphone and scanning your fingerprint. You can easily enable your mobile hotspot to keep your PC connected, and check and reply directly to your phone’s not",0.4760003983974457,938,Configure fingerprint login Dell laptop,https://www.technlg.net/windows/configure-fingerprint-login-dell-laptop/,"Configure fingerprint login Dell laptop Configure fingerprint login Dell laptopon July 17, 2016My new laptop Dell Latitude E7450 has Broadcom fingerprint scanner. The OS image that I received with the laptop did not have the updated drivers installed for this device and I had trouble in configuring finger print based login. When I opened",0.5439808368682861,"[179, 938]","[0.4760003983974457, 0.5439808368682861]",Xenova/all-MiniLM-L6-v2,unlock pc with galaxy phone fingerprint,[179],['https://www.sammobile.com/apk/samsung-flow/'],2
-514752127141927476,2995,How to Tell the Difference Between a Fully-Cooked Smoked Ham & a Cook-Before-Eating Ham,http://www.livestrong.com/article/487985-how-to-tell-the-difference-between-a-fully-cooked-smoked-ham-a-cook-before-eating-ham/,"How to Tell the Difference Between a Fully-Cooked Smoked Ham & a Cook-Before-Eating Ham How to Tell the Difference Between a Fully-Cooked Smoked Ham & a Cook-Before-Eating Hamby LAURA REYNOLDS Oct. 03, 2017Around the holidays, butchers’ cases contain a variety of hams, some pricey and some inexpensive. Before choosing a ham for your table, find out how much and what type of cooking it",0.4534013271331787,2211,How can you tell if an egg has gone bad?,http://www.answers.com/Q/How_do_you_tell_if_a_potato_has_gone_bad,"How can you tell if an egg has gone bad? ""James Dawe 216,095 Contributions Started career as professional chef then a district sales manager for a wine & spirits company. Retired in 2005, breeding Araucana chickens. How can you tell if an egg has gone bad? There are several ways but the easiest way is to put the egg into a dish of water, i",0.65165776014328,"[2995, 2211]","[0.4534013271331787, 0.65165776014328]",Xenova/all-MiniLM-L6-v2,how to tell if ham is fully cooked,[2995],['http://www.livestrong.com/article/487985-how-to-tell-the-difference-between-a-fully-cooked-smoked-ham-a-cook-before-eating-ham/'],2
-5582217589645637180,2817,"Who is Billy Cox? Biography, gossip, facts?",http://www.vipfaq.com/Billy%20Cox.html,"Who is Billy Cox? Biography, gossip, facts? ""Billy Cox FAQs: Facts, Rumors, Birthdate, Net Worth, Sexual Orientation and much more!Drag and drop boxes to rearrange!Advertisement Who is Billy Cox? Biography, gossip, facts? Advertisement William Billy Cox (born October 18 1941) is an American bassist best known for performing with Jimi Hendrix.",0.376569002866745,4483,Josh Turner Guitar,https://www.youtube.com/user/200000028,"Josh Turner Guitar The Other Josh Turner's Channel Trailer Your browser does not currently recognize any of the video formats available. Click here to visit our frequently asked questions about HTML5 video.0:00 / 1:24The Other Josh Turner's Channel Trailer333,691 views 4 years ago Just Music. No BS. Read more Music vi",0.7343180179595947,"[2817, 4483]","[0.376569002866745, 0.7343180179595947]",Xenova/all-MiniLM-L6-v2,who played bass with jimi hendrix,[2817],['http://www.vipfaq.com/Billy%20Cox.html'],2
197579029263711853,3631,Golf Tournament Gifts & Golf Prizes,http://www.imprintgolf.com/,Golf Tournament Gifts & Golf Prizes Golf Tournament Gifts & Golf Prizes Exciting & New Golf Tournament Gift Giveaways for 2018!Browse Golf Collection New! Specials! Closeouts! Sale!SEARCH: Search our site for any golf product. Enter a keyword below: Custom Printed Golf Tournament Prizes & Gifts for any golfing event. Wholesale pricing,0.2626904249191284,1813,Our Winners,http://www.flalottery.com/,"Our Winners Tweets by @floridalottery Promotions Spotlight on Life-Changing Prizes.. Instantly!Top Prizes from $1,000 to $15,000,000Learn More Latest News Monday, April 9, 2018CANTONMENT MAN WINS $1 MILLION PLAYING THE $10,000,000 WORLD CLASS CASH SCRATCH-OFF GAMEMonday, April 9, 2018CLEWISTON WOMAN CLAIMS TOP",0.5114046335220337,"[3631, 1813]","[0.2626904249191284, 0.5114046335220337]",Xenova/all-MiniLM-L6-v2,personalized golf tournament prizes wholesale,[3631],['http://www.imprintgolf.com/'],2
8740631256053250733,79,How to Saute Shrimp,http://www.wikihow.com/Saute-Shrimp,"How to Saute Shrimp 1 Select fresh or frozen shrimp from a fish market or grocery store. Fresh shrimp does not store well, and you should sauté it within 24 hours. Most grocery stores sell frozen shrimp that they have thawed, and these shrimp should be cooked within 2 to 3 days. Look for fresh shrimp that has transpare",0.46261489391326904,269,Grilled Lobster Tails,http://howtobbqright.com/blog/?p=3078,"Grilled Lobster Tails Grilled Lobster Tail This week I’m firing up my Yoder and grilling Lobster Tails. This grilled lobster tail recipe is quick and simple, and it’s guaranteed to impress your guests at your next cookout. Your browser does not currently recognize any of the video formats available. Click here to visit o",0.6647441983222961,"[79, 269]","[0.46261489391326904, 0.6647441983222961]",Xenova/all-MiniLM-L6-v2,cook shrimp quickly in a skillet,[79],['http://www.wikihow.com/Saute-Shrimp'],2
