query_id,query,relevant_doc,relevant_url,retrieved_id,retrieved_title,retrieved_url,retrieved_combined_text,retrieved_combined_distance,rank
4739593504521967606,how does strict foreclosure work,2789.0,http://www.mortgageforeclosurereport.com/foreclosure/strict-foreclosure/,2789,Strict Foreclosure,http://www.mortgageforeclosurereport.com/foreclosure/strict-foreclosure/,"Strict Foreclosure Strict Foreclosure As we noted on the What Is A Foreclosure? webpage there are several types of foreclosures. We discussed a Foreclosure by Judicial Sale (also known as a Judicial Foreclosure), Strict Foreclosure, Foreclosure by Power of Sale, and Deed in Lieu of Foreclosure. This page will be dedic",0.20687749981880188,1
,,,,88,Housing Watchdog Slams Massive Property Inspection Industry,http://www.huffingtonpost.com/2014/03/25/property-inspection-industry_n_5029000.html,"Housing Watchdog Slams Massive Property Inspection Industry The inspectors who decide whether homes have been abandoned and are ready for foreclosure are doing such a terrible job that the whole system requires a major overhaul, and maybe should be scrapped altogether, a government watchdog warned on Tuesday. Property inspectors hired by banks and other mort",0.6319918036460876,2
766632431385987012,epa section 608 certification requirements,2970.0,http://refrigerationboard.org/cfccertification/,2970,CFC/EPA Certification,http://refrigerationboard.org/cfccertification/,"CFC/EPA Certification ""CFC/EPA Certification EPA regulations under Section 608 of the Clean Air Act require that technicians who maintain, service, repair, or dispose of equipment that could release refrigerants into the atmosphere must be certified. The EPA defines a """"technician"""" as an individual who performs any of t",0.3327483534812927,1
,,,,293,"Certified Orthodontic Assistant: Salary, Requirements and Career Info",https://study.com/articles/Certified_Orthodontic_Assistant_Salary_Requirements_and_Career_Info.html,"Certified Orthodontic Assistant: Salary, Requirements and Career Info Certified Orthodontic Assistant: Salary, Requirements and Career Info Learn about the education and preparation needed to become a certified orthodontic assistant. Get a quick view of the requirements, as well as details about schooling, job duties and certification, to find out if this is the caree",0.5536478161811829,2
-3250902976494280328,download california employment forms,1064.0,http://www.edd.ca.gov/Forms/,3126,10 Things HR Needs to Know about California Wage and Hour Laws,http://www.hrhero.com/hl/articles/2010/09/02/10-things-hr-needs-to-know-about-california-wage-and-hour-laws/,"10 Things HR Needs to Know about California Wage and Hour Laws 10 Things HR Needs to Know about California Wage and Hour Laws September 2, 2010 at 9:00 pm by: California Employment Law Letterby Jim Brown and Marc Koonin Companies with employees working in California must always remain mindful of the state’s protectionist wage and hour laws. You must always comp",0.5791963934898376,1
,,,,1405,Resources,http://sd20.senate.ca.gov/resources,Resources Resources State Government Websites State of California California State Senate California State Assembly San Bernardino Associated Governments County and Cities within Senate District 20Los Angeles County City of Pomona San Bernardino County City of Chino City of Colton City of Fontana City of Gran,0.6521056890487671,2
3900489098238524301,kerry argues iran deal isn't a treaty,2895.0,http://www.cnsnews.com/news/article/patrick-goodenough/kerry-iran-deal-not-treaty-because-you-cant-pass-treaty-anymore,2895,Kerry: Iran Deal Not a Treaty âBecause You Canât Pass a Treaty Anymoreâ,http://www.cnsnews.com/news/article/patrick-goodenough/kerry-iran-deal-not-treaty-because-you-cant-pass-treaty-anymore,"Kerry: Iran Deal Not a Treaty âBecause You Canât Pass a Treaty Anymoreâ ""Kerry: Iran Deal Not a Treaty ‘Because You Can’t Pass a Treaty Anymore’By Patrick Goodenough | July 29, 2015 | 4:10 AM EDTSecretary of State John Kerry testifies on the Iran nuclear deal before the House Foreign Affairs Committee on Tuesday, July 28, 2015. (AP Photo/Andrew Harnik) (CNSNews.com) – T",0.25143617391586304,1
,,,,2257,Iran Hostage Crisis,http://www.u-s-history.com/pages/h2021.html,"Iran Hostage Crisis ""Iran Hostage Crisis On November 4, 1979, an angry mob of some 300 to 500 """"students"""" who called themselves """"Imam's Disciples,"""" laid siege to the American Embassy in Teheran, Iran, to capture and hold hostage 66 U. S. citizens and diplomats. Although women and African-Americans were released a sh",0.6343090534210205,2
-3736065736247484765,estimate monthly utility bills,2989.0,http://money.howstuffworks.com/personal-finance/for-new-adults/how-to-estimate-cost-of-utilities2.htm,2989,How to Estimate the Cost of Utilities,http://money.howstuffworks.com/personal-finance/for-new-adults/how-to-estimate-cost-of-utilities2.htm,"How to Estimate the Cost of Utilities Utilities Cost Calculators Prev NEXTOnline utilities calculators will help you ball-park your monthly expenses. Jupiterimages/ Thinkstock.com For trash pickup, you'll have an exact number: Either your landlord is paying it; you're paying it and the amount is stated in your lease (for renters); or yo",0.5763857364654541,1
,,,,2498,Where Do Revenue Bills Originate?,https://www.reference.com/government-politics/revenue-bills-originate-cd5f2eea31b5889a,"Where Do Revenue Bills Originate? ""Full Answer The main principle behind giving the House of Representatives the power to introduce revenue bills was that the chamber in which the states' constituencies are more directly represented should hold the """"power of the purse."""" Another principle behind the creation of the Origination Clau",0.6780860424041748,2
