query_id,retrieval_1_id,retrieval_1_title,retrieval_1_url,retrieval_1_combined_text,retrieval_1_distance,retrieval_2_id,retrieval_2_title,retrieval_2_url,retrieval_2_combined_text,retrieval_2_distance,retrieved_ids,retrieved_distances,model_name,query,relevant_docs,relevant_urls,k
-4946939555827820831,0,Is Eating Rice Healthy?,http://getfit.jillianmichaels.com/eating-rice-healthy-1183.html,Is Eating Rice Healthy?,0.1183379590511322,1,rice,http://encyclopedia2.thefreedictionary.com/Rice+(crop),rice,0.18371963500976562,"[0, 1]","[0.1183379590511322, 0.18371963500976562]",Xenova/all-MiniLM-L6-v2,healthy rice,"[0, 1]","['http://getfit.jillianmichaels.com/eating-rice-healthy-1183.html', 'http://encyclopedia2.thefreedictionary.com/Rice+(crop)']",2
7691712931310531372,2,endodontist,http://www.thefreedictionary.com/endodontist,endodontist,-1.1920926823449918e-07,4164,Pediatric dentistry,https://en.wikipedia.org/wiki/Pediatric_Dentistry,Pediatric dentistry,0.46245136857032776,"[2, 4164]","[-1.1920926823449918e-07, 0.46245136857032776]",Xenova/all-MiniLM-L6-v2,endodontist,"[2, 3]","['http://www.thefreedictionary.com/endodontist', 'http://www.learnersdictionary.com/definition/endow']",2
-3819024009893237254,4,Arsenal,https://www.rottentomatoes.com/m/arsenal_2017/,Arsenal,1.4901162614933128e-07,5,Arsenal,https://www.premierleague.com/page/arsenal,Arsenal,1.4901162614933128e-07,"[4, 5]","[1.4901162614933128e-07, 1.4901162614933128e-07]",Xenova/all-MiniLM-L6-v2,arsenal,"[4, 5]","['https://www.rottentomatoes.com/m/arsenal_2017/', 'https://www.premierleague.com/page/arsenal']",2
-3078680124818744442,6,trophy,http://www.dictionary.com/browse/trophy,trophy,0.376261830329895,397,the gift of the gab,http://dictionary.cambridge.org/us/dictionary/english/the-gift-of-the-gab,the gift of the gab,0.5950998663902283,"[6, 397]","[0.376261830329895, 0.5950998663902283]",Xenova/all-MiniLM-L6-v2,gavaskar border trophy,"[6, 7]","['http://www.dictionary.com/browse/trophy', 'http://www.thefreedictionary.com/extravasation']",2
-6193145940393485148,8,grand slam,http://www.dictionary.com/browse/grand-slam,grand slam,0.14415410161018372,9,Grand Slam (tennis),https://en.wikipedia.org/wiki/Grand_Slam_(tennis),Grand Slam (tennis),0.24244092404842377,"[8, 9]","[0.14415410161018372, 0.24244092404842377]",Xenova/all-MiniLM-L6-v2,grand slam champion,"[8, 9]","['http://www.dictionary.com/browse/grand-slam', 'https://en.wikipedia.org/wiki/Grand_Slam_(tennis)']",2
-870393181299755612,10,Capital Gain/Loss,https://www.inc.com/encyclopedia/capital-gain-loss.html,Capital Gain/Loss,0.11420683562755585,7035,Capitalization Rules,https://www.grammarbook.com/punctuation/capital.asp,Capitalization Rules,0.44964727759361267,"[10, 7035]","[0.11420683562755585, 0.44964727759361267]",Xenova/all-MiniLM-L6-v2,capital gain,"[10, 11]","['https://www.inc.com/encyclopedia/capital-gain-loss.html', 'https://en.wikipedia.org/wiki/Capital_One']",2
5890103787561027229,12,credit limit,http://www.thefreedictionary.com/credit+limit,credit limit,2.9802317058624794e-08,13,Credit Limit Increases,https://cs.kohls.com/app/answers/detail/a_id/216/~/credit-limit-increases,Credit Limit Increases,0.17582163214683533,"[12, 13]","[2.9802317058624794e-08, 0.17582163214683533]",Xenova/all-MiniLM-L6-v2,credit limit,"[12, 13]","['http://www.thefreedictionary.com/credit+limit', 'https://cs.kohls.com/app/answers/detail/a_id/216/~/credit-limit-increases']",2
7011005291212872240,14,annuity,http://www.investorwords.com/225/annuity.html,annuity,1.4901158351676713e-07,15,annuity,http://www.dictionary.com/browse/annuity,annuity,1.4901158351676713e-07,"[14, 15]","[1.4901158351676713e-07, 1.4901158351676713e-07]",Xenova/all-MiniLM-L6-v2,annuity,"[14, 15]","['http://www.investorwords.com/225/annuity.html', 'http://www.dictionary.com/browse/annuity']",2
9111806666801574876,16,Physiology,https://medicalsciences.med.unsw.edu.au/students/disciplines/physiology,Physiology,2.980232949312267e-08,17,physiology,https://quizlet.com/30005569/physiology-flash-cards/,physiology,2.980232949312267e-08,"[16, 17]","[2.980232949312267e-08, 2.980232949312267e-08]",Xenova/all-MiniLM-L6-v2,physiology,"[16, 17]","['https://medicalsciences.med.unsw.edu.au/students/disciplines/physiology', 'https://quizlet.com/30005569/physiology-flash-cards/']",2
2592145430638318734,18,What is Myopia?,http://www.innovateus.net/innopedia/what-myopia,What is Myopia?,0.07748205959796906,19,The Nearsighted Eye (Myopia),https://eyecaretyler.com/resources/how-the-eye-works/the-nearsighted-eye-myopia/,The Nearsighted Eye (Myopia),0.25973495841026306,"[18, 19]","[0.07748205959796906, 0.25973495841026306]",Xenova/all-MiniLM-L6-v2,myopia,"[18, 19]","['http://www.innovateus.net/innopedia/what-myopia', 'https://eyecaretyler.com/resources/how-the-eye-works/the-nearsighted-eye-myopia/']",2
3821086062254109149,20,Amyloidosis,https://www.seattlecca.org/diseases/amyloidosis,Amyloidosis,1.490116545710407e-07,21,amyloidosis,http://www.thefreedictionary.com/amyloidosis,amyloidosis,1.490116545710407e-07,"[20, 21]","[1.490116545710407e-07, 1.490116545710407e-07]",Xenova/all-MiniLM-L6-v2,amyloidosis,"[20, 21]","['https://www.seattlecca.org/diseases/amyloidosis', 'http://www.thefreedictionary.com/amyloidosis']",2
505991933965517586,22,Alopecia Areata,https://www.drugs.com/health-guide/alopecia-areata.html,Alopecia Areata,0.14517249166965485,23,Alopecia areata,https://medlineplus.gov/ency/article/001450.htm,Alopecia areata,0.14517249166965485,"[22, 23]","[0.14517249166965485, 0.14517249166965485]",Xenova/all-MiniLM-L6-v2,alopecia,"[22, 23]","['https://www.drugs.com/health-guide/alopecia-areata.html', 'https://medlineplus.gov/ency/article/001450.htm']",2
2873562211180652453,25,dermatitis,http://medical-dictionary.thefreedictionary.com/viral+contagious+dermatitis,dermatitis,-5.960464477539063e-08,24,Dermatitis,https://en.wikipedia.org/wiki/Eczema,Dermatitis,-2.9802322387695312e-08,"[25, 24]","[-5.960464477539063e-08, -2.9802322387695312e-08]",Xenova/all-MiniLM-L6-v2,dermatitis,"[24, 25]","['https://en.wikipedia.org/wiki/Eczema', 'http://medical-dictionary.thefreedictionary.com/viral+contagious+dermatitis']",2
-3304020715609701971,26,Coffee Shop,http://uptv.com/movies/coffee-shop/,Coffee Shop,2.9802317058624794e-08,5694,Coffee,http://www.madehow.com/Volume-1/Coffee.html,Coffee,0.2972310185432434,"[26, 5694]","[2.9802317058624794e-08, 0.2972310185432434]",Xenova/all-MiniLM-L6-v2,coffee shop,"[26, 27]","['http://uptv.com/movies/coffee-shop/', 'http://www.coffeeam.com/coffee-storage.html']",2
-8838361348547272549,29,drop,http://www.dictionary.com/browse/drops,drop,0.27389055490493774,28,Times Square Ball Drop,https://www.balldrop.com/article/history-of-times-square-ball-drop,Times Square Ball Drop,0.27601727843284607,"[29, 28]","[0.27389055490493774, 0.27601727843284607]",Xenova/all-MiniLM-L6-v2,ball drop,"[28, 29]","['https://www.balldrop.com/article/history-of-times-square-ball-drop', 'http://www.dictionary.com/browse/drops']",2
