query_id,retrieval_1_id,retrieval_1_title,retrieval_1_url,retrieval_1_combined_text,retrieval_1_distance,retrieval_2_id,retrieval_2_title,retrieval_2_url,retrieval_2_combined_text,retrieval_2_distance,retrieved_ids,retrieved_distances,model_name,query,relevant_docs,relevant_urls,k
-6228926133452113274,0,Is Eating Rice Healthy?,http://getfit.jillianmichaels.com/eating-rice-healthy-1183.html,Is Eating Rice Healthy?,0.13120727241039276,1,rice,http://encyclopedia2.thefreedictionary.com/Rice+(crop),rice,0.168068528175354,"[0, 1]","[0.13120727241039276, 0.168068528175354]",minishlab/potion-retrieval-32M,healthy rice,"[0, 1]","['http://getfit.jillianmichaels.com/eating-rice-healthy-1183.html', 'http://encyclopedia2.thefreedictionary.com/Rice+(crop)']",2
-9045203990400867459,2,endodontist,http://www.thefreedictionary.com/endodontist,endodontist,0.0,3,endow,http://www.learnersdictionary.com/definition/endow,endow,0.453261137008667,"[2, 3]","[0.0, 0.453261137008667]",minishlab/potion-retrieval-32M,endodontist,"[2, 3]","['http://www.thefreedictionary.com/endodontist', 'http://www.learnersdictionary.com/definition/endow']",2
3707272916825310329,4,Arsenal,https://www.rottentomatoes.com/m/arsenal_2017/,Arsenal,0.0,5,Arsenal,https://www.premierleague.com/page/arsenal,Arsenal,0.0,"[4, 5]","[0.0, 0.0]",minishlab/potion-retrieval-32M,arsenal,"[4, 5]","['https://www.rottentomatoes.com/m/arsenal_2017/', 'https://www.premierleague.com/page/arsenal']",2
-3155287227620259385,6,trophy,http://www.dictionary.com/browse/trophy,trophy,0.46149730682373047,7,extravasation,http://www.thefreedictionary.com/extravasation,extravasation,0.5844522714614868,"[6, 7]","[0.46149730682373047, 0.5844522714614868]",minishlab/potion-retrieval-32M,gavaskar border trophy,"[6, 7]","['http://www.dictionary.com/browse/trophy', 'http://www.thefreedictionary.com/extravasation']",2
307707437160407178,8,grand slam,http://www.dictionary.com/browse/grand-slam,grand slam,0.12189523130655289,9,Grand Slam (tennis),https://en.wikipedia.org/wiki/Grand_Slam_(tennis),Grand Slam (tennis),0.1933554708957672,"[8, 9]","[0.12189523130655289, 0.1933554708957672]",minishlab/potion-retrieval-32M,grand slam champion,"[8, 9]","['http://www.dictionary.com/browse/grand-slam', 'https://en.wikipedia.org/wiki/Grand_Slam_(tennis)']",2
-4218617831271547778,10,Capital Gain/Loss,https://www.inc.com/encyclopedia/capital-gain-loss.html,Capital Gain/Loss,0.18008072674274445,11,Capital One,https://en.wikipedia.org/wiki/Capital_One,Capital One,0.2551022469997406,"[10, 11]","[0.18008072674274445, 0.2551022469997406]",minishlab/potion-retrieval-32M,capital gain,"[10, 11]","['https://www.inc.com/encyclopedia/capital-gain-loss.html', 'https://en.wikipedia.org/wiki/Capital_One']",2
-4560794658415750881,12,credit limit,http://www.thefreedictionary.com/credit+limit,credit limit,0.0,13,Credit Limit Increases,https://cs.kohls.com/app/answers/detail/a_id/216/~/credit-limit-increases,Credit Limit Increases,0.088689886033535,"[12, 13]","[0.0, 0.088689886033535]",minishlab/potion-retrieval-32M,credit limit,"[12, 13]","['http://www.thefreedictionary.com/credit+limit', 'https://cs.kohls.com/app/answers/detail/a_id/216/~/credit-limit-increases']",2
-80104652699521851,14,annuity,http://www.investorwords.com/225/annuity.html,annuity,0.0,15,annuity,http://www.dictionary.com/browse/annuity,annuity,0.0,"[14, 15]","[0.0, 0.0]",minishlab/potion-retrieval-32M,annuity,"[14, 15]","['http://www.investorwords.com/225/annuity.html', 'http://www.dictionary.com/browse/annuity']",2
2933403728085579050,16,Physiology,https://medicalsciences.med.unsw.edu.au/students/disciplines/physiology,Physiology,0.0,17,physiology,https://quizlet.com/30005569/physiology-flash-cards/,physiology,0.0,"[16, 17]","[0.0, 0.0]",minishlab/potion-retrieval-32M,physiology,"[16, 17]","['https://medicalsciences.med.unsw.edu.au/students/disciplines/physiology', 'https://quizlet.com/30005569/physiology-flash-cards/']",2
-4771646699456553057,18,What is Myopia?,http://www.innovateus.net/innopedia/what-myopia,What is Myopia?,0.03153112158179283,19,The Nearsighted Eye (Myopia),https://eyecaretyler.com/resources/how-the-eye-works/the-nearsighted-eye-myopia/,The Nearsighted Eye (Myopia),0.2968217730522156,"[18, 19]","[0.03153112158179283, 0.2968217730522156]",minishlab/potion-retrieval-32M,myopia,"[18, 19]","['http://www.innovateus.net/innopedia/what-myopia', 'https://eyecaretyler.com/resources/how-the-eye-works/the-nearsighted-eye-myopia/']",2
