query_id,query,relevant_doc,relevant_url,retrieved_id,retrieved_title,retrieved_url,retrieved_combined_text,retrieved_combined_distance,rank
-7481423696263955177,reliable portable USB drive for photos,2442.0,https://www.sandisk.com/home/usb-flash/cruzer-glide,2442,Cruzer Glide USB Flash Drive,https://www.sandisk.com/home/usb-flash/cruzer-glide,"Cruzer Glide USB Flash Drive Cruzer Glide USB Flash Drive Reliable and secure portable storage for photos, videos, music and more Shop Now Overview Specifications Warranty Where To Buy Back Up, Transfer, and Secure Data The Cruzer Glide USB Flash Drive offers an easy and secure way to share, move, and back up your most importan",0.4004615843296051,1
,,,,1659,Life Expectancy of a USB Flash Drive,http://www.flashbay.com/blog/usb-life-expectancy,"Life Expectancy of a USB Flash Drive Life Expectancy of a USB Flash Drive USB flash drives are great to use for storing digital files and are replacing CDs & DVDs as the preferred storage media of choice. The advantages of flash drives is that they are portable, durable, and have incredible storage capacity (ranges from 64MB to 256GB a",0.4577523171901703,2
6591000508131712282,Lawrence Welk greatest hits CD,2318.0,https://www.amazon.com/Best-Lawrence-Welk-Collectors/dp/B000S1KRLS,2318,The Best of Lawrence Welk,https://www.amazon.com/Best-Lawrence-Welk-Collectors/dp/B000S1KRLS,"The Best of Lawrence Welk ""CDs & Vinyl › World Music › Europe › Eastern Europe › Polka Share9 used & new from $26.81See All Buying Options Have one to sell? Sell on Amazon The Best of Lawrence Welk Collector's Edition Lawrence Welk Format: Audio CD4.0 out of 5 stars 11 customer reviews See all 3 formats and editions Audio CD",0.39216649532318115,1
,,,,2901,Greatest Hits  (The Judds album),https://en.wikipedia.org/wiki/Greatest_Hits_(The_Judds_album),"Greatest Hits  (The Judds album) ""Greatest Hits (The Judds album)From Wikipedia, the free encyclopedianavigation search Greatest Hits Greatest hits album by The Judds Released August 2, 1988Genre Country Length 34: 38Label RCA Records / Curb Producer Brent Maher The Judds chronology Heartland (1987) Greatest Hits (1988) River of Ti",0.5888597369194031,2
5523693658988019048,when to use 5/8 inch drywall,351.0,http://diy.stackexchange.com/questions/16543/under-what-circumstances-is-5-8-drywall-required,351,"""Under what circumstances is 5/8"""" drywall required?""",http://diy.stackexchange.com/questions/16543/under-what-circumstances-is-5-8-drywall-required,"""Under what circumstances is 5/8"""" drywall required?"" ""_Home Improvement Stack Exchange is a question and answer site for contractors and serious DIYers. Join them; it only takes a minute: Sign up Here's how it works: Anybody can ask a question Anybody can answer The best answers are voted up and rise to the top Under what circumstances is 5/8"""" drywal",0.3186342120170593,1
,,,,1432,Recommended height between counter and bottom of upper cabinet?,http://ths.gardenweb.com/discussions/2690105/recommended-height-between-counter-and-bottom-of-upper-cabinet,"Recommended height between counter and bottom of upper cabinet? ""Kitchens Recommended height between counter and bottom of upper cabinet?islanddevil September 16, 2012Just started gathering info and inspiration for a kitchen remodel and have some questions. I have 8' ceilings in my kitchen nook and family room with a stupid 4 or 6' drop in height over the work a",0.6287018656730652,2
-6464476486515898069,fast day carrot cumin soup,2288.0,http://www.london-unattached.com/2013/02/5-2-diet-carrot-cumin-soup/,2288,5-2 Diet Carrot and Cumin Soup,http://www.london-unattached.com/2013/02/5-2-diet-carrot-cumin-soup/,"5-2 Diet Carrot and Cumin Soup 5-2 Diet Carrot and Cumin Soup February 13, 2013 by Fiona Maclean 5 Comments Carrot and Cumin Soup – Frugal 5-2 Diet Fast Day Recipe: At this time of year when the weather is cold and winter seems to have gone on for ever, warming soups are a real mainstay for me, especially when I am on a 5-2 diet",0.21307165920734406,1
,,,,3291,Acai Protein Bowl,http://www.cookiestokale.com/2015/06/14/acai-protein-bowl/,"Acai Protein Bowl ""Acai Protein Bowl June 14, 2015 By Cookiestokale@gmail.com Happy Sunday!One of my favorite things to do on a Sunday morning is to sleep in, make a delicious breakfast, and RELAX. The weeks can get so hectic, and I think it is important to take at least one day a week to simply veg out! I don’t get",0.564479410648346,2
-1518707452321889924,relatable mom memes for tired parents,2044.0,http://redtri.com/mom-memes-that-will-crack-you-up/,2044,40 Hilarious Memes That Moms Will Love,http://redtri.com/mom-memes-that-will-crack-you-up/,"40 Hilarious Memes That Moms Will Love ""Mom memes are the antidote for a tough day of parenting (or even an average one), and we’re betting there’s a few out there you can really relate to. From “Yes! This happened to me five minutes ago!” to out-and-out guffaws because it happens every night, lock yourself in the bathroom and scroll thr",0.300171434879303,1
,,,,641,Mother's Day poems: the best poetry for Mothering Sunday,http://www.telegraph.co.uk/books/what-to-read/mothers-day-poems-the-best-poetry-for-mothering-sunday/,"Mother's Day poems: the best poetry for Mothering Sunday ""Mother's Day poems: the best poetry for Mothering Sunday Poets Wendy Cope, left, and Sylvia Plath Credit: Jeff Gilbert/Rex Features Charlotte Runcie26 March 2017 • 11:01am Seven poems to slip inside your Mother's Day card (and one to avoid)1. Sonnets are full of love – Christina Rossetti R ossetti",0.5529040098190308,2
