query_id,retrieval_1_id,retrieval_1_title,retrieval_1_url,retrieval_1_combined_text,retrieval_1_distance,retrieval_2_id,retrieval_2_title,retrieval_2_url,retrieval_2_combined_text,retrieval_2_distance,retrieved_ids,retrieved_distances,model_name,query,relevant_docs,relevant_urls,k
-1232360312071649589,135,SUNY Board Appoints Dr. Robert J. Jones as University at Albany President,https://www.albany.edu/news/28617.php,"SUNY Board Appoints Dr. Robert J. Jones as University at Albany President ""SUNY Board Appoints Dr. Robert J. Jones as University at Albany President Dr. Robert J. Jones, senior vice president for Academic Administration at the University of Minnesota System, will become the 19th president of the University at Albany, effective January 2, 2013. NEW YORK (September 12, 2012",0.2547864615917206,1487,The Kaplan University - Davenport Campus Student to Faculty Ratio & Faculty Composition,http://www.collegefactual.com/colleges/kaplan-university-davenport-campus/academic-life/faculty-composition/,"The Kaplan University - Davenport Campus Student to Faculty Ratio & Faculty Composition ""Overview Rankings Applying Academics Student Life Paying Outcomes Accreditation Faculty Composition Majors Distance Learning The Kaplan University - Davenport Campus Student to Faculty Ratio & Faculty Composition What is the faculty composition at Kaplan University - Davenport Campus? Check out the",0.7088691592216492,"[135, 1487]","[0.2547864615917206, 0.7088691592216492]",minishlab/potion-retrieval-32M,who became university at albany president 2013,[135],['https://www.albany.edu/news/28617.php'],2
4761602810211056308,479,DÃ©finition average | dictionnaire anglais dÃ©finition synonymes Reverso,http://dictionnaire.reverso.net/anglais-definition/average,"DÃ©finition average | dictionnaire anglais dÃ©finition synonymes Reverso averagen1 the typical or normal amount, quality, degree, etc.above average in intelligence2 (Also called) arithmetic mean the result obtained by adding the numbers or quantities in a set and dividing the total by the number of members in the setthe average of 3, 4, and 8 is 53 (of a continuously var",0.5413482785224915,1078,How wide is the average shoulder width for a average male and an average female?,http://www.answers.com/Q/How_wide_is_the_average_shoulder_width_for_a_average_male_and_an_average_female,"How wide is the average shoulder width for a average male and an average female? ""Answers.com ® Wiki Answers ® Categories History, Politics & Society Society and Civilization Demographics How wide is the average shoulder width for a average male and an average female? Flag How wide is the average shoulder width for a average male and an average female? Answer by Military123 Conf",0.6624157428741455,"[479, 1078]","[0.5413482785224915, 0.6624157428741455]",minishlab/potion-retrieval-32M,what does average mean in english,[479],['http://dictionnaire.reverso.net/anglais-definition/average'],2
5943230215510524935,179,General Lab Testing Information,http://www.anylabtestnow.com/category/education-center/faq/general/,"General Lab Testing Information General Lab Testing Information What is a “laboratory test”? By definition, a laboratory test is a medical procedure that involves testing a sample of blood, urine or other biological specimen. It is used to evaluate how your body is functioning, detect, diagnose and monitor diseases and illnesses.",0.5288469791412354,969,How is plasmid DNA similar to the DNA found in chromosomes?,http://www.answers.com/Q/How_is_plasmid_DNA_similar_to_the_DNA_found_in_chromosomes,How is plasmid DNA similar to the DNA found in chromosomes? Answers.com ® Wiki Answers ® Categories Science Biology Genetics How is plasmid DNA similar to the DNA found in chromosomes? Flag How is plasmid DNA similar to the DNA found in chromosomes? Answer by Ananddave Confidence votes 4.9KThe plasmid DNA is a small self replicating particles other than the,0.5941648483276367,"[179, 969]","[0.5288469791412354, 0.5941648483276367]",minishlab/potion-retrieval-32M,overview of dna test types,[1571],['http://www.slideshare.net/pedroaraez11/what-are-different-types-of-dna-tests'],2
-1016234734372183796,567,How Long Can You Go Without a Bowel Movement?,https://www.reference.com/science/long-can-bowel-movement-b328cae9caae8aab,How Long Can You Go Without a Bowel Movement? Science Human Anatomy Q: How Long Can You Go Without a Bowel Movement? A: Quick Answer The length of time a person can or should go without a bowel movement varies greatly from person to person. Going three days without a bowel movement is considered too long because stool becomes harder and more di,0.29448193311691284,1271,Constipation After Surgery,https://healthfoxx.com/constipation-after-surgery-causes-remedies/,"Constipation After Surgery Constipation After Surgery IN THIS ARTICLE: Causes for Constipation after Surgery Post-Surgical Constipation Remedies Constipation is due to the reduced frequency of bowel movements. When constipation occurs, stool that is not eliminated becomes hard and dry. Constipation is a difficult state, espec",0.5834602117538452,"[567, 1271]","[0.29448193311691284, 0.5834602117538452]",minishlab/potion-retrieval-32M,how long can i go without pooping,[567],['https://www.reference.com/science/long-can-bowel-movement-b328cae9caae8aab'],2
-5670592665693744850,1336,"""What Do the Lyrics to the """"Alouette"""" Song Mean in English?""",http://www.whereiamnow.net/2012/03/what-do-lyrics-to-alouette-song-mean-in.html,"""What Do the Lyrics to the """"Alouette"""" Song Mean in English?"" ""What Do the Lyrics to the """"Alouette"""" Song Mean in English? Knowledge is good, but there are certain things I would rather not know. The English translation of the French lyrics of """"Alouette"""" is one of them. Since childhood I've loved this little song; it sounds so cheerful! The words """"le tete""",0.18364351987838745,637,What is 'italiane' when translated from Italian to English?,http://www.answers.com/Q/What_is_the_Italian_word_for_grandmother,"What is 'italiane' when translated from Italian to English? ""Derdriu Marriner I am an arborist. Graduate study, travel, work make me an expert in benthics, European languages, wildlife mapping, world fauna and flora. What is 'italiane' when translated from Italian to English? """"Italians (females, women)"""" is a literal English equivalent of the Italian word i",0.7183237075805664,"[1336, 637]","[0.18364351987838745, 0.7183237075805664]",minishlab/potion-retrieval-32M,english translation of the song alouette,[1336],['http://www.whereiamnow.net/2012/03/what-do-lyrics-to-alouette-song-mean-in.html'],2
-5706810474705963096,1165,How to Gain Weight,http://www.wikihow.com/Gain-Weight,"How to Gain Weight Expert Reviewed How to Gain Weight Four Parts: Foods to Eat and Avoid Eating to Gain Weight Building Muscle Mass Staying Safe Community Q&AWhen everyone seems obsessed with losing weight, it can be hard to figure out how to gain weight in a safe and healthy way. Don't worry though — gaining weight i",0.2835216224193573,1577,Meals to Help Diabetics Gain Weight,http://www.livestrong.com/article/314689-diabetic-weight-gain-meals/,"Meals to Help Diabetics Gain Weight ""Meals to Help Diabetics Gain Weightby BRITTANY CHIN July 18, 2017Gaining weight while controlling your blood sugar can be very difficult for those with diabetes. The key to a healthy weight gain is to recognize which foods affect your blood sugar and which do not. For weight gain that also allows c",0.3591900169849396,"[1165, 1577]","[0.2835216224193573, 0.3591900169849396]",minishlab/potion-retrieval-32M,healthy ways to gain weight,[1165],['http://www.wikihow.com/Gain-Weight'],2
-5845010876305276070,1588,What is a Herbarium?,http://apps.kew.org/herbcat/gotoWhatIsHerbarium.do,"What is a Herbarium? What is a Herbarium? An Internal View of Kew's Herbarium A herbarium is a collection of preserved plants stored, catalogued, and arranged systematically for study by professionals and amateurs from many walks of life. A collection like this is a vital reference when you need to identify a plant and",0.4568234384059906,457,What plants have no xylem or phloem cells?,https://answers.yahoo.com/question/index?qid=20100325182028AAR7Gfx,"What plants have no xylem or phloem cells? ""Science & Mathematics Botany What plants have no xylem or phloem cells? Follow 4 answers Answers Relevance Rating Newest Oldest Best Answer: Mosses, liverworts, and hornworts, (bryophytes) don't have xylem or phloem. They have hydroids and leptoids. They are primitive plants and their leptoids and",0.6022576093673706,"[1588, 457]","[0.4568234384059906, 0.6022576093673706]",minishlab/potion-retrieval-32M,how herbaria store and identify plants,[1588],['http://apps.kew.org/herbcat/gotoWhatIsHerbarium.do'],2
606495020110583447,811,Chronic Kidney Disease,http://www.healthline.com/health/chronic-kidney-disease,"Chronic Kidney Disease Chronic Kidney Disease Causes Risk factors Symptoms Diagnosis Treatment Prevention What is chronic kidney disease (CKD)? Chronic kidney disease (CKD) is the progressive and irreversible destruction of the kidneys. Your kidneys are essential parts of your body. They have several functions, including:",0.3460978865623474,755,Nephrology,https://www.piedmont.org/transplant/conditions-diseases/transplant-diabetic-nephropathy,"Nephrology Nephrology Nephropathy is the deterioration of the kidneys. The final stage of nephropathy is called end-stage renal disease, or ESRD. According to the Centers for Disease Control and Prevention (CDC), diabetes is the most common cause of ESRD, accounting for about 44 percent of all new cases of kid",0.5155090689659119,"[811, 755]","[0.3460978865623474, 0.5155090689659119]",minishlab/potion-retrieval-32M,ckd causes symptoms and prevention,[811],['http://www.healthline.com/health/chronic-kidney-disease'],2
-3011055830892348759,921,Names for Bigfoot Relatives Around the World,https://exemplore.com/cryptids/Names-for-Bigfoot-Around-the-World,"Names for Bigfoot Relatives Around the World ""Exemplore » Cryptids » Bigfoot Names for Bigfoot Relatives Around the World Updated on June 10, 2016cryptid more With interests in science, nature, and the paranormal, cryptid explores fringe topics from a unique and sometimes controversial perspective. Bigfoot is known by many different names arou",0.47823870182037354,1498,Major studies of Czechs,http://www.khazaria.com/genetics/czechs.html,"Major studies of Czechs ""Czech Genetics: Abstracts and Summaries Family Tree DNA: Genetic Testing Service DNA testing will show your connections with other families and ethnic groups. The database includes not only Czechs but also Slovaks, Austrians, Germans, Hungarians, Jews, and members of many other ethnic groups. Once",0.814285933971405,"[921, 1498]","[0.47823870182037354, 0.814285933971405]",minishlab/potion-retrieval-32M,regional names for sasquatch relatives,[921],['https://exemplore.com/cryptids/Names-for-Bigfoot-Around-the-World'],2
-7037631827006715206,271,Aneurysm,https://en.wikipedia.org/wiki/Saccular,"Aneurysm ""From Wikipedia, the free encyclopedia (Redirected from Saccular)navigation search For other uses, see Aneurysm (disambiguation). Not to be confused with ebullism or embolism. Aneurysm Synonyms Aneurism Angiography of an aneurysm in a brain artery. The aneurysm is the bean-shaped object in the cente",0.6473730206489563,973,What is the largest part of the brain?,http://www.answers.com/Q/What_is_the_largest_part_of_the_brain,"What is the largest part of the brain? Answers.com ® Wiki Answers ® Categories Science Biology Human Anatomy and Physiology Nervous System Brain What is the largest part of the brain? Flag What is the largest part of the brain? Edit Answer by Jonethan De Laughter, DO, FAAEM Confidence votes 13.4KHusband. Father. Physician. The cerebrum i",0.6821877360343933,"[271, 973]","[0.6473730206489563, 0.6821877360343933]",minishlab/potion-retrieval-32M,berry-shaped bulge in brain artery,[271],['https://en.wikipedia.org/wiki/Saccular'],2
6552013631290934130,772,How To Calculate square roots on paper the easy way,http://math.wonderhowto.com/how-to/calculate-square-roots-paper-easy-way-383865/,"How To Calculate square roots on paper the easy way How To Calculate square roots on paper the easy way By Wonder How To 11/04/2010 1:25 pm Perhaps not as easy as using a calculator, but easy nevertheless! With mathematics, as with anything else, not everyone progresses at the same rate. Happily, in the age of Internet video tutorials, this isn't a p",0.7451886534690857,350,Jean Piaget Facts,http://www.softschools.com/facts/scientists/jean_piaget_facts/1617/,"Jean Piaget Facts ""Home > Facts > Scientists Facts > Jean Piaget Facts Jean Piaget Facts Jean Piaget Facts Jean Piaget (August 9, 1896 to September 6, 1980) was a Swiss developmental psychologist and philosopher. His studies of learning in young children led to the development of the constructivist theory of knowledg",0.795628011226654,"[772, 350]","[0.7451886534690857, 0.795628011226654]",minishlab/potion-retrieval-32M,calculate degrees for pie chart,[620],['http://www.answers.com/Q/How_do_you_convert_numbers_to_degrees_to_make_a_circle_graph'],2
6677261668875133602,844,LOCALIZATION OF FUNCTION,http://www.audioenglish.org/dictionary/localization_of_function.htm,"LOCALIZATION OF FUNCTION ""Audio English.org » Dictionary » L » Lobe ... Located LOCALIZATION OF FUNCTIONPronunciation (US): Dictionary entry overview: What does localization of function mean?• LOCALIZATION OF FUNCTION (noun) The noun LOCALIZATION OF FUNCTION has 1 sense:1. (physiology) the principle that specific functions",0.5290423631668091,436,Speed of Thought-to-Speech Traced in Brain,https://www.livescience.com/5780-speed-thought-speech-traced-brain.html,"Speed of Thought-to-Speech Traced in Brain ""Live Science Health Speed of Thought-to-Speech Traced in Brain By Andrea Thompson | October 15, 2009 10:06am ETMOREThis is a brain scan showing electrodes that surgeons use to find and remove the source of seizures (to cure epilepsy) while sparing the source of mental functions like language. Credi",0.6073786616325378,"[844, 436]","[0.5290423631668091, 0.6073786616325378]",minishlab/potion-retrieval-32M,how brain functions are localized,[844],['http://www.audioenglish.org/dictionary/localization_of_function.htm'],2
-4173799445595050141,677,1957 Civil Rights Act,http://spartacus-educational.com/USAcivil57.htm,1957 Civil Rights Act American History > Civil Rights 1860-1980 > 1957 Civil Rights Act1957 Civil Rights Act The Civil Rights Act (1957) provided for the establishment of the Civil Rights Section of the Justice Department and empowered federal prosecutors to obtain court injunctions against interference with the right to,0.37121593952178955,1364,"What are Civil Liberties? - Definition, Examples & Cases",https://study.com/academy/lesson/what-are-civil-liberties-definition-examples-cases.html,"What are Civil Liberties? - Definition, Examples & Cases Instructor: Mark Pearcy What are civil liberties? How are they different from civil rights? How do we know exactly what (and when) they are? The issue of civil liberties began with the Constitution and continues with the U. S. Supreme Court. Defining Civil Liberties You have the right to free speech",0.613018810749054,"[677, 1364]","[0.37121593952178955, 0.613018810749054]",minishlab/potion-retrieval-32M,1957 law creating DOJ civil rights unit,[677],['http://spartacus-educational.com/USAcivil57.htm'],2
7204467221183754509,29,Carrier,http://www.biology-online.org/dictionary/Carrier,"Carrier Carriernavigation search Definitionnoun, plural: carriers (general) A person or object that transports or conveys. ( immunology) An asymptomatic person or animal harboring the pathogen, and acts as a vector transmitting the pathogen to others. ( genetics) (1) A heterozygous individual bearing an une",0.4160838723182678,5,Here Is Every Aircraft Carrier in the World,http://www.popularmechanics.com/military/navy-ships/g2412/a-global-roundup-of-aircraft-carriers/,"Here Is Every Aircraft Carrier in the World ""By Kyle Mizokami Jan 25, 2016 3.3k Only a handful of countries have aircraft carriers in their arsenals. They form an exclusive club, one whose members who have decided their interests stretch so far from their own waters they need to put air power at sea. Broadly speaking, there are three kinds of",0.7023839354515076,"[29, 5]","[0.4160838723182678, 0.7023839354515076]",minishlab/potion-retrieval-32M,carrier definition in biology,[29],['http://www.biology-online.org/dictionary/Carrier'],2
5727409281894326036,552,Putting on a Show | Tomie dePaola,http://www.artistsnetwork.com/articles/inspiration-creativity/putting-on-a-show-tomie-depaola,"Putting on a Show | Tomie dePaola Art Inspiration, Art Subjects, Artists Magazine, Color Mixing Tomie de Paola talks to another master illustrator, Will Hillenbrand, about the imperative of the picture book: being faithful to the heart—and to the delightful responsibility to enthrall and entertain. Among Tomie de Paola’s many awards",0.28922832012176514,154,What is Life?: With Mind and Matter and Autobiographical Sketches (Canto Classics) Reprint Edition,https://www.amazon.com/What-Life-Autobiographical-Sketches-Classics/dp/1107604664,"What is Life?: With Mind and Matter and Autobiographical Sketches (Canto Classics) Reprint Edition ""Books › Religion & Spirituality › Worship & Devotion What is Life? (Canto) and millions of other books are available for Amazon Kindle. Learn more What is Life? : With Mind and Matter and Autobiographical Sketches (Canto Classics) Reprint Editionby Erwin Schrodinger (Author), Roger Penrose (Forewor",0.8024052977561951,"[552, 154]","[0.28922832012176514, 0.8024052977561951]",minishlab/potion-retrieval-32M,tomie de paola interview about picture books,[552],['http://www.artistsnetwork.com/articles/inspiration-creativity/putting-on-a-show-tomie-depaola'],2
