query_id,retrieval_1_id,retrieval_1_title,retrieval_1_url,retrieval_1_combined_text,retrieval_1_distance,retrieval_2_id,retrieval_2_title,retrieval_2_url,retrieval_2_combined_text,retrieval_2_distance,retrieved_ids,retrieved_distances,model_name,query,relevant_docs,relevant_urls,k
-4688375039279673466,135,SUNY Board Appoints Dr. Robert J. Jones as University at Albany President,https://www.albany.edu/news/28617.php,"SUNY Board Appoints Dr. Robert J. Jones as University at Albany President ""SUNY Board Appoints Dr. Robert J. Jones as University at Albany President Dr. Robert J. Jones, senior vice president for Academic Administration at the University of Minnesota System, will become the 19th president of the University at Albany, effective January 2, 2013. NEW YORK (September 12, 2012",0.32594534754753113,882,"Emeritus Professor of Linguistics and African LanguagesPresident, Ifa Heritage Institute, Oyo, Nigeria",http://wandeabimbola.com/,"Emeritus Professor of Linguistics and African LanguagesPresident, Ifa Heritage Institute, Oyo, Nigeria Home Publications Public Service Ifa Heritage Institute Home Professor Wande Abimbola is President and Founder of Ifa Heritage Institute. He served as Vice Chancellor (President) of the University of Ife (now Obafemi Awolowo University) from 1982-1989. From 1992-1993 he was Senate Majority Leader of",0.6532279253005981,"[135, 882]","[0.32594534754753113, 0.6532279253005981]",Xenova/all-MiniLM-L6-v2,who became university at albany president 2013,[135],['https://www.albany.edu/news/28617.php'],2
-954244080740403303,479,DÃ©finition average | dictionnaire anglais dÃ©finition synonymes Reverso,http://dictionnaire.reverso.net/anglais-definition/average,"DÃ©finition average | dictionnaire anglais dÃ©finition synonymes Reverso averagen1 the typical or normal amount, quality, degree, etc.above average in intelligence2 (Also called) arithmetic mean the result obtained by adding the numbers or quantities in a set and dividing the total by the number of members in the setthe average of 3, 4, and 8 is 53 (of a continuously var",0.2641332745552063,919,Definitions &Translations,http://www.definitions.net/definition/expectorated,"Definitions &Translations ""Vocabulary What does expectorated mean? Definitions for expectorated Here are all the possible meanings and translations of the word expectorated. Webster Dictionary (0.00 / 0 votes)Rate this definition: Expectoratedof Expectorate Numerology Chaldean Numerology The numerical value of expectorated i",0.628666877746582,"[479, 919]","[0.2641332745552063, 0.628666877746582]",Xenova/all-MiniLM-L6-v2,what does average mean in english,[479],['http://dictionnaire.reverso.net/anglais-definition/average'],2
1857368485851575961,1571,What are different types of dna tests,http://www.slideshare.net/pedroaraez11/what-are-different-types-of-dna-tests,"What are different types of dna tests ""What are different types of dna tests10,711 views Share Like Download...pedroaraez11Follow Published on Oct 26, 2012""""Microgene is a trusted laboratory in Toronto with years of experience. Their... Published in: Health & Medicine0 Comments1 Like Statistics Notes Post Be the first to comment What ar",0.2599893808364868,1408,***DEC 10 Ch 19 Genetics & Inheritance again,https://quizlet.com/108688644/dec-10-ch-19-genetics-inheritance-again-flash-cards/,"***DEC 10 Ch 19 Genetics & Inheritance again ""98 terms wonderfullittlesara PLUS***DEC 10 Ch 19 Genetics & Inheritance again Learn Flashcards Write Spell Test Match Gravity Like this study set? Create a free account to save it. Create a free account Maybe later Sortgenes DNA sequences that code for one or more specific proteinsgenetics the stud",0.5463369488716125,"[1571, 1408]","[0.2599893808364868, 0.5463369488716125]",Xenova/all-MiniLM-L6-v2,overview of dna test types,[1571],['http://www.slideshare.net/pedroaraez11/what-are-different-types-of-dna-tests'],2
-1571869335267994450,567,How Long Can You Go Without a Bowel Movement?,https://www.reference.com/science/long-can-bowel-movement-b328cae9caae8aab,How Long Can You Go Without a Bowel Movement? Science Human Anatomy Q: How Long Can You Go Without a Bowel Movement? A: Quick Answer The length of time a person can or should go without a bowel movement varies greatly from person to person. Going three days without a bowel movement is considered too long because stool becomes harder and more di,0.41379716992378235,203,How Long Can the Average Person Survive Without Water?,https://www.scientificamerican.com/article/how-long-can-the-average/,"How Long Can the Average Person Survive Without Water? The Body How Long Can the Average Person Survive Without Water? Randall K. Packer, a professor of biology at George Washington University, explains Credit: Eduards Pulks Flickr (CC BY-ND 2.0)It is impossible to give an answer to this seemingly simple question because many variable factors determine",0.5870822668075562,"[567, 203]","[0.41379716992378235, 0.5870822668075562]",Xenova/all-MiniLM-L6-v2,how long can i go without pooping,[567],['https://www.reference.com/science/long-can-bowel-movement-b328cae9caae8aab'],2
4220946280784775197,1336,"""What Do the Lyrics to the """"Alouette"""" Song Mean in English?""",http://www.whereiamnow.net/2012/03/what-do-lyrics-to-alouette-song-mean-in.html,"""What Do the Lyrics to the """"Alouette"""" Song Mean in English?"" ""What Do the Lyrics to the """"Alouette"""" Song Mean in English? Knowledge is good, but there are certain things I would rather not know. The English translation of the French lyrics of """"Alouette"""" is one of them. Since childhood I've loved this little song; it sounds so cheerful! The words """"le tete""",0.19449664652347565,375,What is 'Come sei amore mio' when translated from Italian to English?,http://www.answers.com/Q/What_is_%27Come_sei%27_when_translated_from_Italian_to_English,"What is 'Come sei amore mio' when translated from Italian to English? ""Derdriu Marriner 1,331,487 Contributions I am an arborist. Graduate study, travel, work make me an expert in benthics, European languages, wildlife mapping, world fauna and flora. What is 'Come sei amore mio' when translated from Italian to English? """"How are you, my love?"""" is a literal English eq",0.6432153582572937,"[1336, 375]","[0.19449664652347565, 0.6432153582572937]",Xenova/all-MiniLM-L6-v2,english translation of the song alouette,[1336],['http://www.whereiamnow.net/2012/03/what-do-lyrics-to-alouette-song-mean-in.html'],2
-1428707506093139709,1165,How to Gain Weight,http://www.wikihow.com/Gain-Weight,"How to Gain Weight Expert Reviewed How to Gain Weight Four Parts: Foods to Eat and Avoid Eating to Gain Weight Building Muscle Mass Staying Safe Community Q&AWhen everyone seems obsessed with losing weight, it can be hard to figure out how to gain weight in a safe and healthy way. Don't worry though — gaining weight i",0.3928430378437042,1577,Meals to Help Diabetics Gain Weight,http://www.livestrong.com/article/314689-diabetic-weight-gain-meals/,"Meals to Help Diabetics Gain Weight ""Meals to Help Diabetics Gain Weightby BRITTANY CHIN July 18, 2017Gaining weight while controlling your blood sugar can be very difficult for those with diabetes. The key to a healthy weight gain is to recognize which foods affect your blood sugar and which do not. For weight gain that also allows c",0.40383055806159973,"[1165, 1577]","[0.3928430378437042, 0.40383055806159973]",Xenova/all-MiniLM-L6-v2,healthy ways to gain weight,[1165],['http://www.wikihow.com/Gain-Weight'],2
-7407548450543252636,1588,What is a Herbarium?,http://apps.kew.org/herbcat/gotoWhatIsHerbarium.do,"What is a Herbarium? What is a Herbarium? An Internal View of Kew's Herbarium A herbarium is a collection of preserved plants stored, catalogued, and arranged systematically for study by professionals and amateurs from many walks of life. A collection like this is a vital reference when you need to identify a plant and",0.43871545791625977,1557,How Can I Identify My Trees and Shrubs?,http://treesandshrubs.about.com/od/treeshrubbasics/f/How-Can-I-Identify-My-Trees-And-Shrubs.htm,How Can I Identify My Trees and Shrubs? Tree Growing Tips Trees & Shrubs How Can I Identify My Trees and Shrubs? By Vanessa Richins Myers Updated 02/18/17Share Pin Email Marc Romanelli/Blend Images/Getty Images Question: How Can I Identify My Trees and Shrubs? Answer: There are thousands of plant species from around the world. When you bu,0.6148183941841125,"[1588, 1557]","[0.43871545791625977, 0.6148183941841125]",Xenova/all-MiniLM-L6-v2,how herbaria store and identify plants,[1588],['http://apps.kew.org/herbcat/gotoWhatIsHerbarium.do'],2
-915132788476146871,811,Chronic Kidney Disease,http://www.healthline.com/health/chronic-kidney-disease,"Chronic Kidney Disease Chronic Kidney Disease Causes Risk factors Symptoms Diagnosis Treatment Prevention What is chronic kidney disease (CKD)? Chronic kidney disease (CKD) is the progressive and irreversible destruction of the kidneys. Your kidneys are essential parts of your body. They have several functions, including:",0.34908536076545715,1033,Polycystic Kidney Disease,http://www.davita.com/kidney-disease/polycystic-kidney-disease,"Polycystic Kidney Disease Polycystic Kidney Disease What is polycystic kidney disease? Polycystic kidney disease (PKD) is the number four cause of kidney failure in Americans, and an estimated 600,000 people in the United States currently have it. About half of the people diagnosed with PKD will experience end stage renal di",0.5721117854118347,"[811, 1033]","[0.34908536076545715, 0.5721117854118347]",Xenova/all-MiniLM-L6-v2,ckd causes symptoms and prevention,[811],['http://www.healthline.com/health/chronic-kidney-disease'],2
-7172275165354160888,921,Names for Bigfoot Relatives Around the World,https://exemplore.com/cryptids/Names-for-Bigfoot-Around-the-World,"Names for Bigfoot Relatives Around the World ""Exemplore » Cryptids » Bigfoot Names for Bigfoot Relatives Around the World Updated on June 10, 2016cryptid more With interests in science, nature, and the paranormal, cryptid explores fringe topics from a unique and sometimes controversial perspective. Bigfoot is known by many different names arou",0.5988338589668274,961,Sebastes,https://en.wikipedia.org/wiki/Sebastes,"Sebastes ""From Wikipedia, the free encyclopedianavigation search Sebastes Temporal range: 33.9–0 Ma PreЄ Є O S D C P T J K Pg N Early Oligocene to Present [1]Sebastes ruberrimus Scientific classification Kingdom: Animalia Phylum: Chordata Class: Actinopterygii Order: Scorpaeniformes [2]Family: Sebastidae Gen",0.6522883176803589,"[921, 961]","[0.5988338589668274, 0.6522883176803589]",Xenova/all-MiniLM-L6-v2,regional names for sasquatch relatives,[921],['https://exemplore.com/cryptids/Names-for-Bigfoot-Around-the-World'],2
4484645179387188537,271,Aneurysm,https://en.wikipedia.org/wiki/Saccular,"Aneurysm ""From Wikipedia, the free encyclopedia (Redirected from Saccular)navigation search For other uses, see Aneurysm (disambiguation). Not to be confused with ebullism or embolism. Aneurysm Synonyms Aneurism Angiography of an aneurysm in a brain artery. The aneurysm is the bean-shaped object in the cente",0.532909095287323,242,Read the Story of a Patient Diagnosed with Cerebrovascular Disease,http://www.aans.org/Patient%20Information/Conditions%20and%20Treatments/Cerebrovascular%20Disease.aspx,"Read the Story of a Patient Diagnosed with Cerebrovascular Disease ""The word cerebrovascular is made up of two parts – """"cerebro"""" which refers to the large part of the brain, and """"vascular"""" which means arteries and veins. Together, the word cerebrovascular refers to blood flow in the brain. The term cerebrovascular disease includes all disorders in which an area",0.6489936709403992,"[271, 242]","[0.532909095287323, 0.6489936709403992]",Xenova/all-MiniLM-L6-v2,berry-shaped bulge in brain artery,[271],['https://en.wikipedia.org/wiki/Saccular'],2
-1579592061626482125,620,How do you convert numbers to degrees to make a circle graph?,http://www.answers.com/Q/How_do_you_convert_numbers_to_degrees_to_make_a_circle_graph,How do you convert numbers to degrees to make a circle graph? Answers.com ® Wiki Answers ® Categories Science Math and Arithmetic How do you convert numbers to degrees to make a circle graph? Flag How do you convert numbers to degrees to make a circle graph? Answered by The Wiki Answers ®Community Answers.com ® is making the world better one answer at a time.o,0.5557960271835327,657,How to Normalize in Excel,http://smallbusiness.chron.com/normalize-excel-36009.html,"How to Normalize in Excel ""Related Articles1Making a Normal Curve in Excel2How to Make a Curved Chart for Standard Deviation in Excel3How to Make a List of Excel Data Into Data Separated by Comma4How to Use Excel to Find the Mean, Median & Mode Ranges When dealing with mathematics, the process of normalization takes large nu",0.7159134149551392,"[620, 657]","[0.5557960271835327, 0.7159134149551392]",Xenova/all-MiniLM-L6-v2,calculate degrees for pie chart,[620],['http://www.answers.com/Q/How_do_you_convert_numbers_to_degrees_to_make_a_circle_graph'],2
-2006086036920398475,844,LOCALIZATION OF FUNCTION,http://www.audioenglish.org/dictionary/localization_of_function.htm,"LOCALIZATION OF FUNCTION ""Audio English.org » Dictionary » L » Lobe ... Located LOCALIZATION OF FUNCTIONPronunciation (US): Dictionary entry overview: What does localization of function mean?• LOCALIZATION OF FUNCTION (noun) The noun LOCALIZATION OF FUNCTION has 1 sense:1. (physiology) the principle that specific functions",0.48992764949798584,436,Speed of Thought-to-Speech Traced in Brain,https://www.livescience.com/5780-speed-thought-speech-traced-brain.html,"Speed of Thought-to-Speech Traced in Brain ""Live Science Health Speed of Thought-to-Speech Traced in Brain By Andrea Thompson | October 15, 2009 10:06am ETMOREThis is a brain scan showing electrodes that surgeons use to find and remove the source of seizures (to cure epilepsy) while sparing the source of mental functions like language. Credi",0.5950520038604736,"[844, 436]","[0.48992764949798584, 0.5950520038604736]",Xenova/all-MiniLM-L6-v2,how brain functions are localized,[844],['http://www.audioenglish.org/dictionary/localization_of_function.htm'],2
-4117911064060205851,677,1957 Civil Rights Act,http://spartacus-educational.com/USAcivil57.htm,1957 Civil Rights Act American History > Civil Rights 1860-1980 > 1957 Civil Rights Act1957 Civil Rights Act The Civil Rights Act (1957) provided for the establishment of the Civil Rights Section of the Justice Department and empowered federal prosecutors to obtain court injunctions against interference with the right to,0.48013168573379517,1364,"What are Civil Liberties? - Definition, Examples & Cases",https://study.com/academy/lesson/what-are-civil-liberties-definition-examples-cases.html,"What are Civil Liberties? - Definition, Examples & Cases Instructor: Mark Pearcy What are civil liberties? How are they different from civil rights? How do we know exactly what (and when) they are? The issue of civil liberties began with the Constitution and continues with the U. S. Supreme Court. Defining Civil Liberties You have the right to free speech",0.6937335729598999,"[677, 1364]","[0.48013168573379517, 0.6937335729598999]",Xenova/all-MiniLM-L6-v2,1957 law creating DOJ civil rights unit,[677],['http://spartacus-educational.com/USAcivil57.htm'],2
3270228684141183893,29,Carrier,http://www.biology-online.org/dictionary/Carrier,"Carrier Carriernavigation search Definitionnoun, plural: carriers (general) A person or object that transports or conveys. ( immunology) An asymptomatic person or animal harboring the pathogen, and acts as a vector transmitting the pathogen to others. ( genetics) (1) A heterozygous individual bearing an une",0.13982310891151428,5,Here Is Every Aircraft Carrier in the World,http://www.popularmechanics.com/military/navy-ships/g2412/a-global-roundup-of-aircraft-carriers/,"Here Is Every Aircraft Carrier in the World ""By Kyle Mizokami Jan 25, 2016 3.3k Only a handful of countries have aircraft carriers in their arsenals. They form an exclusive club, one whose members who have decided their interests stretch so far from their own waters they need to put air power at sea. Broadly speaking, there are three kinds of",0.5402258038520813,"[29, 5]","[0.13982310891151428, 0.5402258038520813]",Xenova/all-MiniLM-L6-v2,carrier definition in biology,[29],['http://www.biology-online.org/dictionary/Carrier'],2
-8168039892673876688,552,Putting on a Show | Tomie dePaola,http://www.artistsnetwork.com/articles/inspiration-creativity/putting-on-a-show-tomie-depaola,"Putting on a Show | Tomie dePaola Art Inspiration, Art Subjects, Artists Magazine, Color Mixing Tomie de Paola talks to another master illustrator, Will Hillenbrand, about the imperative of the picture book: being faithful to the heart—and to the delightful responsibility to enthrall and entertain. Among Tomie de Paola’s many awards",0.2862659990787506,868,The Percy Jackson Problem,https://www.newyorker.com/culture/cultural-comment/percy-jackson-problem,"The Percy Jackson Problem About a year ago, the novelist Neil Gaiman delivered a lecture at the Barbican, in London, on behalf of the Reading Agency, a not-for-profit organization that promotes literacy and reading for pleasure among children and adults. In the lecture, which was reprinted in the Guardian, Gaiman came out in",0.6302955150604248,"[552, 868]","[0.2862659990787506, 0.6302955150604248]",Xenova/all-MiniLM-L6-v2,tomie de paola interview about picture books,[552],['http://www.artistsnetwork.com/articles/inspiration-creativity/putting-on-a-show-tomie-depaola'],2
