query_id,query,relevant_doc,relevant_url,retrieved_id,retrieved_title,retrieved_url,retrieved_combined_text,retrieved_combined_distance,rank
-4439665875223950733,how technology changes classroom learning,393.0,http://importanceofmoderntechnology.com/how-important-is-technology-in-education-today/,1993,Technology in the Science Classroom,http://www.resa.net/curriculum/curriculum/science/technology/classroom/,"Technology in the Science Classroom ""Technology in the Science Classroom Teachers do not have to be experts in a particular technology before they use it in their classroom. However, the technology must support the identified learning outcomes. Some creative ways to integrate technology to motivate students and reach educational goals",0.21209940314292908,1
,,,,393,Importance of technology,http://importanceofmoderntechnology.com/how-important-is-technology-in-education-today/,"Importance of technology How important is technology in education Nov25Technology So how important is technology in education? In the past, learning and education simply meant face-to-face lectures, reading books or printed handouts, taking notes and completing assignments generally in the form of answering questions or wri",0.42046794295310974,2
3963758233391422008,flashcards for kidney and adrenal anatomy,3559.0,https://quizlet.com/68095730/anatomy-kidneys-adrenal-glands-flash-cards/,3559,Anatomy: Kidneys + Adrenal Glands,https://quizlet.com/68095730/anatomy-kidneys-adrenal-glands-flash-cards/,"Anatomy: Kidneys + Adrenal Glands 31 terms joylaunio Anatomy: Kidneys + Adrenal Glands Learn Flashcards Write Spell Test Match Gravity Advertisement Upgrade to remove ads Like this study set? Create a free account to save it. Create a free account Maybe later Sortwhat is the morphology of the kidney from the outside, without cutting",0.3573204576969147,1
,,,,1694,Acute kidney injury,https://en.wikipedia.org/wiki/Prerenal_disease,"Acute kidney injury ""Acute kidney injury From Wikipedia, the free encyclopedia (Redirected from Prerenal disease)navigation search Acute kidney injury Synonyms Acute renal failure (ARF)Pathologic kidney specimen showing marked pallor of the cortex, contrasting to the darker areas of surviving medullary tissue. The pati",0.5778876543045044,2
-5759858034350881460,bowling party spot North Brunswick,551.0,https://www.bowlero.com/location/bowlero-north-brunswick,551,North Brunswick,https://www.bowlero.com/location/bowlero-north-brunswick,"North Brunswick MORE LANES THAN THE PARKWAYWelcome to Bowlero—the area’s coolest place to bowl, dine, party, and play! Hit the lanes and let the good times roll in a setting that’s perfect for date night, family night, birthday parties, and corporate events that rock the cubicle. Conveniently located right off of R",0.5300332307815552,1
,,,,843,Why Does It Take 12 Strikes to Reach 300 in Bowling?,https://www.thoughtco.com/why-does-it-take-12-strikes-to-reach-300-420914,"Why Does It Take 12 Strikes to Reach 300 in Bowling? Arts, Music, and Recreation ›Sports Why Does It Take 12 Strikes to Reach 300 in Bowling? Ten Frames in Bowling—Plus Those Extra Two Shots Share Flipboard Email Print Gerwin Sturm/Flickr/CC BY-SA 2.0by Jef Goodger Updated August 03, 2017Most people who've ever bowled know that there are 10 frames in",0.6741604208946228,2
-7734072496910624552,productagentservice.exe bitdefender file info,1295.0,http://systemexplorer.net/file-database/file/productagentservice-exe,1295,"""What is the """" productagentservice.exe """" ?""",http://systemexplorer.net/file-database/file/productagentservice-exe,"""What is the """" productagentservice.exe """" ?"" ""What is the """" productagentservice.exe """" ? Our database contains 16 different files for filename productagentservice.exe . You can also check most distributed file variants with name productagentservice.exe. This files most often belongs to product Bitdefender 2016. and were most often developed b",0.09966479241847992,1
,,,,1662,What is Sniffer.exe and How To Fix It?,http://www.solvusoft.com/en/files/error-virus-removal/exe/windows/network-associates-inc/sniffer-application/sniffer-exe/,"What is Sniffer.exe and How To Fix It? ""What is Sniffer.exe and How To Fix It? Download Now Win Thruster 2015 - Scan your PC for sniffer.exe registry errors Compatible with Windows 10, 8, 7, Vista, XP and 2000Overview of Sniffer.exe What Is Sniffer.exe? Sniffer.exe is a type of EXE file associated with Sniffer Application developed by Ne",0.4730408787727356,2
-637270121130378968,Grace Cho internal medicine physician Cooper,818.0,http://www.cooperhealth.org/physicians/grace-s-cho-md,818,Find a Doctor,http://www.cooperhealth.org/physicians/grace-s-cho-md,"Find a Doctor Grace S. Cho, MD, FACPDepartments: Internal Medicine Primary Care at Cooper Departmental Title: Internal Medicine Physician Primary Care Physician Academic Title: Assistant Professor of Medicine Board Certification: Internal Medicine Medical Group: Cooper University Physician Medical School: Medical",0.29446664452552795,1
,,,,195,Medicine,http://www.uchicago.edu/medicine/,"Medicine At the forefront of care and discovery The 10-story “hospital for the future” serves as the new core of the campus of the University of Chicago Medicine Combining compassionate patient care and groundbreaking medical and biological research, the University of Chicago Medicine and Biological Sciences",0.6593430042266846,2
