query_id,retrieval_1_id,retrieval_1_title,retrieval_1_url,retrieval_1_combined_text,retrieval_1_distance,retrieval_2_id,retrieval_2_title,retrieval_2_url,retrieval_2_combined_text,retrieval_2_distance,retrieved_ids,retrieved_distances,model_name,query,relevant_docs,relevant_urls,k
6735371139931324852,393,Importance of technology,http://importanceofmoderntechnology.com/how-important-is-technology-in-education-today/,"Importance of technology How important is technology in education Nov25Technology So how important is technology in education? In the past, learning and education simply meant face-to-face lectures, reading books or printed handouts, taking notes and completing assignments generally in the form of answering questions or wri",0.2842276394367218,1993,Technology in the Science Classroom,http://www.resa.net/curriculum/curriculum/science/technology/classroom/,"Technology in the Science Classroom ""Technology in the Science Classroom Teachers do not have to be experts in a particular technology before they use it in their classroom. However, the technology must support the identified learning outcomes. Some creative ways to integrate technology to motivate students and reach educational goals",0.2901109755039215,"[393, 1993]","[0.2842276394367218, 0.2901109755039215]",Xenova/all-MiniLM-L6-v2,how technology changes classroom learning,[393],['http://importanceofmoderntechnology.com/how-important-is-technology-in-education-today/'],2
1826053816765270709,3559,Anatomy: Kidneys + Adrenal Glands,https://quizlet.com/68095730/anatomy-kidneys-adrenal-glands-flash-cards/,"Anatomy: Kidneys + Adrenal Glands 31 terms joylaunio Anatomy: Kidneys + Adrenal Glands Learn Flashcards Write Spell Test Match Gravity Advertisement Upgrade to remove ads Like this study set? Create a free account to save it. Create a free account Maybe later Sortwhat is the morphology of the kidney from the outside, without cutting",0.3572426736354828,1694,Acute kidney injury,https://en.wikipedia.org/wiki/Prerenal_disease,"Acute kidney injury ""Acute kidney injury From Wikipedia, the free encyclopedia (Redirected from Prerenal disease)navigation search Acute kidney injury Synonyms Acute renal failure (ARF)Pathologic kidney specimen showing marked pallor of the cortex, contrasting to the darker areas of surviving medullary tissue. The pati",0.47988438606262207,"[3559, 1694]","[0.3572426736354828, 0.47988438606262207]",Xenova/all-MiniLM-L6-v2,flashcards for kidney and adrenal anatomy,[3559],['https://quizlet.com/68095730/anatomy-kidneys-adrenal-glands-flash-cards/'],2
-4504693176410931355,551,North Brunswick,https://www.bowlero.com/location/bowlero-north-brunswick,"North Brunswick MORE LANES THAN THE PARKWAYWelcome to Bowlero—the area’s coolest place to bowl, dine, party, and play! Hit the lanes and let the good times roll in a setting that’s perfect for date night, family night, birthday parties, and corporate events that rock the cubicle. Conveniently located right off of R",0.20948486030101776,843,Why Does It Take 12 Strikes to Reach 300 in Bowling?,https://www.thoughtco.com/why-does-it-take-12-strikes-to-reach-300-420914,"Why Does It Take 12 Strikes to Reach 300 in Bowling? Arts, Music, and Recreation ›Sports Why Does It Take 12 Strikes to Reach 300 in Bowling? Ten Frames in Bowling—Plus Those Extra Two Shots Share Flipboard Email Print Gerwin Sturm/Flickr/CC BY-SA 2.0by Jef Goodger Updated August 03, 2017Most people who've ever bowled know that there are 10 frames in",0.6257686018943787,"[551, 843]","[0.20948486030101776, 0.6257686018943787]",Xenova/all-MiniLM-L6-v2,bowling party spot North Brunswick,[551],['https://www.bowlero.com/location/bowlero-north-brunswick'],2
-2402640680378729043,1295,"""What is the """" productagentservice.exe """" ?""",http://systemexplorer.net/file-database/file/productagentservice-exe,"""What is the """" productagentservice.exe """" ?"" ""What is the """" productagentservice.exe """" ? Our database contains 16 different files for filename productagentservice.exe . You can also check most distributed file variants with name productagentservice.exe. This files most often belongs to product Bitdefender 2016. and were most often developed b",0.21569198369979858,113,msmpeng.exe,http://www.processlibrary.com/en/directory/files/msmpeng/27074/,msmpeng.exe msmpeng.exe Click here to run a scan if you are experiencing issues with this process. Process name: Microsoft Windows Defender Antispyware Application using this process: Microsoft Internet Security Recommended: Scan your system for invalid registry entries. What is msmpeng.exe doing on my computer,0.48820313811302185,"[1295, 113]","[0.21569198369979858, 0.48820313811302185]",Xenova/all-MiniLM-L6-v2,productagentservice.exe bitdefender file info,[1295],['http://systemexplorer.net/file-database/file/productagentservice-exe'],2
4426231227371471004,818,Find a Doctor,http://www.cooperhealth.org/physicians/grace-s-cho-md,"Find a Doctor Grace S. Cho, MD, FACPDepartments: Internal Medicine Primary Care at Cooper Departmental Title: Internal Medicine Physician Primary Care Physician Academic Title: Assistant Professor of Medicine Board Certification: Internal Medicine Medical Group: Cooper University Physician Medical School: Medical",0.33301544189453125,3001,Overview,https://health.usnews.com/doctors/david-manning-967598,"Overview Overview Dr. David Manning is an orthopedic surgeon in Chicago, Illinois and is affiliated with Northwestern Memorial Hospital. He received his medical degree from Georgetown University School of Medicine and has been in practice between 11-20 years. Dr. Manning accepts several types of health insur",0.6012390851974487,"[818, 3001]","[0.33301544189453125, 0.6012390851974487]",Xenova/all-MiniLM-L6-v2,Grace Cho internal medicine physician Cooper,[818],['http://www.cooperhealth.org/physicians/grace-s-cho-md'],2
-2598990871020436935,2662,Samsung Galaxy S5: How to Transfer Musics/Pictures/Videos From Computer (Drag & Drop),http://www.youtube.com/watch?v=28z5MC9YSRE,"Samsung Galaxy S5: How to Transfer Musics/Pictures/Videos From Computer (Drag & Drop) Samsung Galaxy S5: How to Transfer Musics/Pictures/Videos From Computer (Drag & Drop)ITJungles Subscribe 90KAdd to Share More549,011 views411197Published on Apr 13, 2014Learn how you can transfer music from the computer over to the phone on the Samsung Galaxy S5. You can simply drag and drop to do t",0.16448618471622467,2197,Recover Photos and Videos from Samsung Galaxy S6,http://www.softwarert.com/recover-photos-videos-samsung-galaxy-s6/,"Recover Photos and Videos from Samsung Galaxy S6 The long waited Samsung Galaxy S6 smartphones, Galaxy S6 vs Galaxy S6 Edge, unveiled at MWC 2015 held in Barcelona, Spain. Samsung Galaxy S6 and S6 edge are the best smartphones and Android devices in 2015. There is no faster, more beautiful, more capable and feature-rich smart phone on the market s",0.5294639468193054,"[2662, 2197]","[0.16448618471622467, 0.5294639468193054]",Xenova/all-MiniLM-L6-v2,transfer music photos to galaxy s5,[2662],['http://www.youtube.com/watch?v=28z5MC9YSRE'],2
-1013736684785258619,567,Definitions &Translations,http://www.definitions.net/definition/prismatic%20colors,"Definitions &Translations ""Vocabulary What does prismatic colors mean? Definitions for prismatic colors Here are all the possible meanings and translations of the word prismatic colors. Wiktionary (0.00 / 0 votes)Rate this definition:prismatic colors (Noun)Colours visible when white light is splitted in a prisma. Numerology",0.431699275970459,3675,Color Harmonies,http://www.tigercolor.com/color-lab/color-theory/color-harmonies.htm,Color Harmonies Color Harmonies Basic techniques for combining colors Below are shown the basic color chords based on the color wheel. Complementary Colors that are opposite each other on the color wheel are considered to be complementary colors (example: red and green). The high contrast of complementary colors cr,0.5773341059684753,"[567, 3675]","[0.431699275970459, 0.5773341059684753]",Xenova/all-MiniLM-L6-v2,colors produced by a prism,[567],['http://www.definitions.net/definition/prismatic%20colors'],2
9014898515567234138,1727,Introduction to Research,https://www.library.cornell.edu/research/introduction,"Introduction to Research ""Research needs and requirements vary with each assignment, project or paper. Although there is no single """"right"""" way to conduct research, certain methods and skills can make your research efforts more efficient and effective. If you have questions or can't find what you need, ask a librarian. On",0.3320367634296417,889,Market Research Explained,https://www.esomar.org/knowledge-and-standards/market-research-explained.php,"Market Research Explained What we do Membership Knowledge Events My ESOMAR Contact Market Research Explained What’s your idea of market research? Excellent research enables people in every sphere of life to understand and interpret an increasingly complex world. Market research is about listening to people, analysing the inf",0.5617852210998535,"[1727, 889]","[0.3320367634296417, 0.5617852210998535]",Xenova/all-MiniLM-L6-v2,how to conduct academic research,[1727],['https://www.library.cornell.edu/research/introduction'],2
-6695244721218613678,1565,Wunderlist - What is it and How Does it Work?,http://blinklist.com/reviews/wunderlist,"Wunderlist - What is it and How Does it Work? Task Management | Mar 12, 2013Company6 Wunderkinder Gmb HWebsite Wunderlist.com Platforms Web License Freemium Twitter@Wunderlist Wunderlist is a very simple application that syncs across the various different platforms, including PC, Macs, Androids and more. Although simple, this app has many of th",0.28523367643356323,919,How to Sync Apps to iPod touch,http://ipod.about.com/od/howtos/a/sync-touch-apps.htm,"How to Sync Apps to iPod touch How To ›i Phone & i Pod How to Sync Apps to i Pod touch Share Pin Email Printby Sam Costello Updated December 21, 2017Besides its great features as a music and media player, the i Pod touch is so popular thanks to its ability to run apps from the App Store. These apps ran the gamut from games to e B",0.5570322871208191,"[1565, 919]","[0.28523367643356323, 0.5570322871208191]",Xenova/all-MiniLM-L6-v2,wunderlist app syncing across devices,[1565],['http://blinklist.com/reviews/wunderlist'],2
-8206026752876900297,2084,Blazing Speed: The Fastest Stuff in the Universe,http://www.space.com/694-blazing-speed-fastest-stuff-universe.html,"Blazing Speed: The Fastest Stuff in the Universe ""Space.com Science & Astronomy Blazing Speed: The Fastest Stuff in the Universe By Robert Roy Britt | January 18, 2005 06:29am ETMOREA sequence of radio observations shows a plasma blob moving away from a blazar's core (right) over about 8.4 months. Credit: Piner et al., NRAO/AUI/NSFSAN DIEGO -- If",0.31740203499794006,82,What is the name of NASAâs most famous space telescope?,https://answers.yahoo.com/question/index?qid=20100827115403AA0hEtv,"What is the name of NASAâs most famous space telescope? Science & Mathematics Astronomy & Space What is the name of NASA’s most famous space telescope? Follow 12 answers Answers Relevance Rating Newest Oldest Best Answer: I think Hubble have been mentioned a lot in Mass Media, Spritzer ( Infrared ) comes to mind too. Source (s): Memory David · 8 years ag",0.6161095499992371,"[2084, 82]","[0.31740203499794006, 0.6161095499992371]",Xenova/all-MiniLM-L6-v2,what are the fastest things in space,[2084],['http://www.space.com/694-blazing-speed-fastest-stuff-universe.html'],2
