query_id,query,relevant_doc,relevant_url,retrieved_id,retrieved_title,retrieved_url,retrieved_combined_text,retrieved_combined_distance,rank
3671331595970530544,alternative medicine to manage ringing in my ear,0,http://symptomchecker.webmd.com/single-symptom?symptom=ringing-in-ears&symid=193,0,Ringing in ears,http://symptomchecker.webmd.com/single-symptom?symptom=ringing-in-ears&symid=193,Ringing in ears,0.33442482352256775,1
,,1,http://www.rightdiagnosis.com/sym/ringing_in_ears.htm,1,Ringing in ears,http://www.rightdiagnosis.com/sym/ringing_in_ears.htm,Ringing in ears,0.33442482352256775,2
-4454221199831456886,solutions for noisy neighbors,2,http://www.thefreedictionary.com/noisy,2,noisy,http://www.thefreedictionary.com/noisy,noisy,0.4004109501838684,1
,,3,http://www.noisehelp.com/loud-neighbors.html,3,Types of Loud Neighbors,http://www.noisehelp.com/loud-neighbors.html,Types of Loud Neighbors,0.42597582936286926,2
-7758016915635062400,how to train a cat to use the litter box,4,http://www.askthecatdoctor.com/cats-first-litter-of-kittens.html,4,Cat's First Litter of Kittens,http://www.askthecatdoctor.com/cats-first-litter-of-kittens.html,Cat's First Litter of Kittens,0.34147927165031433,1
,,5,http://www.ehow.com/how-does_4794981_potty-training-kittens.html,5,How to Potty Train a Cat,http://www.ehow.com/how-does_4794981_potty-training-kittens.html,How to Potty Train a Cat,0.3428124785423279,2
6115443047303656876,how to make your dog loss weight,6,http://www.overcomestress.com/weight-loss.php,6,Weight Loss,http://www.overcomestress.com/weight-loss.php,Weight Loss,0.32518470287323,1
,,7,http://www.mayoclinic.org/healthy-lifestyle/weight-loss/expert-answers/coconut-oil-and-weight-loss/faq-20058081,7,Weight loss,http://www.mayoclinic.org/healthy-lifestyle/weight-loss/expert-answers/coconut-oil-and-weight-loss/faq-20058081,Weight loss,0.32518470287323,2
2384601580431737950,what are the best foods for dogs,8,http://www.answers.com/Q/What_do_dogs_eat,8,What do dogs eat?,http://www.answers.com/Q/What_do_dogs_eat,What do dogs eat?,0.31469449400901794,1
,,9,https://nwseed.com/content/dogs/Cordoba_Fighting_Dog.html,9,Dogs,https://nwseed.com/content/dogs/Cordoba_Fighting_Dog.html,Dogs,0.34093955159187317,2
6479326773986308426,how to keep your kids safe online,10,http://www.stopbullying.gov/kids/what-you-can-do/index.html,10,What Kids Can Do,http://www.stopbullying.gov/kids/what-you-can-do/index.html,What Kids Can Do,0.379739910364151,1
,,11,https://kb.iu.edu/d/akln,11,Tips for staying safe online,https://kb.iu.edu/d/akln,Tips for staying safe online,0.3833584189414978,2
1215437556609386599,some recommendations for vegan recipes for kids,12,https://www.merriam-webster.com/dictionary/vegan,12,vegan,https://www.merriam-webster.com/dictionary/vegan,vegan,0.39098918437957764,1
,,13,http://www.veganwolf.com/vegan_cooking_substitutions.htm,13,Vegan Cooking Substitutions.,http://www.veganwolf.com/vegan_cooking_substitutions.htm,Vegan Cooking Substitutions.,0.4113330543041229,2
7726544773839014009,best places to visit in new york in summer,14,http://www.sitka.org/,14,Places to Visit,http://www.sitka.org/,Places to Visit,0.29727914929389954,1
,,15,http://northeastmd.org/government/places-to-visit/,15,Places to Visit,http://northeastmd.org/government/places-to-visit/,Places to Visit,0.29727914929389954,2
-2966199105782218155,how much does it cost to go to niagara falls,16,http://www.history.com/topics/niagara-falls,16,Niagara Falls,http://www.history.com/topics/niagara-falls,Niagara Falls,0.12159325927495956,1
,,17,http://www.thefreedictionary.com/Niagara+Falls,17,Niagara Falls,http://www.thefreedictionary.com/Niagara+Falls,Niagara Falls,0.12159325927495956,2
-1361171318759370171,how to take screenshot on windows 11,18,http://geekitdown.com/how-to-take-a-screenshot/,18,How To Take A Screenshot,http://geekitdown.com/how-to-take-a-screenshot/,How To Take A Screenshot,0.15346281230449677,1
,,19,https://www.microsoft.com/en-us/store/p/star-trek-online/c3lf9pcrp9rp,19,Screenshots,https://www.microsoft.com/en-us/store/p/star-trek-online/c3lf9pcrp9rp,Screenshots,0.28591951727867126,2
-2279897084048003720,what are some of the symptoms of high blood pressure,20,https://www.webmd.com/hypertension-high-blood-pressure/guide/understanding-high-blood-pressure-basics,20,What Is High Blood Pressure?,https://www.webmd.com/hypertension-high-blood-pressure/guide/understanding-high-blood-pressure-basics,What Is High Blood Pressure?,0.22106711566448212,1
