query_id,query,relevant_doc,relevant_url,retrieved_id,retrieved_title,retrieved_url,retrieved_combined_text,retrieved_combined_distance,rank
-3953082338946657302,current and voltage in series vs parallel,2442.0,https://learn.sparkfun.com/tutorials/series-and-parallel-circuits,2442,Series and Parallel Circuits,https://learn.sparkfun.com/tutorials/series-and-parallel-circuits,Series and Parallel Circuits Find a Retailer Need Help? Shop Learn Blog Support0 log in register Product Menu Education Forum Home Tutorials Series and Parallel Circuits Series and Parallel Circuits Contributors: Pete-OFavorite 32 Share Series and Parallel Circuits Simple circuits (ones with only a few components) are usually f,0.5116878747940063,1
,,,,1483,Alternating Current (AC) Transformers,http://www.school-for-champions.com/science/ac_transformers.htm,Alternating Current (AC) Transformers Sf C Home > Physics > Electricity >Alternating Current (AC) Transformersby Ron Kurtus (revised 19 October 2013)A transformer is an electrical device that is used to change the voltage in alternating current (AC) electrical circuits. The ability of this device to change voltage is a major advantage o,0.7480854988098145,2
3041289951361205067,term for animals without a body cavity,2318.0,http://www.dictionary.com/browse/acoelomate,418,cavity,http://www.dictionary.com/browse/cavity,"cavity cavity [ kav -i-tee]Spell Syllables Synonyms Examples Word Origin See more synonyms on Thesaurus.comnoun, plural cavities.1. any hollow place; hollow.2. Anatomy. a hollow space within the body, an organ, a bone, etc.3. a hollow space or a pit in a tooth, most commonly produced by caries. A cavity ma",0.4010421633720398,1
,,,,2318,acoelomate,http://www.dictionary.com/browse/acoelomate,"acoelomate acoelomate [ey- see -l uh -meyt, ey-see- loh -mit]Zoology Spell Syllables Word Originadjective1. Also, acoelomatous [ey-see- lom - uh -t uh s, - loh -m uh -] ( Show IPA ), acoelomous. having no coelum.noun2. any organism that lacks a cavity between the body wall and the digestive tract, including th",0.4637954533100128,2
1092164457215367353,what does portend mean,351.0,http://www.dictionary.com/browse/portend,351,portend,http://www.dictionary.com/browse/portend,"portend ""portend [pawr- tend, pohr-]Spell Syllables Synonyms Examples Word Origin See more synonyms on Thesaurus.comverb (used with object)1. to indicate in advance; to foreshadow or presage, as an omen does: The street incident may portend a general uprising.2. to signify; mean. Origin of portend Expandlat",0.13794440031051636,1
,,,,2068,Definitions &Translations,http://www.definitions.net/definition/pathos,"Definitions &Translations ""Princeton's Word Net (0.00 / 0 votes)Rate this definition:pathos, poignancy (noun)a quality that arouses emotions (especially pity or sorrow)""""the film captured all the pathos of their situation""""commiseration, pity, ruth, pathos (noun)a feeling of sympathy and sorrow for the misfortunes of others""",0.7096935510635376,2
5525703207433232298,tips for choosing a learning platform,2288.0,http://theelearningcoach.com/,2288,ELC 048: The Strategic Use of Learning Management Systems,http://theelearningcoach.com/,"ELC 048: The Strategic Use of Learning Management Systems Most Recent Articles ELC 048: The Strategic Use of Learning Management Systems If you want to get the most out of your learning management system or if you want to purchase or research one, this interview will help you make a more informed decision. Does Humor Enhance Learning? If humor grabs and su",0.6320846080780029,1
,,,,1469,About Universal Design for Learning,http://www.cast.org/our-work/about-udl.html,"About Universal Design for Learning Universal design for learning (UDL) is a framework to improve and optimize teaching and learning for all people based on scientific insights into how humans learn. UDL at a Glance See how the UDL framework guides the design of instructional goals, assessments, methods, and materials that can be cust",0.6596135497093201,2
-5701476972439523136,mylanta antacid definition,2044.0,http://www.thefreedictionary.com/Mylanta,2044,Mylanta,http://www.thefreedictionary.com/Mylanta,"Mylanta Mylanta Also found in: Thesaurus, Medical, Encyclopedia, Wikipedia. Related to Mylanta: Maalox Thesaurus Antonyms Related Words Synonyms Legend: Switch to new thesaurus Noun 1. Mylanta - an antacidtrademark - a formally registered symbol identifying the manufacturer or distributor of a productalkali",0.3978263735771179,1
,,,,1696,Sarcosuchus,https://en.wikipedia.org/wiki/Sarcosuchus,"Sarcosuchus ""From Wikipedia, the free encyclopedianavigation search For the theropod dinosaur, see Sarcosaurus. Sarcosuchus Temporal range: Aptian - Albian ~ 112 Ma PreЄ Є O S D C P T J K Pg NS. imperator, Muséum national d'histoire naturelle, Paris Scientific classification Kingdom: Animalia Phylum: Chordata C",0.6904395818710327,2
5727239889888827929,liberal arts college in newberry sc,2031.0,http://www.citytowninfo.com/school-profiles/newberry-college,2031,Newberry College,http://www.citytowninfo.com/school-profiles/newberry-college,"Newberry College Newberry College Home > College Directory > Newberry College Newberry College Newberry College, located in Newberry, South Carolina, was founded in 1828. It is a coeducational, undergraduate institution focused on liberal arts and science education. Newberry is supported by the Evangelical Lutheran",0.367561012506485,1
,,,,4030,"Newberry, South Carolina",http://www.city-data.com/city/Newberry-South-Carolina.html,"Newberry, South Carolina ""Follow city-data.com founder on our Forum or@Lech Mazur Newberry, South Carolinaadd your We are giving away $1200 in prizes - enter simply by sending us your own city pictures! See promotion details and to upload your Newberry, South Carolina photos OSM Map General Map Google Map MSN Map54°F10 mile",0.5726595520973206,2
-4228602394756576617,how big is a normal thyroid,3164.0,https://bodytomy.com/normal-size-of-thyroid-gland,3164,Normal Size of Thyroid Gland,https://bodytomy.com/normal-size-of-thyroid-gland,"Normal Size of Thyroid Gland Normal Size of Thyroid Gland The thyroid gland is located in the throat. In this article, you will find more about the anatomy, size, structure and functions of the thyroid gland. Among, all the glands of the endocrine system, the thyroid is one of the largest. The endocrine system consists of gland",0.31291982531547546,1
,,,,3485,Thyroglossal cyst,https://en.wikipedia.org/wiki/Thyroglossal_cyst,"Thyroglossal cyst ""From Wikipedia, the free encyclopedianavigation search Thyroglossal cyst Thyroglossal cyst Specialty Medical genetics A thyroglossal cyst is a fibrous cyst that forms from a persistent thyroglossal duct. Thyroglossal cysts can be defined as an irregular neck mass or a lump which develops from cells",0.6975911259651184,2
-1735443170193150801,steps to calculate moles of calcium carbonate,1866.0,https://answers.yahoo.com/question/index?qid=20090226191208AAm0xq2,1866,How Many Moles in CaCO3?,https://answers.yahoo.com/question/index?qid=20090226191208AAm0xq2,"How Many Moles in CaCO3? ""Science & Mathematics Chemistry How Many Moles in Ca CO3? Thanks. I have a not to good Student Teacher teaching us and her teaching is making no sense to me on how to convert to moles an everything. And if you could for my benifet so your not just telling me the answer, can you do steps to show me",0.27521994709968567,1
,,,,3371,Calcium;carbonate,https://pubchem.ncbi.nlm.nih.gov/compound/516889,Calcium;carbonate Compound Summary for CID 516889Download Share Help Calcium;carbonate Cite this Record Structure Pub Chem CID: 516889Chemical Names: Calcium carbonate (calcite); Calcium carbonate (precipitated) More... Molecular Formula: CCa O 3Molecular Weight: 100.086 g/mol In Ch I Key: VTYYLEPIZMXCLO-UHFFFAOYSA-L,0.37552300095558167,2
