query_id,retrieval_1_id,retrieval_1_title,retrieval_1_url,retrieval_1_combined_text,retrieval_1_distance,retrieval_2_id,retrieval_2_title,retrieval_2_url,retrieval_2_combined_text,retrieval_2_distance,retrieved_ids,retrieved_distances,model_name,query,relevant_docs,relevant_urls,k
7708637546414761405,1492,metformin and sitagliptin,http://www.medicinenet.com/metformin_and_sitagliptin/article.htm,"metformin and sitagliptin Type 2 Diabetes: Learn the Warning Signs Diabetes Friendly Dining Type 2 Diabetes: Test Your Medical IQWhat is metformin and sitagliptin, and how does it work (mechanism of action)? What brand names are available for metformin and sitagliptin? Is metformin and sitagliptin available as a generic drug",0.44191181659698486,1241,Pasta Substitutes Available for People with Diabetes,https://www.verywell.com/top-diabetic-pasta-substitutes-1087190,"Pasta Substitutes Available for People with Diabetes ""Type 2 Diabetes Nutrition & Weight Loss Meal Planning Pasta Substitutes Available for People with Diabetes From Whole Wheat Pasta to Vegetables Ribbons By Stacey Hugues | Reviewed by Richard N. Fogoros, MDUpdated August 30, 2017Share Pin Email Print Most of us love pasta—what's not to love? The sof",0.6237630844116211,"[1492, 1241]","[0.44191181659698486, 0.6237630844116211]",Xenova/all-MiniLM-L6-v2,type 2 diabetes combination drug info,[1492],['http://www.medicinenet.com/metformin_and_sitagliptin/article.htm'],2
3486489829751520355,1156,Help Me Decide: Which Type of Printer Do I Need?,http://www.computershopper.com/feature/help-me-decide-which-type-of-printer-do-i-need,"Help Me Decide: Which Type of Printer Do I Need? Feature Help Me Decide: Which Type of Printer Do I Need? Inkjet, Laser, Photo, Multifunction, Business: We help you decide which kind of printer is right for you. By Jonathan Rougeot When shopping for a printer, you're not going to find a one-size-fits-all model. Before you make a decision about wha",0.30227214097976685,101,Top 5 Quality Blank Hoodies to Print On,https://www.laprintanddesign.com/best-blank-hoodies-printing/,"Top 5 Quality Blank Hoodies to Print On ""Blog Top 5 Quality Blank Hoodies to Print On Posted on 09/14/2016 by christian ramirez14Sep We’ve taken a large Catalog of Retail Quality Blank Hoodies and narrowed them down to The Top 5 Blank Hoodies to use when screen printing. We ranked these pull over hoodies by going through 10+ brands of hoo",0.6727498173713684,"[1156, 101]","[0.30227214097976685, 0.6727498173713684]",Xenova/all-MiniLM-L6-v2,what printer should I buy,[1156],['http://www.computershopper.com/feature/help-me-decide-which-type-of-printer-do-i-need'],2
3671010002286102952,1253,Torrey DeVitto's Profile,http://www.famoushookups.com/site/celebrity_profile.php?name=Torrey-DeVitto&celebid=20195,"Torrey DeVitto's Profile ""Profile | Relationships | Stats | Children | News & Gossip | Photos Torrey De Vitto's Profile View All Photos (8)Torrey De Vitto is currently dating Rick Glassman . She has been in three celebrity relationships averaging approximately 3.9 years each. Her only marriage lasted 2.7 years. Given Name:",0.37001290917396545,882,Actress Gunilla Hutton,http://americanprofile.com/articles/hee-haw-gunilla-hutton/,"Actress Gunilla Hutton ""Home Celebrity Q&A Actress Gunilla Hutton Actress Gunilla Hutton By American Profile on November 27, 2011I had a crush on Hee Haw honey Gunilla Hutton. Where is the Swedish bombshell now?—Tom Willis, Jefferson, Pa. Hutton, 67, recently reunited with her old Hee Haw gang in Nashville for a special h",0.6541584730148315,"[1253, 882]","[0.37001290917396545, 0.6541584730148315]",Xenova/all-MiniLM-L6-v2,torrey devitto dating history and children,[1253],['http://www.famoushookups.com/site/celebrity_profile.php?name=Torrey-DeVitto&celebid=20195'],2
-4123745373007358668,561,High G and Low F harps...what does this mean?,http://www.bluesharmonica.com/high_g_and_low_f_harpswhat_does_mean,"High G and Low F harps...what does this mean? ""High G and Low F harps...what does this mean?4 replies [ Last post ]Sat, 02/11/2012 - 03:54Revolution Man Offline Joined:01/14/2012Hi everybody. Bob from New Jersey here. Can any of you amazing harp players clarify something for me? What exactly are harps in the key of """"high"""" G and """"low"""" F? The",0.28233060240745544,944,High Water,https://www.amazon.com/High-Water-Fabulous-Thunderbirds/dp/B00000132K,"High Water ""CDs & Vinyl › Blues › Regional Blues › Texas Blues Share Buy New $18.99$18.99 + $4.54 shipping Only 1 left in stock - order soon. Ships from and sold by Music MOVIES Memorabilia and MORE . Add to Cart Turn on 1-Click ordering for this browser Buy Used $2.94Other Sellers on Amazon Add to Cart$19.99+",0.7275074124336243,"[561, 944]","[0.28233060240745544, 0.7275074124336243]",Xenova/all-MiniLM-L6-v2,what are high g low f harmonicas,[561],['http://www.bluesharmonica.com/high_g_and_low_f_harpswhat_does_mean'],2
7780961781349625805,410,Brief Timeline of American Literature and Events 1500-1649,http://public.wsu.edu/%7Ecampbelld/amlit/1650.htm,"Brief Timeline of American Literature and Events 1500-1649 ""1500-1649 Political and Social History Literature1500-1549 1512: Spanish Laws of Burgos forbid enslavement of Indians and advocate Christian conversion 1514: Bartolome de las Casas petitions Spanish crown on behalf of Native Americans 1519-1521 Cortes's conquest of Aztecs in Mexico. 1528-1536 A mem",0.6905264258384705,1181,How long does it take to send a package from New York to Missouri via USPS?,https://answers.yahoo.com/question/index?qid=20090801202337AASvaIB,"How long does it take to send a package from New York to Missouri via USPS? ""Travel Travel (General) Packing & Preparation How long does it take to send a package from New York to Missouri via USPS? Just standard mail. My dad ordered me something off ebay and sent it to my house. (he lives in Nevada.) So I don't have the tracking number thing. He ordered it on the 21 of Jun",0.7323048710823059,"[410, 1181]","[0.6905264258384705, 0.7323048710823059]",Xenova/all-MiniLM-L6-v2,mayflower voyage 1620 history,[1098],['http://mayflowerhistory.com/voyage'],2
-2489937728133050143,582,What does uber mean?,http://www.answers.com/Q/What_does_uber_mean,"What does uber mean? ""Answers.com ® Wiki Answers ® Categories Literature & Language Languages and Cultures Translations English to German What does uber mean? Flag What does uber mean? Edit Answer by Bennett Hammond Confidence votes 21.3KÜber is a German preposition, adverb and prefix. It means superior. It has roughly",0.3348580300807953,749,Definitions &Translations,http://www.definitions.net/definition/algolagnia,"Definitions &Translations ""Vocabulary What does algolagnia mean? Definitions for algolagnia ˌæl gəˈlæg ni əHere are all the possible meanings and translations of the word algolagnia. Princeton's Word Net (0.00 / 0 votes)Rate this definition:algolagnia, algophilia (noun)sexual pleasure derived from inflicting or experiencing",0.6740059852600098,"[582, 749]","[0.3348580300807953, 0.6740059852600098]",Xenova/all-MiniLM-L6-v2,über meaning in English,[582],['http://www.answers.com/Q/What_does_uber_mean'],2
-7870373265316449684,967,"3 Meals A Day vs. 6 Meals A Day: Which Healthy Diet Plan Works For Better Metabolism, Sleep, And Energy?",http://www.medicaldaily.com/3-meals-day-vs-6-meals-day-which-healthy-diet-plan-works-better-metabolism-sleep-and-337778,"3 Meals A Day vs. 6 Meals A Day: Which Healthy Diet Plan Works For Better Metabolism, Sleep, And Energy? Vitality3 Meals A Day vs. 6 Meals A Day: Which Healthy Diet Plan Works For Better Metabolism, Sleep, And Energy? Jun 12, 2015 07:00 AM By Samantha Olson Meal timing can change the way you metabolize throughout the day. Photo courtesy of Shutterstock Share Tweet Share E-mail Our forks drum to the bea",0.4648230969905853,159,Scrambled Eggs,http://startcooking.com/scrambled-eggs,"Scrambled Eggs Scrambled Eggsprint recipe card posted in Breakfast and Brunch, Eggs, Vegetarian by Kathy Maister Difficulty:previous | next If all you’ve got in your refrigerator is eggs, milk and butter, you’ve got yourself a meal. There isn’t a single time of day that scrambled eggs don’t taste good! Who knows,",0.6041447520256042,"[967, 159]","[0.4648230969905853, 0.6041447520256042]",Xenova/all-MiniLM-L6-v2,optimal time to eat in morning,[1511],['http://www.livestrong.com/article/445916-what-time-should-you-eat-breakfast/'],2
8383588691880871701,1322,Does Walgreens Give Shingles Shots,http://shingleshelp.net/does-walgreens-give-shingles-shots/,Does Walgreens Give Shingles Shots Does Walgreens Give Shingles Shots If you can take two-story high-dives onto frozen mud in winter months and tulips too form a blaze of glory. These are often constructed from start to decoration to this work or figure some exterior look Healthbeat - Shingles Vaccine Your browser does not currently,0.22659581899642944,219,Crossgates Mall no longer sells Gift Cards,https://www.shopcrossgates.com/,"Crossgates Mall no longer sells Gift Cards 110 Grill Restaurant Opening this Summer ZARA NOW OPENLEARN MORETrampoline Park GET AIR Coming Soon!Crossgates Mall no longer sells Gift Cards Click here to check your balance EAT Shop Play Eat. Shop. Play. at Crossgates Mall, the Capital Region’s premier destination. With more than 180 retail shops",0.7295295000076294,"[1322, 219]","[0.22659581899642944, 0.7295295000076294]",Xenova/all-MiniLM-L6-v2,can i get shingles vaccine at walgreens,[1322],['http://shingleshelp.net/does-walgreens-give-shingles-shots/'],2
-5634025117240784363,368,How To Download Streaming Videos (YouTube),http://ccm.net/faq/140-how-to-download-streaming-videos-youtube,"How To Download Streaming Videos (YouTube) ""How To Download Streaming Videos (You Tube)Ask a question USFRBRApril 2018From sites like You Tube, streaming videos can be played easily in your browser. However, when it comes to downloading, things become more difficult. This tutorial will walk you through the various ways that you can download",0.5350459218025208,1097,How to Upload Videos to YouTube (for Beginners),http://lifehacker.com/5804501/how-to-upload-videos-to-youtube-for-beginners,"How to Upload Videos to YouTube (for Beginners) ""Video How to Upload Videos to You Tube (for Beginners)Adam Dachis5/23/11 9:00am Filed to: Emailable Tech Support 20 1Your videos are a whole lot more fun when you can share them online, and You Tube is one of the best ways to do that. While it's mostly a simple operation, it's not something everyon",0.5487295985221863,"[368, 1097]","[0.5350459218025208, 0.5487295985221863]",Xenova/all-MiniLM-L6-v2,save audio from youtube videos,[1202],['http://www.techradar.com/how-to/internet/how-to-download-music-from-youtube-1298109'],2
3462567542087626012,1320,Search results,https://www.amazon.com/dessert-paper-plates/s?ie=UTF8&page=1&rh=i%3Aaps%2Ck%3Adessert%20paper%20plates,"Search results ""Chinet Classic White, Round Appetizer and Dessert Plates, 6.75 Inches, 70 Countby Chinet$5.99$ 5 99 ($0.09/Count)Exclusively for Prime Members4.5 out of 5 stars 41Save 10%with coupon Product Features Durable, disposable plates for all parties, picnics and other occasions. Shop by Category Paper & P",0.39391157031059265,1531,Psomi - Greek Bread,http://www.food.com/recipe/psomi-greek-bread-38085,Psomi - Greek Bread Community Pick Psomi - Greek Bread (25)Recipe by Palatable Pastime“A crusty Greek bread often found at delicatessens.”27people discussing Join In Now Top Review bydalool1972Turned out more dense than fluffy but still tastes good. See all reviews Upload Tweak Ask16Save recipe READY IN:3hrs 5mins YIEL,0.6343578100204468,"[1320, 1531]","[0.39391157031059265, 0.6343578100204468]",Xenova/all-MiniLM-L6-v2,small white disposable dessert plates,[1320],['https://www.amazon.com/dessert-paper-plates/s?ie=UTF8&page=1&rh=i%3Aaps%2Ck%3Adessert%20paper%20plates'],2
8531618524397798669,1298,I believe Education is the key to success,http://thisibelieve.org/essay/96064/,"I believe Education is the key to success I believe Education is the key to success Joel - Chino Hills, California Entered on March 16, 2011Age Group: Under 18Themes: education & knowledge, responsibility, self-determination Sponsor This Essay I believe in education. The reason for that is because it’s the key for success and it is a very i",0.3211495876312256,347,Gradeschool,https://www.healthychildren.org/english/ages-stages/gradeschool/Pages/default.aspx,Gradeschool Gradeschool Parents of gradeschoolers have a lot to think about. Trying to encourage healthy living and helping your child develop a positive self-image all while going through puberty can have its challenges. This section will arm you with the information you need along the way. Is your gradeschool,0.6021584868431091,"[1298, 347]","[0.3211495876312256, 0.6021584868431091]",Xenova/all-MiniLM-L6-v2,teen essay on education and success,[1298],['http://thisibelieve.org/essay/96064/'],2
-5191347917694020439,567,Metaphysical conceit,https://www.britannica.com/art/metaphysical-conceit,"Metaphysical conceit Learn about this topic in these articles:comparison of conceits In conceit The metaphysical conceit, associated with the Metaphysical poets of the 17th century, is a more intricate and intellectual device. It usually sets up an analogy between one entity’s spiritual qualities and an object in the ph",0.17560958862304688,550,Defoe's Narrative Technique in Robinson Crusoe,http://www.grin.com/en/e-book/35255/defoe-s-narrative-technique-in-robinson-crusoe,"Defoe's Narrative Technique in Robinson Crusoe ""Homepage > Catalog > English Language and Literature Studies > Literature Read the ebook Defoe's Narrative Technique in Robinson Crusoe Term Paper (Advanced seminar), 2004 25 Pages, Grade: 1,3English Language and Literature Studies - Literaturee Book for only US$ 14.99Download immediately. Incl. VA",0.6789233684539795,"[567, 550]","[0.17560958862304688, 0.6789233684539795]",Xenova/all-MiniLM-L6-v2,how metaphysical poets use conceits,[567],['https://www.britannica.com/art/metaphysical-conceit'],2
6898696628679475015,1416,Pet Crates & Kennels,http://www.overstock.com/Pet-Supplies/Crates-Kennels/314/dept.html,Pet Crates & Kennels Pet Crates & Kennels Save On Crates Shop Now Kennels & Pens Crates Crate Beds & Mats Shop all Crates & Kennels on Sale,0.2013772875070572,666,BOOK YOUR NEXT EVENT AT WYNKOOP,http://www.wynkoop.com/#!,"BOOK YOUR NEXT EVENT AT WYNKOOP BOOK YOUR NEXT EVENT AT WYNKOOPour vintage, late 1800’s warehouse building can accommodate anywhere from 12 to 1,000. Our ambiance, food and beer can help make the perfect reunion, rehearsal, work party, award event or any other celebratory occasion.click here for more info",0.6453627347946167,"[1416, 666]","[0.2013772875070572, 0.6453627347946167]",Xenova/all-MiniLM-L6-v2,discount dog crates and kennels,[1416],['http://www.overstock.com/Pet-Supplies/Crates-Kennels/314/dept.html'],2
2478699293908957589,316,Sound Comparison of Various Mountain Dulcimers,http://www.youtube.com/watch?v=ETbULTtBgZ0,"Sound Comparison of Various Mountain Dulcimers Sound Comparison of Various Mountain Dulcimers Lee Cagle Music Subscribe 247Add to Share More86,133 views34012Published on Dec 6, 2012Choosing a new dulcimer can be overwhelming, and many times I am asked to advise people on their choices. This video provides sound comparisons among Mc Spadden, Blue",0.1805080622434616,499,Loud Sounds,http://soundbible.com/tags-loud.html,Loud Sounds Loud Sounds Here are the sounds that have been tagged with Loud free from Sound Bible.com Please bookmark us Ctrl+D and come back soon for updates!All files are available in both Wav and MP3 formats. Sound Effect Listen License Human Heartbeat Attribution 3.0Chinese Gong Attribution 3.0Baby Snoring,0.6227255463600159,"[316, 499]","[0.1805080622434616, 0.6227255463600159]",Xenova/all-MiniLM-L6-v2,how different mountain dulcimers sound,[316],['http://www.youtube.com/watch?v=ETbULTtBgZ0'],2
-4285507096865667721,30,Harvey Dent Is Heading to GothamâBut Will Two-Face Come Out to Play?,http://www.eonline.com/news/597791/harvey-dent-is-heading-to-gotham-but-will-two-face-come-out-to-play,"Harvey Dent Is Heading to GothamâBut Will Two-Face Come Out to Play? ""Harvey Dent Is Heading to Gotham—But Will Two-Face Come Out to Play?by Sydney Bucksbaum | Mon., Nov. 17, 2014 9:30 AMFOXGotham isn't pulling any punches when it comes to introducing fan-favorite DC Comics characters. The Fox prequel series has already seen the likes of young Bruce Wayne, Catwoman,",0.21561315655708313,1206,"Gotham Season 2 release date is September, 2015 on Fox",https://when-release.com/tv-series/Gotham-Season-2-release-date,"Gotham Season 2 release date is September, 2015 on Fox The original name: Gotham Season 2Director: Bruno Heller Duration: 46 min. Seasons: Actors: Ben Mc Kenzie, Donal Logue, David Mazouz, Zabryna Guevara Genre: Crime, Drama Country: USA TV channel: Fox Original release: When does Gotham Season 2 return on Fox? We have the new information on the status",0.4504532217979431,"[30, 1206]","[0.21561315655708313, 0.4504532217979431]",Xenova/all-MiniLM-L6-v2,is two-face coming to gotham,[30],['http://www.eonline.com/news/597791/harvey-dent-is-heading-to-gotham-but-will-two-face-come-out-to-play'],2
1422836661288141472,929,How Drinking This Orange Tea Can Detox Your Liver,http://naturalsociety.com/how-drinking-this-orange-tea-can-detox-your-liver/,"How Drinking This Orange Tea Can Detox Your Liver How Drinking This Orange Tea Can Detox Your Liver Just don't forget the key ingredient Healthy Living By Christina Sarich Posted On July 26, 2015One of the best ways to get rid of toxic overload in our bodies is by eating foods that help support the body’s natural method of eliminating metabolic was",0.45509740710258484,529,Re-News,http://www.reneweveryday.com/reversing-your-liver-damage/,"Re-News ""Re-News Reversing your liver damageon on on on on©Our liver is a sensitive organ. Here's how to take care of it. By Steve Diogo Substance abuse takes a toll on the body as well as the mind and spirit. As the organ tasked with stripping toxins from the blood, the liver of a heavy drinker or drug use",0.4694318473339081,"[929, 529]","[0.45509740710258484, 0.4694318473339081]",Xenova/all-MiniLM-L6-v2,heal liver after heavy drinking,[529],['http://www.reneweveryday.com/reversing-your-liver-damage/'],2
