query_id,retrieval_1_id,retrieval_1_title,retrieval_1_url,retrieval_1_combined_text,retrieval_1_distance,retrieval_2_id,retrieval_2_title,retrieval_2_url,retrieval_2_combined_text,retrieval_2_distance,retrieved_ids,retrieved_distances,model_name,query,relevant_docs,relevant_urls,k
1256719332375568859,1492,metformin and sitagliptin,http://www.medicinenet.com/metformin_and_sitagliptin/article.htm,"metformin and sitagliptin Type 2 Diabetes: Learn the Warning Signs Diabetes Friendly Dining Type 2 Diabetes: Test Your Medical IQWhat is metformin and sitagliptin, and how does it work (mechanism of action)? What brand names are available for metformin and sitagliptin? Is metformin and sitagliptin available as a generic drug",0.596886396408081,1387,Diabetes and Travel,http://www.traveldoctor.com.au/Page/Knowledge-Hub/Travel-Health-Fact-Sheets/Diabetes-and-travel,"Diabetes and Travel ""Diabetes and Travel You are here: Home Healthy Travel Facts Diabetes and Travel Travel should be fun, safe and easy. Remember some basic rules for travelling with diabetes: Always have food at your usual time and carry an extra supply Keep as active as possible Monitor your diabetes Wear or carry i",0.645726203918457,"[1492, 1387]","[0.596886396408081, 0.645726203918457]",minishlab/potion-retrieval-32M,type 2 diabetes combination drug info,[1492],['http://www.medicinenet.com/metformin_and_sitagliptin/article.htm'],2
-4821986807906099136,1156,Help Me Decide: Which Type of Printer Do I Need?,http://www.computershopper.com/feature/help-me-decide-which-type-of-printer-do-i-need,"Help Me Decide: Which Type of Printer Do I Need? Feature Help Me Decide: Which Type of Printer Do I Need? Inkjet, Laser, Photo, Multifunction, Business: We help you decide which kind of printer is right for you. By Jonathan Rougeot When shopping for a printer, you're not going to find a one-size-fits-all model. Before you make a decision about wha",0.3278215825557709,1273,How do i change my printer status from offline to online I can not print with the offline status?,https://answers.yahoo.com/question/index?qid=20060901130126AArpRzm,How do i change my printer status from offline to online I can not print with the offline status? Yahoo Products Yahoo Toolbar How do i change my printer status from offline to online I can not print with the offline status? I have disconnected my printed and tried to add new printer and status stays offline in file box. I have right click my printer and it will say online then but offline in fi,0.5695763826370239,"[1156, 1273]","[0.3278215825557709, 0.5695763826370239]",minishlab/potion-retrieval-32M,what printer should I buy,[1156],['http://www.computershopper.com/feature/help-me-decide-which-type-of-printer-do-i-need'],2
4387888707037614896,1253,Torrey DeVitto's Profile,http://www.famoushookups.com/site/celebrity_profile.php?name=Torrey-DeVitto&celebid=20195,"Torrey DeVitto's Profile ""Profile | Relationships | Stats | Children | News & Gossip | Photos Torrey De Vitto's Profile View All Photos (8)Torrey De Vitto is currently dating Rick Glassman . She has been in three celebrity relationships averaging approximately 3.9 years each. Her only marriage lasted 2.7 years. Given Name:",0.36419668793678284,1110,Alicia Keys American Singer,http://www.whosdatedwho.com/dating/alicia-keys,Alicia Keys American Singer Married Alicia Keys American Singer292 43edit Rank563-26Age37years old Zodiac Aquarius Relationships3total Children2 children Who is she dating right now? Swizz Beatz and Alicia Keys have been married for 7 years since 31st Jul 2010. view relationship Relationships Alicia Keys has been engaged to Ke,0.7388309240341187,"[1253, 1110]","[0.36419668793678284, 0.7388309240341187]",minishlab/potion-retrieval-32M,torrey devitto dating history and children,[1253],['http://www.famoushookups.com/site/celebrity_profile.php?name=Torrey-DeVitto&celebid=20195'],2
-274963445360249252,561,High G and Low F harps...what does this mean?,http://www.bluesharmonica.com/high_g_and_low_f_harpswhat_does_mean,"High G and Low F harps...what does this mean? ""High G and Low F harps...what does this mean?4 replies [ Last post ]Sat, 02/11/2012 - 03:54Revolution Man Offline Joined:01/14/2012Hi everybody. Bob from New Jersey here. Can any of you amazing harp players clarify something for me? What exactly are harps in the key of """"high"""" G and """"low"""" F? The",0.3991120159626007,424,"Why may I need to follow a low-fat, low-fiber diet?",https://www.mskcc.org/cancer-care/patient-education/low-fat-low-fiber-diet,"Why may I need to follow a low-fat, low-fiber diet? This information describes a low-fat, low-fiber diet. A low-fat, low-fiber diet is a diet in which you eat less than 40 grams of fat and less than 12 grams of fiber a day. Why may I need to follow a low-fat, low-fiber diet? You may need to follow this diet if you recently had colon surgery. Eating a",0.7873245477676392,"[561, 424]","[0.3991120159626007, 0.7873245477676392]",minishlab/potion-retrieval-32M,what are high g low f harmonicas,[561],['http://www.bluesharmonica.com/high_g_and_low_f_harpswhat_does_mean'],2
3664522436024654784,410,Brief Timeline of American Literature and Events 1500-1649,http://public.wsu.edu/%7Ecampbelld/amlit/1650.htm,"Brief Timeline of American Literature and Events 1500-1649 ""1500-1649 Political and Social History Literature1500-1549 1512: Spanish Laws of Burgos forbid enslavement of Indians and advocate Christian conversion 1514: Bartolome de las Casas petitions Spanish crown on behalf of Native Americans 1519-1521 Cortes's conquest of Aztecs in Mexico. 1528-1536 A mem",0.7527050375938416,926,Chinook Nation for Kids,http://mrnussbaum.com/nativeamericans/chinook/,"Chinook Nation for Kids Chinook Navigation Diet Homes Culture Potlatch Featured Groups Iroquois Sioux Cherokee Navajo Chinook Pequot Lenni Lenape Powhatan Wampanoag Pueblo Inuit Native Am. Navigation Integrated, interactive Activities Native American Homes Native American Wars Famous Native Americans Smallpox Trail of Tear",0.8334007859230042,"[410, 926]","[0.7527050375938416, 0.8334007859230042]",minishlab/potion-retrieval-32M,mayflower voyage 1620 history,[1098],['http://mayflowerhistory.com/voyage'],2
5585895456791804462,582,What does uber mean?,http://www.answers.com/Q/What_does_uber_mean,"What does uber mean? ""Answers.com ® Wiki Answers ® Categories Literature & Language Languages and Cultures Translations English to German What does uber mean? Flag What does uber mean? Edit Answer by Bennett Hammond Confidence votes 21.3KÜber is a German preposition, adverb and prefix. It means superior. It has roughly",0.41349735856056213,629,sloganeer,http://www.dictionary.com/browse/sloganeer,"sloganeer sloganeer [sloh-g uh - neer]Spell Syllables Word Originnoun1. a person who creates and uses slogans frequently.verb (used without object)2. to create or use slogans, especially in an effort to change public opinion. Origin of sloganeer Expand1920-1925First recorded in 1920-25; slogan + -eer Dictiona",0.7501478791236877,"[582, 629]","[0.41349735856056213, 0.7501478791236877]",minishlab/potion-retrieval-32M,über meaning in English,[582],['http://www.answers.com/Q/What_does_uber_mean'],2
1979575542416804874,1511,What Time Should You Eat Breakfast?,http://www.livestrong.com/article/445916-what-time-should-you-eat-breakfast/,"What Time Should You Eat Breakfast? What Time Should You Eat Breakfast?by CARLY SCHUNA Oct. 03, 2017There are clear, significant health advantages of eating breakfast. Having this meal is more important than when you eat it. If your mornings are flexible and you have control over when you sit down to the table, though, it may be worth",0.5006800889968872,1029,Acai Protein Bowl,http://www.cookiestokale.com/2015/06/14/acai-protein-bowl/,"Acai Protein Bowl ""Acai Protein Bowl June 14, 2015 By Cookiestokale@gmail.com Happy Sunday!One of my favorite things to do on a Sunday morning is to sleep in, make a delicious breakfast, and RELAX. The weeks can get so hectic, and I think it is important to take at least one day a week to simply veg out! I don’t get",0.6342899203300476,"[1511, 1029]","[0.5006800889968872, 0.6342899203300476]",minishlab/potion-retrieval-32M,optimal time to eat in morning,[1511],['http://www.livestrong.com/article/445916-what-time-should-you-eat-breakfast/'],2
1610366534848016238,1322,Does Walgreens Give Shingles Shots,http://shingleshelp.net/does-walgreens-give-shingles-shots/,Does Walgreens Give Shingles Shots Does Walgreens Give Shingles Shots If you can take two-story high-dives onto frozen mud in winter months and tulips too form a blaze of glory. These are often constructed from start to decoration to this work or figure some exterior look Healthbeat - Shingles Vaccine Your browser does not currently,0.28591692447662354,894,Consumers Beware: Not All Health Plans Cover A Doctorâs Visit Before The Deductible Is Met,http://khn.org/news/consumers-with-less-expensive-plans-spend-thousands-before-coverage-begins/,"Consumers Beware: Not All Health Plans Cover A Doctorâs Visit Before The Deductible Is Met If you buy one of the less expensive insurance plans sold through the health law’s marketplaces, you may be in for a surprise. Some plans will not pay for a doctor visit before you meet your annual deductible, which could be thousands of dollars.“This could be the next shoe to drop, as people don’t",0.7582918405532837,"[1322, 894]","[0.28591692447662354, 0.7582918405532837]",minishlab/potion-retrieval-32M,can i get shingles vaccine at walgreens,[1322],['http://shingleshelp.net/does-walgreens-give-shingles-shots/'],2
8004487731126818642,1097,How to Upload Videos to YouTube (for Beginners),http://lifehacker.com/5804501/how-to-upload-videos-to-youtube-for-beginners,"How to Upload Videos to YouTube (for Beginners) ""Video How to Upload Videos to You Tube (for Beginners)Adam Dachis5/23/11 9:00am Filed to: Emailable Tech Support 20 1Your videos are a whole lot more fun when you can share them online, and You Tube is one of the best ways to do that. While it's mostly a simple operation, it's not something everyon",0.5155038237571716,610,How to Create a YouTube Account,https://www.techwalla.com/articles/how-to-create-a-youtube-account,"How to Create a YouTube Account Share your videos and comment on other people's videos with a You Tube account. Use a Google account to sign up for a You Tube account, subscribe to channels, leave comments, upload videos and create your own You Tube channel. Video of the Day Introduction Create a You Tube Account Step 1: Go to the",0.5446138381958008,"[1097, 610]","[0.5155038237571716, 0.5446138381958008]",minishlab/potion-retrieval-32M,save audio from youtube videos,[1202],['http://www.techradar.com/how-to/internet/how-to-download-music-from-youtube-1298109'],2
5783237307212124997,1320,Search results,https://www.amazon.com/dessert-paper-plates/s?ie=UTF8&page=1&rh=i%3Aaps%2Ck%3Adessert%20paper%20plates,"Search results ""Chinet Classic White, Round Appetizer and Dessert Plates, 6.75 Inches, 70 Countby Chinet$5.99$ 5 99 ($0.09/Count)Exclusively for Prime Members4.5 out of 5 stars 41Save 10%with coupon Product Features Durable, disposable plates for all parties, picnics and other occasions. Shop by Category Paper & P",0.5648088455200195,902,Is ovalette used for making sponge cake suitable for vegetarians? what is it made off?,https://answers.yahoo.com/question/index?qid=20090126144826AAKUzgM,Is ovalette used for making sponge cake suitable for vegetarians? what is it made off? Food & Drink Cooking & Recipes Is ovalette used for making sponge cake suitable for vegetarians? what is it made off? Follow 1 answer Answers Best Answer: Ovalette is a stabilizer used in baking sponge cakes. It helps the eggs to rise rapidly and stiffly. As it is acidic it also helps the beaten egg,0.6624616384506226,"[1320, 902]","[0.5648088455200195, 0.6624616384506226]",minishlab/potion-retrieval-32M,small white disposable dessert plates,[1320],['https://www.amazon.com/dessert-paper-plates/s?ie=UTF8&page=1&rh=i%3Aaps%2Ck%3Adessert%20paper%20plates'],2
